Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52)
6.140958069831536e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999742,0.11866996602996285,0.022821567693054226,0.0,9.4579700363222522e-55,3.9037613333906207e-36,0.0,1.392811882033275e-48,0.0,6.2444734989275767e-22,7.1653577803234222e-102,6.2444733169652829e-22,2.0545763906609394e-68,2.955624415960737e-59,0.0,0.0,3.4908128106867245e-45,5.8392558260138795e-81,2.4764690130334861e-15,1.190708308793043e-16,4.5896331667933829e-20,3.1129190394997156e-32,4.5896331686098917e-20,5.530801042490735e-46,1.9118070511597836e-36,1.1331132230499815e-62
1.2287251463789772e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999481,0.11866996602996037,0.022821567693054167,0.0,1.5145075806335004e-53,1.5625218829220831e-35,0.0,1.1153791249434236e-47,0.0,1.2494372621433771e-21,4.5929168545958936e-100,1.2494371893110393e-21,3.2908928749393052e-67,4.7345024590754555e-58,0.0,0.0,2.7947728103613156e-44,1.8706591083209502e-79,4.9550896064417789e-15,2.3824511165511244e-16,9.1832538479058849e-20,1.2459788650443495e-31,9.183253855176658e-20,4.428003787347224e-45,7.6522107087022706e-36,1.8149503952127572e-61
2.4579838251706243e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999896,0.11866996602995541,0.022821567693054049,0.0,2.424198512526938e-52,6.2521228107042095e-35,0.0,8.9275536751698949e-47,0.0,2.4994171959640233e-21,2.9417370378419096e-98,2.4994169045398039e-21,5.2682867430496996e-66,7.5796095239667154e-57,0.0,0.0,2.236667633885102e-43,5.9894667809812793e-78,9.9123307932541086e-15,4.7659367320672002e-16,1.8370495199216979e-19,4.9855384158441478e-31,1.8370495228309542e-19,3.5437487738871582e-44,3.0618811830117062e-35,2.905496918224099e-60
4.916501182753919e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997921,0.11866996602994551,0.02282156769305381,0.0,3.8795068970377052e-51,2.5012562380796093e-34,0.0,7.1438516362099439e-46,0.0,4.9993775008829424e-21,1.8834386211101927e-96,4.9993763349963022e-21,8.4315459368924423e-65,1.2130900828135882e-55,0.0,0.0,1.7896739304578462e-42,1.9171667513945008e-76,1.9826813166861747e-14,9.532907963098998e-16,3.6744977858183532e-19,1.9945399995323301e-30,3.6744977974572702e-19,2.8355374116646414e-43,1.2249519732959236e-34,4.650056447205925e-59
9.833535897920507e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995845,0.11866996602992567,0.022821567693053334,0.0,6.2078424504457928e-50,1.0005839237959664e-33,0.0,5.715804850380839e-45,0.0,9.9992998598312856e-21,1.2056335230665955e-94,9.9992951959051814e-21,1.3492303420148945e-63,1.9412262141777247e-54,0.0,0.0,1.4318750826286407e-41,6.1357935201344104e-75,3.9655777914008943e-14,1.9066850425161195e-15,7.3493943001494082e-19,7.9788092773283061e-30,7.3493943467088676e-19,2.2686452772135066e-42,4.9002076560573736e-34,7.4410995296460997e-58
1.9667605328253686e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991688,0.11866996602988601,0.02282156769305238,0.0,9.9330528119508109e-49,4.0024985581571535e-33,0.0,4.5729332739728863e-44,0.0,1.999915157416992e-20,7.7168013980848394e-93,1.9999132917706467e-20,2.1589149327994581e-62,3.1061875890416518e-53,0.0,0.0,1.1455544353527362e-40,1.9635915068542175e-73,7.9313707408031033e-14,3.8134735349279977e-15,1.4699187258962498e-18,3.1916535446507407e-29,1.4699187445207906e-18,1.8150023140869747e-41,1.9601636052716916e-33,1.1906566573601023e-56
3.933574418892004e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319983372,0.1186699660298067,0.022821567693050472,0.0,1.5893287553037769e-47,1.6010319964744255e-32,0.0,3.6584623152761946e-43,0.0,3.999888298861445e-20,4.9389941900437446e-91,3.9998808361243126e-20,3.4543809457815725e-61,4.9700805470562479e-52,0.0,0.0,9.1646528222772115e-40,6.2837128527815638e-72,1.5862956639498595e-13,7.6270505197495105e-15,2.939877289719261e-18,1.2766873636710678e-28,2.9398773642189393e-18,1.4520362068151373e-40,7.8408202090972709e-33,1.9051152073290271e-55
7.867202191025275e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319966746,0.11866996602964806,0.022821567693046659,0.0,2.5429579743695239e-46,6.4041931331969541e-32,0.0,2.9268160275221757e-42,0.0,7.9998457760568274e-20,3.1610364290850674e-89,7.9998159248052839e-20,5.52710296770934e-60,7.9522728182731976e-51,0.0,0.0,7.331808965401168e-39,2.0108232505239556e-70,3.1726128436453886e-13,1.5254204489383556e-14,5.8797943056068563e-18,5.1068011756041209e-28,5.8797946036085966e-18,1.1616425761724166e-39,3.1363650011033881e-32,3.0482358719989468e-54
1.5734457735291817e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319933495,0.11866996602933079,0.022821567693039033,0.0,4.0687574393123668e-45,2.5616902830336203e-31,0.0,2.3414711261281877e-41,0.0,1.5999805507670099e-19,2.023092713598426e-87,1.5999686102061781e-19,8.8434389050451579e-59,1.2723750437140292e-49,0.0,0.0,5.8654814886018914e-38,6.4346901873963262e-69,6.3452472028621667e-13,3.0508512428615718e-14,1.1759627890348384e-17,2.0427306775406026e-27,1.1759629082361348e-17,9.2931929457177968e-39,1.2545563916251411e-31,4.8772182914970062e-53
3.14689688238249e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319866987,0.11866996602869626,0.022821567693023778,0.0,6.5100287909606737e-44,1.0246787193598152e-30,0.0,1.8731839567328119e-40,0.0,3.1999904079759309e-19,1.2947935462922665e-85,3.1999426456153e-19,1.4149559629630318e-57,2.0358087913689263e-48,0.0,0.0,4.6923983302674866e-37,2.0591095073044903e-67,1.2690515920598604e-12,6.1017128306936389e-14,2.3519293271697051e-17,8.1709420293568357e-27,2.3519298039760619e-17,7.4345719201285666e-38,5.0182704101929903e-31,7.8035809074620344e-52
6.293799100089106e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319733977,0.11866996602742717,0.022821567692993268,0.0,1.0416050435947601e-42,4.0987200912545978e-30,0.0,1.4985495623766857e-39,0.0,6.4000817659171847e-19,8.286785630794239e-84,6.3998907162648339e-19,2.2639335091717774e-56,3.2572997862213218e-47,0.0,0.0,3.7539229805015986e-36,6.5891624772586417e-66,2.5381053353283004e-12,1.2203436006300303e-13,4.703861688185899e-17,3.2683797992269779e-26,4.7038635954134231e-17,5.9476591678606594e-37,2.0073363818498857e-30,1.2485751321271113e-50
1.258760353550234e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319467951,0.11866996602488902,0.022821567692932251,0.0,1.6665654945726468e-41,1.639489080478929e-29,0.0,1.1988399281437013e-38,0.0,1.2800551055718533e-18,5.303655696241314e-82,1.2799786856889054e-18,3.622294798691978e-55,5.2116802111787037e-46,0.0,0.0,3.003138607758166e-35,2.1085327809383883e-64,5.0762128207497916e-12,2.440688235728376e-13,9.4077235492058754e-17,1.3073518161015116e-25,9.4077311781181742e-17,4.7581193571370462e-36,8.0295559551070464e-30,1.9977208590077388e-49
2.5175212406328806e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318935904,0.11866996601981271,0.022821567692810216,0.0,2.6664933718320548e-40,6.5579584195780221e-29,0.0,9.5907096492626583e-38,0.0,2.5602635929602395e-18,3.3944764729189857e-80,2.5599579135438122e-18,5.7956662547924679e-54,8.3386759075172372e-45,0.0,0.0,2.4025085704991006e-34,6.7472988615484589e-63,1.0152427787131213e-11,4.8813775058331197e-13,1.88154358272101e-16,5.2294014485483917e-25,1.8815466342847842e-16,3.806478487168105e-35,3.2119876611665732e-29,3.1963503662808738e-48
5.035043014798174e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317871811,0.11866996600966009,0.022821567692566148,0.0,4.266350309837742e-39,2.6231837951297634e-28,0.0,7.6725463869274606e-37,0.0,5.1211390843321889e-18,2.1726376247496281e-78,5.1199163681738759e-18,9.2730412841732704e-53,1.3341830314503592e-43,0.0,0.0,1.922002082052934e-33,2.1591299986100035e-61,2.0304857702047818e-11,9.7627560456748095e-13,3.7630814607187347e-16,2.0917549293252576e-24,3.7630936669588347e-16,3.0451538983172186e-34,1.2849266749227453e-28,5.1141468956828572e-47
1.0070086563128761e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315743625,0.11866996598935485,0.02282156769207801,0.0,6.8260333917185608e-38,1.0492736097244511e-27,0.0,6.1380007014008042e-36,0.0,1.02447241245434e-17,1.3909093971696282e-76,1.0239833273115006e-17,1.4836781044458467e-51,2.1346737518195172e-42,0.0,0.0,1.5375935990581727e-32,6.9091770814868622e-60,4.0609717460496081e-11,1.9525513123887019e-12,7.5261389063909222e-16,8.3669725220684024e-24,7.5261877312196625e-16,2.4360762158126805e-33,5.1407583539199762e-28,8.1825879727677863e-46
2.0140173659789936e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311487246,0.11866996594874436,0.022821567691101736,0.0,1.0921245084331673e-36,4.1970946719455302e-27,0.0,4.9103413982578197e-35,0.0,2.0499230363423868e-17,8.9059436093063217e-75,2.0479667065721262e-17,2.3738572925323194e-50,3.4154189005120802e-41,0.0,0.0,1.2300618018386247e-31,2.2109113074651948e-58,8.1219436691852794e-11,3.9051027274426736e-12,1.5052180557156219e-15,3.3467508542838767e-23,1.5052375855394811e-15,1.9487856604413483e-32,2.0571444130826746e-27,1.3091987564085704e-44
4.028034785311228e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302974489,0.1186699658675234,0.022821567689149183,0.0,1.7472684252854403e-35,1.6788379551498627e-26,0.0,3.9281780962275571e-34,0.0,4.1037586903860797e-17,5.7050682003699725e-73,4.0959334581829802e-17,3.7980827343105075e-49,5.4644808126283271e-40,0.0,0.0,9.8402844984103407e-31,7.0747531665824694e-57,1.6243887401240698e-10,7.8102055551967323e-12,3.0103970902081988e-15,1.3386697392689125e-22,3.0104752086379161e-15,1.5589079312451244e-31,8.2353056249842815e-27,2.0946687818500295e-43
6.042052204643463e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756294461732,0.11866996578630244,0.02282156768719663,0.0,6.4309180925391301e-35,3.567530765899874e-26,0.0,1.1661618272821073e-33,0.0,6.1605286935803182e-17,3.2390331929394225e-72,6.1439002028834361e-17,1.4368756473945929e-48,2.0833040377394154e-39,0.0,0.0,2.8136718643260458e-30,3.300325647643276e-56,2.4365831019080191e-10,1.1715308380596912e-11,4.5155468296114201e-15,2.844628251988287e-22,4.5157128300021556e-15,4.4573042813761996e-31,1.7509905892441175e-26,7.9244678205372564e-43
1.0070087043307931e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756277436223,0.11866996562386052,0.022821567683291528,0.0,4.9474296773721745e-34,9.8631739569134331e-26,0.0,5.4622908193197029e-33,0.0,1.0285805639688053e-16,8.7289922801747449e-71,1.0239833664642755e-16,1.133946237944335e-47,1.7130559011618756e-38,0.0,0.0,1.2930111348851911e-29,4.4224575198457424e-55,4.0609717797895537e-10,1.952551402198178e-11,7.525729132629478e-15,7.8642399324306433e-22,7.5261880658075739e-15,2.0481363730893407e-30,4.8480181207738919e-26,6.2537904035517531e-42
1.3695318398105953e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756262113263,0.1186699654776628,0.022821567679776937,0.0,1.3624774583235578e-33,1.7563391367442649e-25,0.0,1.2604427183310428e-32,0.0,1.4008035149348703e-16,3.7950270352572296e-70,1.3926173757898475e-16,3.1821508236953777e-47,4.9960146223442677e-38,0.0,0.0,2.910495245447905e-29,1.4677559785048877e-54,5.5229215529794875e-10,2.6554699091622748e-11,1.0234798559152732e-14,1.4003503062952954e-21,1.0235615772452182e-14,4.6099908631734858e-30,8.6411987579168439e-26,1.7549776432743931e-41
1.7320549752903976e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756246790304,0.11866996533146508,0.022821567676262346,0.0,3.0685159095394706e-33,2.7416703074758413e-25,0.0,2.4268430679115413e-32,0.0,1.7740298920891689e-16,1.149418446230382e-69,1.7612513827520814e-16,7.2855607845138433e-47,1.1431530033591352e-37,0.0,0.0,5.5009067552059417e-29,3.9437994445327868e-54,6.9848712871078801e-10,3.3583884153213529e-11,1.2943767808591209e-14,2.1859070241944128e-21,1.2945043473207438e-14,8.7125015084243636e-30,1.3502128612738131e-25,4.0180356160184993e-41
2.0945781107701998e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756231467344,0.11866996518526736,0.022821567672747754,0.0,5.8972913750540788e-33,3.9303840844390593e-25,0.0,4.126119526638484e-32,0.0,2.1482040790739463e-16,2.9871079325726105e-69,2.1298853874818922e-16,1.4206981372909889e-46,2.2605918845316801e-37,0.0,0.0,9.1943720133640174e-29,8.7244660216919483e-54,8.4468209843385073e-10,4.0613069207200094e-11,1.5652642433411158e-14,3.1335754131697053e-21,1.5654471168407886e-14,1.4561554566789618e-29,1.9374177585382274e-25,7.8352449419031682e-41
2.819624381729804e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756200821431,0.11866996489287195,0.022821567665718568,0.0,1.5249050766447089e-32,6.7716220459339439e-25,0.0,9.1224319914827792e-32,0.0,2.8987138219250139e-16,1.3249558904451282e-68,2.8671533918505137e-16,3.7717510615987449e-46,6.3228390825711358e-37,0.0,0.0,1.9628295368846574e-28,2.744904847268962e-53,1.137072029465509e-09,5.4671439297831996e-11,2.1070175902749308e-14,5.3985718917146905e-21,2.1073326546171444e-14,3.1083585744440908e-29,3.3431383603625649e-25,2.0801456346997191e-40
3.5446706526894086e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756170175517,0.11866996460047652,0.022821567658689382,0.0,3.2291424217543273e-32,1.036464518918836e-24,0.0,1.7089949981713913e-31,0.0,3.6527267812490477e-16,3.9940237374980419e-68,3.6044213879671896e-16,8.1811440704563939e-46,1.4157077978397562e-36,0.0,0.0,3.5690825561739734e-28,6.7893700083355529e-53,1.4294619468582524e-09,6.8729809360355693e-11,2.6487359628426812e-14,8.2627027442891281e-21,2.6492181903500032e-14,5.6515824389094576e-29,5.1247315084086625e-25,4.5119545860250448e-40
4.2697169236490134e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756139529603,0.11866996430808112,0.022821567651660195,0.0,6.1086925847479681e-32,1.4760445583055158e-24,0.0,2.8921726650527701e-31,0.0,4.4104803468104194e-16,1.0359692018445571e-67,4.3416893752722108e-16,1.581045682353083e-45,2.7970129430105705e-36,0.0,0.0,5.9037745179746805e-28,1.4766729172827584e-52,1.7218518496869843e-09,8.2788179392864761e-11,3.1904169910670592e-14,1.1766526685792203e-20,3.1911037239085934e-14,9.3477610995209505e-29,7.309434415616369e-25,8.7195697338031579e-40
5.719809465568222e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756078237787,0.11866996372329038,0.022821567637601826,0.0,1.8510093033745499e-31,2.6005615149574607e-24,0.0,6.8771543302073019e-31,0.0,5.937418629814439e-16,6.4454098881569844e-67,5.8162253229507603e-16,4.9745578388239783e-45,8.9241112887947803e-36,0.0,0.0,1.3617071882604971e-27,6.1861770811469282e-52,2.3066316108317494e-09,1.1090491936614827e-10,4.2736649246317047e-14,2.0728791687559871e-20,4.2748747844312247e-14,2.1556217383527112e-28,1.2922068405369499e-24,2.7435001983867465e-39
7.169902007487432e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756016945977,0.11866996313849969,0.022821567623543457,0.0,4.3526565094437724e-31,4.0512012517408842e-24,0.0,1.3429394640369249e-30,0.0,7.4795495531419852e-16,2.3414623893893481e-66,7.2907612348325932e-16,1.1948803531906401e-44,2.152098861167807e-35,0.0,0.0,2.615670802473387e-27,1.8105620301543927e-51,2.8914113128112725e-09,1.3902165921750069e-10,5.3567611825218766e-14,3.2288603131702175e-20,5.3586458362371753e-14,4.139885465423704e-28,2.019785017857124e-24,6.5898392604172679e-39
1.007008709132585e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755894362372,0.11866996196891849,0.022821567595426716,0.0,1.7080531882941016e-30,7.9315006745680937e-24,0.0,3.7545520205938535e-30,0.0,1.0609408643622753e-15,2.0730604444824869e-65,1.0239832951134699e-15,4.8076526606936584e-44,8.5783606702857114e-35,0.0,0.0,7.1932808430841585e-27,1.0693279553592922e-50,4.0609705391565717e-09,1.9525513855417276e-10,7.5224984785496324e-14,6.3202188066448829e-20,7.5261879140678937e-14,1.1379870867756801e-27,3.9827129083963331e-24,2.6514485102521647e-38
1.5870457259002687e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755649195236,0.11866995962975681,0.02282156753919324,0.0,1.1337260576274931e-29,1.9608329766771787e-23,0.0,1.5102186142773905e-29,0.0,1.705145195707821e-15,4.0986958389994477e-64,1.6137975953876854e-15,3.2514016626517059e-43,5.6306557820186551e-34,0.0,0.0,2.8612485314817699e-26,1.2637644276702746e-49,6.4000882813661588e-09,3.0772209576335729e-10,1.1852152830128396e-13,1.5618158020756888e-19,1.1861271969077367e-13,4.5219933828038443e-27,9.9942841881130604e-24,1.793164225081935e-37
2.7471197594356357e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755158861262,0.11866995495143629,0.022821567426726287,0.0,1.1177040266120068e-28,5.8627566758676689e-23,0.0,8.0997846112185261e-29,0.0,3.066429741391107e-15,1.4251377321345993e-62,2.7934260239846351e-15,3.2381683990042195e-42,5.3960446807620518e-33,0.0,0.0,1.5267357792082191e-25,2.4038042317173881e-48,1.1078320923752117e-08,5.3265600432506228e-10,2.0504185988805185e-13,4.6655412144302179e-19,2.0531439696469182e-13,2.4077678185277959e-26,3.0801289467639689e-23,1.7858601416536884e-36
5.06726782650637e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675417819447,0.11866994559480661,0.022821567201792386,0.0,1.386409417109988e-27,1.9932899732928704e-22,0.0,5.2146330051125485e-28,0.0,6.0800495790845221e-15,6.9796017444169053e-61,5.1526821933700551e-15,4.043358914635061e-41,6.5294885457014431e-32,0.0,0.0,9.8142021541749665e-25,5.9048038654346366e-47,2.0434774840356069e-08,9.8252379802332868e-10,3.7779195406646807e-13,1.5833663078387493e-18,3.7871773779699347e-13,1.5410902022317556e-25,1.1105996173454595e-22,2.2299103798423691e-35
7.387415893577104e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753197529243,0.11866993623819208,0.022821566976858502,0.0,5.497197987141625e-27,4.2358166478651309e-22,0.0,1.5499053674134609e-27,0.0,9.4811458287886155e-15,4.7545707735919822e-60,7.5119374456764719e-15,1.6072907216492449e-40,2.6574188632403641e-31,0.0,0.0,2.9171833343673976e-24,3.006775057831772e-46,2.9791213599394895e-08,1.432391560490125e-09,5.5015521416417654e-13,3.3595329069758602e-18,5.5212106241002713e-13,4.5669943148105957e-25,2.4741924966541012e-22,8.8641662515667094e-35
1.2027712027718574e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751236203458,0.11866991752500851,0.022821566526990786,0.0,3.8903948529317034e-26,1.1227447244098666e-21,0.0,6.6927213585127766e-27,0.0,1.7441316051786424e-14,1.1686425888108172e-58,1.2230445199052475e-14,1.145055449449199e-39,1.9011869546113621e-30,0.0,0.0,1.2606102063067098e-23,3.5738760709880068e-45,4.8504045644849392e-08,2.3321269917449039e-09,8.9372568359764289e-13,8.8744113555362392e-18,8.989276784987612e-13,1.9584034236033809e-24,7.2284948575697248e-22,6.3148772990895929e-34
1.602967025354707e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749544690584,0.11866990138613487,0.02282156613900874,0.0,1.1127303404574299e-25,1.9941402822003197e-21,0.0,1.5347940202200854e-26,0.0,2.5543326585105676e-14,5.5410769228270484e-58,1.6299852991292038e-14,3.2856469599908773e-39,5.5461318050667028e-30,0.0,0.0,2.8930671051786328e-23,1.2393186919329677e-44,6.4642616119289015e-08,3.1080910769364795e-09,1.1887983992357397e-12,1.5721363667637511e-17,1.1980261488125603e-12,4.4725020197347645e-24,1.3740013886500177e-21,1.8119935925520062e-33
2.0031628479375564e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747853182345,0.11866988524730629,0.022821565751026739,0.0,2.5678700168478446e-25,3.1141266977624587e-21,0.0,2.9379700765399608e-26,0.0,3.4785839591084364e-14,1.9312116998737102e-57,2.036925805505974e-14,7.6089123947579159e-39,1.2996248267730192e-29,0.0,0.0,5.5427116045808171e-23,3.4222468023472035e-44,8.0781141497489339e-08,3.8840550692520576e-09,1.482732523360778e-12,2.4487256058804078e-17,1.4971246136248758e-12,8.5250992865021329e-24,2.287192271269741e-21,4.1961925314636795e-33
2.403358670520406e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746161678741,0.11866986910852284,0.022821565363044784,0.0,5.0903170450113379e-25,4.48270743365242e-21,0.0,4.9977661269256282e-26,0.0,4.516475401967562e-14,5.619123747369709e-57,2.4438660390358753e-14,1.5132555762630594e-38,2.6122375092586524e-29,0.0,0.0,9.4370691345467618e-23,7.8516579718648703e-44,9.6919621779566798e-08,4.6600189687058718e-09,1.7755321569907694e-12,3.5157944218129926e-17,1.7962230870775918e-12,1.4443109656688924e-23,3.4940994991691308e-21,8.3453067624424314e-33
