Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65)
1.6087163640572286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44711693878852826,0.1135719324337527,0.022708640748406034,0.0,3.7354000650527178e-08,8.5397059768769411e-06,0.0,1.0237872884558976e-08,0.0,0.00014763637053199653,1.5588849367502745e-17,0.00011529485257971327,3.3771486228062458e-13,6.7009498451710851e-11,0.0,0.0,4.3875468010223276e-07,3.8260280085979641e-12,0.0049503741619359946,0.00022532918753877056,1.4447522522241218e-05,4.6855573115634846e-08,8.3375611568405457e-10,1.6188478634420739e-09,2.9813912533662588e-12,1.3863800527182081e-07,5.962280318243063e-12,2.4014991981522461e-11,7.487302408551475e-16,5.1345026467359182e-14,1.0900747525664699e-18
1.6180714116286707e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44709859501434207,0.11355411508205278,0.022707992970344919,0.0,3.845169565002363e-08,8.6406807173562489e-06,0.0,1.0418405539093728e-08,0.0,0.00014852039695746841,1.6057503818727308e-17,0.00011583798326442006,3.4387082287307101e-13,6.9236641814615265e-11,0.0,0.0,4.4790113666586152e-07,3.9179995197718419e-12,0.0049673071087362177,0.00022661381580275352,1.4571249604894037e-05,4.7527032677857859e-08,8.387264177562962e-10,1.6276807647933472e-09,3.0607416568205019e-12,1.4042922538104663e-07,6.1061373781937994e-12,2.4460765910963667e-11,7.7359002572928062e-16,5.2856509953557712e-14,1.1162327382913225e-18
1.627426459200113e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44708034760613286,0.11353639345633776,0.022707345278377374,0.0,3.9574000144385389e-08,8.7423224996640337e-06,0.0,1.060105668310882e-08,0.0,0.00014940469573303524,1.653743252442921e-17,0.00011637990065091189,3.5010288685292357e-13,7.1523470576633126e-11,0.0,0.0,4.5717555988651856e-07,4.0116357853381938e-12,0.004984144052881498,0.00022789811487339186,1.4694925400723443e-05,4.820285849131205e-08,8.436979767847596e-10,1.6365158930211847e-09,3.1417023867707135e-12,1.4223322815723656e-07,6.2526079962285039e-12,2.4912055343967747e-11,7.9911513861244637e-16,5.4403212601576696e-14,1.1428630925019475e-18
1.636781506771555e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4470621960303065,0.1135187670148025,0.022706697672295023,0.0,4.0721271947764893e-08,8.8446326655825903e-06,0.0,1.0785838840812337e-08,0.0,0.00015028926651021926,1.7028839917233748e-17,0.00011692060807909134,3.5641155772415125e-13,7.3871186456551055e-11,0.0,0.0,4.6657871431522938e-07,4.1069572120397969e-12,0.0050008855364989972,0.00022918208407432536,1.4818542053127433e-05,4.8883020068560483e-08,8.486707907180993e-10,1.6453532476624171e-09,3.2242937652870667e-12,1.4405004372718532e-07,6.401724327179904e-12,2.5368894668436611e-11,8.2531895034730071e-16,5.5985740273206955e-14,1.169971586413133e-18
1.6461365543429973e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44704413975626317,0.1135012352187079,0.02270605015189104,0.0,4.18938702637341e-08,8.9476125349030341e-06,0.0,1.0972764538457947e-08,0.0,0.00015117410894092915,1.7531932942964302e-17,0.00011746010886789876,3.6279733951346617e-13,7.6281006670690429e-11,0.0,0.0,4.7611135761467179e-07,4.2039843398425873e-12,0.0050175320986494843,0.00023046572273195874,1.4942091775691103e-05,4.956748656377644e-08,8.5364485750731449e-10,1.6541928282240375e-09,3.3085361059645059e-12,1.4587970202618021e-07,6.5535187365606882e-12,2.5831318277972098e-11,8.5221500369058111e-16,5.7604705559082265e-14,1.1975640288425623e-18
1.6554916019144395e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44702617825637825,0.11348379753236347,0.022705402716960119,0.0,4.3092155633338591e-08,9.0512634049083673e-06,0.0,1.1161846304326657e-08,0.0,0.00015205922267744887,1.8046921077063181e-17,0.00011799840631547293,3.6926073676791502e-13,7.8754163992409725e-11,0.0,0.0,4.8577424049432199e-07,4.3027378420623299e-12,0.0050340842753447343,0.00023174903017558686,1.5065566853232848e-05,5.0256226783632388e-08,8.5862017510565023e-10,1.6630346341901925e-09,3.3944497413217596e-12,1.4772223278503024e-07,6.7080238007646155e-12,2.6299360571847417e-11,8.7981701396703695e-16,5.9260727811626528e-14,1.2256462660938369e-18
1.6648466494858817e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44700831100598432,0.11346645342310993,0.022704755367298494,0.0,4.4316489883419238e-08,9.1555865498687232e-06,0.0,1.1353096668708621e-08,0.0,0.00015294460737242711,1.8574016341024863e-17,0.00011853550369931224,3.7580225455247368e-13,8.1291906810286482e-11,0.0,0.0,4.9556810664774462e-07,4.4032385254906345e-12,0.0050505425995648395,0.00023303200573751126,1.5188959642817997e-05,5.0949209203221844e-08,8.6359674146853546e-10,1.6718786650132411e-09,3.4820550460136233e-12,1.4957766551723344e-07,6.8652723072666476e-12,2.6773055954978163e-11,9.0813886970314613e-16,6.0954433177929886e-14,1.2542241819711496e-18
1.674201697057324e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44699053748335282,0.11344920236130218,0.022704108102703881,0.0,4.556723607477132e-08,9.2605832205488913e-06,0.0,1.1546528163884892e-08,0.0,0.0001538302626788673,1.911343331884156e-17,0.00011907140427643617,3.8242239844764813e-13,8.389549918497353e-11,0.0,0.0,5.0549369269213101e-07,4.5055073305203751e-12,0.0050669076012754052,0.00023431464875316624,1.5312262574756001e-05,5.1646401971364278e-08,8.6857455455356851e-10,1.6807249201145779e-09,3.5713723728302537e-12,1.5144602950628657e-07,7.0252972548220833e-12,2.7252438837893097e-11,9.3719463325316722e-16,6.2686454632553939e-14,1.2833036980225438e-18
1.683556744628766e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44697285716967489,0.11343204382029211,0.02270346092297551,0.0,4.6844758449646701e-08,9.3662546437284224e-06,0.0,1.1742153324109222e-08,0.0,0.00015471618825011642,1.9665389173460912e-17,0.00011960611128354709,3.8912167454707855e-13,8.6566220904726915e-11,0.0,0.0,5.1555172810996754e-07,4.609565331270459e-12,0.0050831798074446599,0.0002355969585612395,1.5435468153567694e-05,5.2347772919220874e-08,8.735536123204266e-10,1.68957339889504e-09,3.6624220719834549e-12,1.5332735379314367e-07,7.1881318536647218e-12,2.7737543636704456e-11,9.6699854141073909e-16,6.4457432010265863e-14,1.312890773397758e-18
1.6929117922002083e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44695526954904496,0.11341497727641169,0.022702813827914121,0.0,4.8149422379606192e-08,9.4726020217342659e-06,0.0,1.1939984685589842e-08,0.0,0.00015560238373985567,2.0230103663255765e-17,0.00012013962793719274,3.9590058945514745e-13,8.9305367539611538e-11,0.0,0.0,5.2574293519281996e-07,4.7154337357100017e-12,0.0050993597420604742,0.00023687893450378047,1.5558568958914652e-05,5.3053289578235612e-08,8.7853391273079101e-10,1.6984241007254563e-09,3.7552245395272105e-12,1.5522166716382895e-07,7.3538095257040198e-12,2.822840477307811e-11,9.9756500599787046e-16,6.6268012038701765e-14,1.342991404804326e-18
1.7022668397716505e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44693777410844149,0.11339800220895586,0.022702166817321897,0.0,4.9481594313516873e-08,9.5796265319860949e-06,0.0,1.2140034786471214e-08,0.0,0.00015648884880208933,2.0807799158505797e-17,0.00012067195743392874,4.0275965028459329e-13,9.21142504943825e-11,0.0,0.0,5.3606802898738229e-07,4.8231338857818644e-12,0.0051154479261472487,0.00023816057592631888,1.568155764651199e-05,5.3762919186459692e-08,8.8351545374833437e-10,1.7072770249439794e-09,3.8498001406960971e-12,1.5712899813720872e-07,7.5223639047212865e-12,2.8725056674203216e-11,1.0289086144456052e-15,6.8118848370958745e-14,1.3736116268374582e-18
1.7116218873430927e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44692037033770954,0.113381118100166,0.022701519891002522,0.0,5.0841641724769241e-08,9.6873293265545782e-06,0.0,1.2342316166815827e-08,0.0,0.00015737558309113545,2.1398700657890822e-17,0.0001212031029504815,4.096993646541269e-13,9.4994197060037414e-11,0.0,0.0,5.4652771724368104e-07,4.9326872575255782e-12,0.0051314448777827473,0.00023944188217798123,1.5804426949014686e-05,5.4476628694104258e-08,8.8849823333865125e-10,1.7161321708702009e-09,3.9461692108107113e-12,1.5904937495292751e-07,7.693828836564892e-12,2.9227533772761657e-11,1.0610441303634353e-15,7.0010601618116653e-14,1.4047575118229135e-18
1.720976934914535e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44690305772954353,0.11336432443521303,0.022700873048761148,0.0,5.222993305882581e-08,9.7957115317325341e-06,0.0,1.2546841368585952e-08,0.0,0.00015826258626161564,2.2003035804995812e-17,0.00012173306764391138,4.1672024068605249e-13,9.794655046404868e-11,0.0,0.0,5.5712270036535295e-07,5.0441154611996534e-12,0.0051473511121148162,0.00024072285261159186,1.5927169676860936e-05,5.5194384782969345e-08,8.9348224946916666e-10,1.7249895377963841e-09,4.0443521353031208e-12,1.6098282555951434e-07,7.8682383793444894e-12,2.9735870506897145e-11,1.0939864940842057e-15,7.1943939381688353e-14,1.436435169680456e-18
1.730331982485977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44688583577946894,0.11334762070218085,0.022700226290404361,0.0,5.3646837681309014e-08,9.9047742476190564e-06,0.0,1.2753622935625412e-08,0.0,0.00015914985796844507,2.2621034904827287e-17,0.00012226185465177638,4.2382278700389201e-13,1.0097266991927693e-10,0.0,0.0,5.6785367136218533e-07,5.157440241403265e-12,0.0051631671413779915,0.00024200348658378164,1.6049778719096911e-05,5.5916153875010599e-08,8.9846750010912356e-10,1.7338491249798899e-09,4.1443692668962788e-12,1.6292937760266218e-07,8.0456268036242689e-12,3.0250101320183927e-11,1.1277508231988488e-15,7.3919536285999486e-14,1.4686507483612916e-18
1.7396870300574193e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44686870398582551,0.11333100639204988,0.022699579615740213,0.0,5.5092725825225307e-08,1.0014518547716862e-05,0.0,1.2962673413641342e-08,0.0,0.00016003739786682298,2.3252930940341007e-17,0.00012278946709229555,4.310075127300147e-13,1.0407393067155917e-10,0.0,0.0,5.7872131580484201e-07,5.2726834771973331e-12,0.005178893474910037,0.00024328378345510166,1.6172247044180564e-05,5.6641902134272947e-08,9.0345398322953342e-10,1.7427109316608954e-09,4.2462408948591771e-12,1.6488905841368707e-07,8.2260285926152403e-12,3.0770260661595257e-11,1.1623524130836389e-15,7.5938074010497261e-14,1.5014104336970548e-18
1.7490420776288615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44685166184974967,0.11331448099868051,0.022698933024578177,0.0,5.6567968538362035e-08,1.0124945478542815e-05,0.0,1.3174005350185937e-08,0.0,0.00016092520561222291,2.3898959588980921e-17,0.00012331590806451305,4.3827492748326766e-13,1.0725172404598191e-10,0.0,0.0,5.8972631178161308e-07,5.3898671822249763e-12,0.0051945306191683799,0.000244563742590117,1.6294567700738185e-05,5.7371595486760095e-08,9.0844169680307374e-10,1.7515749570560379e-09,4.3499873607730377e-12,1.6686189499816987e-07,8.4094784423665262e-12,3.1296382985471475e-11,1.1978067374019923e-15,7.8000241321988418e-14,1.5347204491243711e-18
1.7583971252003036e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44683470887515736,0.11329804401879694,0.022698286516729178,0.0,5.8072937631686106e-08,1.0236056059251613e-05,0.0,1.3387631294638207e-08,0.0,0.00016181328086038315,2.4559359239229054e-17,0.00012384118064846209,4.4562554137661338e-13,1.1050745749184577e-10,0.0,0.0,6.0086932985740069e-07,5.5090135048313662e-12,0.0052100790777464424,0.00024584336335750439,1.6416733818297929e-05,5.8105199632640541e-08,9.1343063880406907e-10,1.760441200344501e-09,4.455628981575717e-12,1.6884791402478621e-07,8.5960112619557012e-12,3.1828502751487864e-11,1.2341294485929621e-15,8.0106734106806409e-14,1.568587056249459e-18
1.767752172771746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44681784456872703,0.11328169495197074,0.022697640092005544,0.0,5.9608005626894436e-08,1.0347851281272883e-05,0.0,1.3603563798185707e-08,0.0,0.00016270162326729765,2.5234371007166332e-17,0.00012436528790532914,4.5305986501476741e-13,1.1384255462631232e-10,0.0,0.0,6.121510330349241e-07,5.6301447281829494e-12,0.0052255393513898941,0.00024712264513016322,1.6538738608009589e-05,5.8842680044449143e-08,9.1842080720846324e-10,1.7693096606886323e-09,4.5631859716815693e-12,1.7084714181432742e-07,8.7856621736781367e-12,3.2366654424622053e-11,1.2713363783561645e-15,8.2258255402907766e-14,1.6030165547404725e-18
1.777107220343188e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4468010684398826,0.11326543330060494,0.022696993750221016,0.0,6.1173545703807623e-08,1.0460332107961708e-05,0.0,1.3821815413806297e-08,0.0,0.00016359023248920616,2.5924238753044139e-17,0.00012488823287761829,4.6057840949184243e-13,1.1725845527674406e-10,0.0,0.0,6.2357207671790042e-07,5.7532832703860792e-12,0.005240911938012795,0.00024840158728530294,1.6660575363314568e-05,5.9584001985779819e-08,9.2341219999371322e-10,1.7781803372322783e-09,4.6726785940859085e-12,1.7285960432891837e-07,8.978466513235424e-12,3.291087247512122e-11,1.3094435381117464e-15,8.4455515431897679e-14,1.6380152818527099e-18
1.785526763157486e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44678604491249674,0.11325087214559926,0.022696412113375069,0.0,6.260889432589696e-08,1.056215181729484e-05,0.0,1.4020235085151755e-08,0.0,0.00016439020863181719,2.6558025360420695e-17,0.00012535789209906873,4.6741753115028609e-13,1.2040305598094341e-10,0.0,0.0,6.3397068770475339e-07,5.8658428533847665e-12,0.0052546727028276946,0.00024955234434075437,1.6770079297522494e-05,6.025444737684223e-08,9.2790549867563024e-10,1.786165840230871e-09,4.7728936613545079e-12,1.746821574422568e-07,9.1547159767119614e-12,3.3405883967097075e-11,1.3445230571500199e-15,8.6472748886861594e-14,1.6700060953724745e-18
1.793946305971784e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44677109206000265,0.11323638103755077,0.022695830543426249,0.0,6.4069500971289349e-08,1.0664528285767928e-05,0.0,1.4220552560229146e-08,0.0,0.00016519040036604656,2.7204226746910464e-17,0.0001258266145114443,4.74325659341192e-13,1.2361535951009615e-10,0.0,0.0,6.4448315620945126e-07,5.9800631658510053e-12,0.005268363201209084,0.00025070282535736307,1.6879436986879149e-05,6.0927950518741842e-08,9.3239978599662358e-10,1.7941531369591833e-09,4.8747076725447076e-12,1.7651546981262999e-07,9.333574572405273e-12,3.3905862286045478e-11,1.3803568040749953e-15,8.8528139776525598e-14,1.7024678220684843e-18
1.802365848786082e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44675620953040823,0.11322195961952991,0.022695249040241696,0.0,6.555563885019314e-08,1.0767462156031603e-05,0.0,1.4422776993806124e-08,0.0,0.00016599080744176826,2.7863026454120676e-17,0.00012629440229456931,4.8130316765959772e-13,1.2689644933776143e-10,0.0,0.0,6.5510994410061084e-07,6.0959608314106803e-12,0.0052819837903169686,0.00025185302989044154,1.6988643715789905e-05,6.1604485689165487e-08,9.368950604852695e-10,1.8021422267495894e-09,4.9781352959454552e-12,1.7835955957959336e-07,9.5150685041692049e-12,3.441083257159212e-11,1.4169568263594273e-15,9.0622220904625285e-14,1.7354051607848816e-18
1.8107853916003798e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44674139697348114,0.11320760753642531,0.022694667603689413,0.0,6.7067581476114286e-08,1.0870954051524381e-05,0.0,1.4626917541779377e-08,0.0,0.00016679142960899528,2.8534609865486385e-17,0.0001267612576164206,4.8835043001577623e-13,1.3024741967092977e-10,0.0,0.0,6.6585150818193359e-07,6.2135525625158963e-12,0.0052955348254932737,0.00025300295749834103,1.7097694824152555e-05,6.2284027067649116e-08,9.4139132067099845e-10,1.8101331088935109e-09,5.0831912661094949e-12,1.8021444462169264e-07,9.699224116337422e-12,3.4920819966736317e-11,1.4543352904513558e-15,9.2755529867516981e-14,1.7688228357532678e-18
1.818362980133248e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446728125210821,0.11319474965094249,0.022694144367654597,0.0,6.8450619177857758e-08,1.0964574368696454e-05,0.0,1.4812289881013992e-08,0.0,0.00016751217325623028,2.9150119714142723e-17,0.00012718063193405994,4.9475291512840967e-13,1.3332395383126674e-10,0.0,0.0,6.7561742295228529e-07,6.3208474310271249e-12,0.0053076715807727892,0.00025403765521190647,1.7195703959519997e-05,6.2898163183123766e-08,9.4543879639444816e-10,1.8173264346977971e-09,5.1791459351489841e-12,1.8189308568155063e-07,9.8672617909157926e-12,3.5384119034463496e-11,1.488651627515928e-15,9.470949593310203e-14,1.7993133554529523e-18
1.8251828098128292e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44671622863364352,0.11318322511533913,0.022693673501200187,0.0,6.9713578894025636e-08,1.1049219886121784e-05,0.0,1.498046385091895e-08,0.0,0.00016816099117685757,2.9713175433964434e-17,0.00012755742582995231,5.0056394470576387e-13,1.3614266722342919e-10,0.0,0.0,6.8448681671798557e-07,6.4186078454128899e-12,0.0053185469478123464,0.00025496869080337463,1.728379847422939e-05,6.3452933990492827e-08,9.4908220528718407e-10,1.8238016682934934e-09,5.2666517382249727e-12,1.8341136156261078e-07,1.0020373421667633e-11,3.5804595362745709e-11,1.5200914169591494e-15,9.649593772972086e-14,1.82709364418314e-18
1.8320026394924105e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44670437734853163,0.11317174544488957,0.022693202678231487,0.0,7.0993956261127995e-08,1.1134232568547059e-05,0.0,1.5149911266594777e-08,0.0,0.00016880994977496637,3.0284954249901659e-17,0.00012793361175437494,5.064214057580952e-13,1.3900921005610408e-10,0.0,0.0,6.9343231066616378e-07,6.5175097431098682e-12,0.0053293773064113171,0.00025589954392924661,1.7371782784108844e-05,6.4009630909271866e-08,9.5272625828385662e-10,1.83027807656751e-09,5.3552518803419894e-12,1.8493675112708894e-07,1.0175278683223385e-11,3.6228408132626733e-11,1.5520639657696465e-15,9.830908858435158e-14,1.8551975631849197e-18
1.8388224691719918e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44669257117269634,0.11316031045432497,0.022692731898680096,0.0,7.229189708552712e-08,1.1219612709668875e-05,0.0,1.5320636995981694e-08,0.0,0.00016945904891794785,3.0865558264062127e-17,0.00012830919083714603,5.1232549759618035e-13,1.4192418454787455e-10,0.0,0.0,7.0245413776563204e-07,6.6175621767496982e-12,0.0053401628419608828,0.00025683021436089231,1.7459654520558452e-05,6.4568240028698982e-08,9.5637095460452298e-10,1.8367556591122492e-09,5.4449540751329447e-12,1.8646926334987514e-07,1.0331991846402743e-11,3.6655570712518491e-11,1.5845759692788174e-15,1.0014924348749945e-13,1.8836276714525289e-18
1.845642298851573e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44668080992408749,0.11314891995914091,0.022692261162477956,0.0,7.3607547246010056e-08,1.1305360594610565e-05,0.0,1.5492645907484896e-08,0.0,0.00017010828847324307,3.1455090390514245e-17,0.00012868416420317271,5.1827641966380753e-13,1.4488819757692812e-10,0.0,0.0,7.1155252877818701e-07,6.7187742373326341e-12,0.0053509037390874871,0.00025776070187109618,1.7547411339441034e-05,6.5128747393116814e-08,9.6001629346958548e-10,1.843234415529434e-09,5.5357659923544315e-12,1.8800890708264549e-07,1.0490527242706734e-11,3.7086096472245199e-11,1.6176341744685616e-15,1.0201669952901319e-13,1.9123865384283721e-18
1.8524621285311544e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44666909342139099,0.11313757377559465,0.022691790469557414,0.0,7.4941052683066069e-08,1.139147649987274e-05,0.0,1.5665942869970739e-08,0.0,0.00017075766830834156,3.2053654358715994e-17,0.00012905853297248454,5.2427437153730094e-13,1.4790186068762675e-10,0.0,0.0,7.2072771225446128e-07,6.8211550542509417e-12,0.005361600181656022,0.00025869100623406537,1.7635050921163651e-05,6.569113901284412e-08,9.6366227409975169e-10,1.849714345415899e-09,5.6276954665473444e-12,1.8955569105199615e-07,1.065089926435492e-11,3.7519998783036002e-11,1.6512453800404538e-15,1.0391175590456008e-13,1.9414767438565402e-18
1.8592819582107357e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44665742148402504,0.11312627172070175,0.022691319819851171,0.0,7.6292559388942199e-08,1.147796069329026e-05,0.0,1.584053275276301e-08,0.0,0.00017140718829077915,3.2661354716948264e-17,0.0001294322982602669,5.3031955292503823e-13,1.5096579009647729e-10,0.0,0.0,7.2997991453074606e-07,6.9247137953120242e-12,0.0053722523527729481,0.00025962112722543345,1.7722570970743807e-05,6.625540087572537e-08,9.6730889571602282e-10,1.8561954483401195e-09,5.7207502255972292e-12,1.9110962385768362e-07,1.0813122364322093e-11,3.7957291017517628e-11,1.68541643647048e-15,1.058347139220683e-13,1.9709008792030653e-18
1.866101787890317e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44664579393213716,0.11311501361223299,0.022690849213292338,0.0,7.7662213397728055e-08,1.1564813433986247e-05,0.0,1.6016420425639089e-08,0.0,0.00017205684828813672,3.3278296835746134e-17,0.00012980546117689554,5.364121636669742e-13,1.540806066983758e-10,0.0,0.0,7.3930935972558369e-07,7.0294596667616693e-12,0.0053828604347894559,0.00026055106462229355,1.7809969217908485e-05,6.6821518932116387e-08,9.7095615753972682e-10,1.8626777238739207e-09,5.8149376065397029e-12,1.9267071397081801e-07,1.0977211056375223e-11,3.8397986549706959e-11,1.7201542460837623e-15,1.0778587700818362e-13,2.0006615474573809e-18
1.8722396346019402e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44663536693695904,0.11310491873879745,0.0226904257042254,0.0,7.8910538671740355e-08,1.1643296215648076e-05,0.0,1.6175832966982796e-08,0.0,0.00017264166188910566,3.3841534202010575e-17,0.00013014079368840054,5.4193623070593009e-13,1.5692796713438631e-10,0.0,0.0,7.4777208654086148e-07,7.1247535875040074e-12,0.0053923701625305511,0.00026138785112311597,1.7888521642877174e-05,6.7332600589777371e-08,9.7423923991506247e-10,1.8685127740911616e-09,5.9006812478921695e-12,1.9408182146684458e-07,1.1126498005102447e-11,3.8797533402956798e-11,1.7519085953209849e-15,1.0956629161389154e-13,2.0277360425347546e-18
1.8783774813135634e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44662497561883413,0.11309485918318146,0.022690002230005706,0.0,8.0173788070068245e-08,1.1722077899950671e-05,0.0,1.6336304213877426e-08,0.0,0.00017322658869846173,3.4412421393779757e-17,0.00013047563997756277,5.4749902336603827e-13,1.598175121505277e-10,0.0,0.0,7.5629772011005759e-07,7.2210233376234472e-12,0.0054018444570719665,0.0002622244885725956,1.7966971968948212e-05,6.784516407988587e-08,9.7752283966064418e-10,1.8743487734588735e-09,5.9873543286947052e-12,1.9549873912859411e-07,1.1277318555092438e-11,3.9199857513024944e-11,1.7841327525458813e-15,1.1137002401804245e-13,2.0550871570928764e-18
1.8845153280251865e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44661461984815243,0.11308483481409659,0.022689578790585248,0.0,8.1452068097484124e-08,1.1801158657535936e-05,0.0,1.6497837717318098e-08,0.0,0.0001738116286197582,3.4991036948210736e-17,0.00013081000084398621,5.531006876020909e-13,1.6274970412185362e-10,0.0,0.0,7.6488641919727222e-07,7.318275708426174e-12,0.0054112834497909192,0.00026306097681130558,1.8045318592688656e-05,6.835919910548058e-08,9.8080695620939495e-10,1.8801857216535434e-09,6.07496234467254e-12,1.9692147285743741e-07,1.1429683413331496e-11,3.960496863242823e-11,1.8168318575268241e-15,1.1319729984620103e-13,2.0827168104285222e-18
1.8906531747368097e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44660429949577446,0.11307484550074227,0.022689155385916263,0.0,8.2745485260780669e-08,1.1880538653233e-05,0.0,1.6660437028588112e-08,0.0,0.00017439678155657369,3.5577459950508529e-17,0.00013114387708420251,5.5874136945401611e-13,1.6572500850684357e-10,0.0,0.0,7.7353834110530689e-07,7.4165175164949731e-12,0.0054206872715768326,0.00026389731568080802,1.8123559927040276e-05,6.8874695353130476e-08,9.8409158899441133e-10,1.8860236183507392e-09,6.1635108764778248e-12,1.9835002846613591e-07,1.1583603326782499e-11,4.001287651457687e-11,1.8500110842052101e-15,1.1504834613002839e-13,2.1106269289976988e-18
1.896791021448433e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44659401443302971,0.11306489111280377,0.02268873201595123,0.0,8.4054146063063462e-08,1.1960218046037886e-05,0.0,1.682410569925671e-08,0.0,0.00017498204741251129,3.6171770035956705e-17,0.00013147726949169124,5.6442121504659661e-13,1.6874389385045362e-10,0.0,0.0,7.822536416745712e-07,7.5157556037026375e-12,0.005430056052833151,0.00026473350502365822,1.8201694401349919e-05,6.9391642497134663e-08,9.8737673744895153e-10,1.8918624632189162e-09,6.2530054630510053e-12,1.9978441167789319e-07,1.1739089082406176e-11,4.0423590913769962e-11,1.8836756407247307e-15,1.1692339131105861e-13,2.1388194463965558e-18
1.902928868160056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44658376453171406,0.11305497152045059,0.022688308680642852,0.0,8.53781569979312e-08,1.2040196989094729e-05,0.0,1.698884728117686e-08,0.0,0.00017556742609119773,3.6774047391949416e-17,0.00013181017885689915,5.7014037058918817e-13,1.7180683178703209e-10,0.0,0.0,7.9103247528224407e-07,7.615996837225326e-12,0.0054393899234791493,0.0002655695446834141,1.8279720461401288e-05,6.9910030198914225e-08,9.9066240100643697e-10,1.8977022559230711e-09,6.343451625009589e-12,2.012246281254323e-07,1.1896151507182348e-11,4.0837121585190938e-11,1.9178307694632619e-15,1.1882266524446753e-13,2.1672963033392664e-18
1.9090667148716792e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44657354966408863,0.1130450865943345,0.022687885379944102,0.0,8.6717624543666676e-08,1.2120475629677788e-05,0.0,1.7154665326482983e-08,0.0,0.00017615291749628216,3.7384372760023553e-17,0.00013214260596726028,5.7589898237543841e-13,1.7491429704315645e-10,0.0,0.0,7.9987499484154628e-07,7.7172481095558891e-12,0.0054486890129517409,0.00026640543450464374,1.8357636569443541e-05,7.0429848107858483e-08,9.9394857910045096e-10,1.9035429961248523e-09,6.4348548809598704e-12,2.0267068335008887e-07,1.205480146813107e-11,4.1253478284903102e-11,1.9524817470647939e-15,1.2074639920283655e-13,2.1960594476709322e-18
1.9152045615833024e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44656336970287758,0.11303523620558792,0.022687462113808166,0.0,8.8072655157486973e-08,1.2201054109174215e-05,0.0,1.7321563387588738e-08,0.0,0.00017673852153143573,3.8002827437891684e-17,0.00013247455160721549,5.8169719678300689e-13,1.7806676744040273e-10,0.0,0.0,8.0878135180111486e-07,7.8195163385171164e-12,0.0054579534502072567,0.00026724117433293181,1.8435441204217148e-05,7.0951085863195357e-08,9.9723527116472612e-10,1.9093846834815573e-09,6.5272207332964654e-12,2.041225828009182e-07,1.2215049872333707e-11,4.1672670769844937e-11,1.9876338844687661e-15,1.2269482587991276e-13,2.2251108343695716e-18
