Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),C2H4X(65),CH4OX(60),H2X(49)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,0.0,1.2247002815676846e-54,4.4422111724791076e-36,0.0,1.6906993123686279e-48,0.0,6.6612203272725571e-22,1.0558098441224341e-101,6.6612201202120174e-22,2.6604443392662689e-68,3.827199748829248e-59,0.0,0.0,4.2374098719305895e-45,8.0657983030775302e-81,2.641744848501805e-15,1.2701743992222695e-16,4.895938415041031e-20,3.5422871827139486e-32,4.8959384171080931e-20,6.7137002771138695e-46,2.1755045790827059e-36,1.4672536264474374e-62,6.0880848238901378e-95,6.9026025290095551e-95,3.1139354839167617e-73,1.5951343875598262e-49
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,0.0,1.9611162363933817e-53,1.7780421426355743e-35,0.0,1.3539306663052231e-47,0.0,1.3328228402063402e-21,6.7676269395587258e-100,1.3328227573281629e-21,4.2613345308759063e-67,6.130645870679598e-58,0.0,0.0,3.3925044217949401e-44,2.5839523922900653e-79,5.2857848706323197e-15,2.5414523383221969e-16,9.796130464879847e-20,1.4178380187114395e-31,9.7961304731534819e-20,5.3750424253375492e-45,8.7076880768558283e-36,2.3501557433974266e-61,3.9008180310171005e-93,4.4227037632653445e-93,9.9765762353623817e-72,1.2770774200429082e-48
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,0.0,3.139063232498697e-52,7.1144845776986992e-35,0.0,1.0836932863808963e-46,0.0,2.6662245795624554e-21,4.3346264493778854e-98,2.6662242479417918e-21,6.8218362212666021e-66,9.8147381324435807e-57,0.0,0.0,2.7150345850114979e-43,8.2732855745665133e-78,1.0573864914888507e-14,5.084008216521951e-16,1.9596514552138196e-19,5.6731988859376146e-31,1.9596514585243518e-19,4.3016675037192099e-44,3.484209645274391e-35,3.7622903012359302e-60,2.4979464328195242e-91,2.8321435119914604e-91,3.1944229644735759e-70,1.0220500659309001e-47
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,0.0,5.0235231934834768e-51,2.8462570985050282e-34,0.0,8.6717418200086582e-46,0.0,5.3330285558664691e-21,2.7752320482493127e-96,5.3330272291678782e-21,1.0917899550259098e-64,1.5708146248217079e-55,0.0,0.0,2.1724401706484127e-42,2.6481936715523666e-76,2.1150025003381517e-14,1.0169119972921062e-15,3.919728267697779e-19,2.269648964138947e-30,3.9197282809420642e-19,3.441987541986083e-43,1.3939108847491267e-34,6.0212978229077998e-59,1.5991411827539776e-89,1.8130880491049005e-89,1.0225224228213483e-68,8.177953378801723e-47
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,0.0,8.0384547111052036e-50,1.1385954994924791e-33,0.0,6.9382717419914511e-45,0.0,1.066663849884162e-20,1.7764915663625782e-94,1.0666633191615363e-20,1.7471008814881096e-63,2.5136686622717578e-54,0.0,0.0,1.7381171479515173e-41,8.4754075523380536e-75,4.2302345180290071e-14,2.0339343485717692e-15,7.8398818727948566e-19,9.0793346881212417e-30,7.8398819257763092e-19,2.753851435493671e-42,5.5760985159302187e-34,9.6353833312365405e-58,1.0235961242970101e-87,1.16054136408948e-87,3.2725631282641229e-67,6.5429839098944826e-46
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,1.2862181283501166e-48,4.5545673248036583e-33,0.0,5.5509686769067561e-44,0.0,2.1333866346260339e-20,1.1370646737555736e-92,2.1333845116491588e-20,2.7955509610292943e-62,4.0221620418608417e-53,0.0,0.0,1.3905597148583352e-40,2.712320455336211e-73,8.4606985533797296e-14,4.0679790511304547e-15,1.5680189003505643e-18,3.6318816143590485e-29,1.5680189215440072e-18,2.2031856481360218e-41,2.2305311180619299e-33,1.5417658714343713e-56,6.5514816276838157e-86,7.4279902798096745e-86,1.0472988089751311e-65,5.2346356238517123e-45
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,2.0580011862456434e-47,1.8218639959914502e-32,0.0,4.4409153750981405e-43,0.0,4.2668353886970775e-20,7.2775697589427934e-91,4.2668268966169048e-20,4.4730331016149616e-61,6.4356928567263129e-52,0.0,0.0,1.1124741526280677e-39,8.6797293739170129e-72,1.6921626623957222e-13,8.1360684562452729e-15,3.1360802946993755e-18,1.452782168120435e-28,3.1360803794748708e-18,1.7625902129516077e-40,8.9223136034312224e-33,2.466908982659651e-55,4.1930974290141502e-84,4.7540787199318534e-84,3.3514818452895251e-64,4.187807899987028e-44
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,3.2928432580611066e-46,7.2875301171126796e-32,0.0,3.552788339898388e-42,0.0,8.5337456351878496e-20,4.6577631266564572e-89,8.5337116665223981e-20,7.1569739536758011e-60,1.0297294916454451e-50,0.0,0.0,8.8998984483992607e-39,2.7775619271152145e-70,3.3843482764616417e-13,1.6272247266464689e-14,6.2722029562236198e-18,5.8111875099897659e-28,6.2722032953290431e-18,1.4100886778485482e-39,3.5689678315899781e-32,3.9471210989773279e-54,2.6836299970301917e-82,3.0426590135307719e-82,1.0724942181360823e-62,3.350286080685707e-43
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,5.2685810682773435e-45,2.9150268738180725e-31,0.0,2.8422528728709327e-41,0.0,1.706761708155999e-19,2.9810122121159905e-87,1.7067481206213398e-19,1.1451254280442091e-58,1.647581924861726e-49,0.0,0.0,7.1199603747496255e-38,8.8882751704199152e-69,6.7687195043951628e-13,3.2544604886862652e-14,1.2544447770578625e-17,2.3244866053327256e-27,1.2544449127007167e-17,1.1280772724972833e-38,1.4275992616376186e-31,6.3154466757020594e-53,1.7175383178659052e-80,1.9473120201621605e-80,3.4320130443834867e-61,2.6802447686178922e-42
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,8.42975124826057e-44,1.1660137151505382e-30,0.0,2.2738108344763491e-40,0.0,3.4135563787833759e-19,1.9078693830832734e-85,3.4135020285115442e-19,1.832208092733662e-57,2.6361423277688733e-48,0.0,0.0,5.695984185945672e-37,2.8442599649187739e-67,1.3537461959468931e-12,6.5089320127495081e-14,2.5088935364515065e-17,9.2979682943183403e-27,2.5088940790242516e-17,9.0246391358068808e-38,5.7104505119879753e-31,1.0104755528734624e-51,1.0992292005399278e-78,1.2462761752159921e-78,1.0982489027765723e-59,2.1442021760388249e-41
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,1.3487606603241972e-42,4.6640607936322529e-30,0.0,1.8190515312831808e-39,0.0,6.8272272454233279e-19,1.2210529677922028e-83,6.8270098440999724e-19,2.9315380153617773e-56,4.2178349863539979e-47,0.0,0.0,4.5567924867109098e-36,9.1016483187454414e-66,2.7074946866443375e-12,1.3017875060810603e-13,5.017790241329629e-17,3.7191906285397005e-26,5.0177924116229686e-17,7.2197127067917762e-37,2.2842142638002261e-30,1.6167636767503907e-50,7.0350797863149221e-77,7.9760692500674094e-77,3.5144020138590456e-58,1.7153642844859859e-40
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,2.1580133849426465e-41,1.8656255054810882e-29,0.0,1.4552414892668539e-38,0.0,1.3654895080033145e-18,7.8149156556284682e-82,1.3654025474508902e-18,4.6904621283647629e-55,6.7485362309460473e-46,0.0,0.0,3.6454340981306003e-35,2.912528410543844e-64,5.4149916667699906e-12,2.6035761156671212e-13,1.0035580395451316e-16,1.4876760625476325e-25,1.0035589076626989e-16,5.7757595500096985e-36,9.137112100408218e-30,2.5868225944033162e-49,4.5024525503502213e-75,5.104541499841397e-75,1.1246082223441402e-56,1.3722924437602075e-39
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,3.4528055505458619e-40,7.4625044093534431e-29,0.0,1.1641918871262805e-37,0.0,2.7311535152875471e-18,5.0017608373518754e-80,2.730805673225506e-18,7.5047316490437754e-54,1.0797640390129294e-44,0.0,0.0,2.916344207741827e-34,9.320081676757391e-63,1.0829985621944348e-11,5.2071533347346104e-13,2.0071147681173431e-16,5.9506970642216307e-25,2.007118240586141e-16,4.6205855144667652e-35,3.6550453907697797e-29,4.1389118495478822e-48,2.8815667265878934e-73,3.2667183135852017e-73,3.5987372772213503e-55,1.0978343594106612e-38
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,5.5244348192262898e-39,2.9850022503249063e-28,0.0,9.3135073201913299e-37,0.0,5.4630032899528987e-18,3.2013982822152492e-78,5.4616119235460561e-18,1.2007536275495607e-52,1.7276153659858524e-43,0.0,0.0,2.3330691550840375e-33,2.9824177756842052e-61,2.1659973511985272e-11,1.0414307772451065e-12,4.014223016266799e-16,2.3802719419358312e-24,4.0142369061236501e-16,3.6964309547618109e-34,1.4621778993821861e-28,6.6222399316267533e-47,1.8441974468904242e-71,2.090457061792619e-71,1.1515891335449962e-53,8.7826764598357405e-38
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,8.8389200831449791e-38,1.1940010047247911e-27,0.0,7.4507586502855868e-36,0.0,1.0928789868834412e-17,2.0495571134152762e-76,1.0923224419272432e-17,1.9211940445936491e-51,2.7641581783750024e-42,0.0,0.0,1.8664448672134864e-32,9.5436794542271482e-60,4.3319949210835971e-11,2.082861664620988e-12,8.0284186766941814e-16,9.5210304282005826e-24,8.0284742359614766e-16,2.9570840118126592e-33,5.8499881424368768e-28,1.0595518792286153e-45,1.1802791432065221e-69,1.3375814632511393e-69,3.6850368604873259e-52,7.0261417487930517e-37
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,1.4141708043705312e-36,4.7760042863137588e-27,0.0,5.9605302865458797e-35,0.0,2.1868711058136649e-17,1.3123646813976826e-74,2.1846449391066297e-17,3.0738722307664993e-50,4.4225714255852328e-41,0.0,0.0,1.4931389554202992e-31,3.053940044947632e-58,8.6639900283612772e-11,4.1657234387031105e-12,1.605672665492946e-15,3.808365846439415e-23,1.6056948890691479e-15,2.3655696819134415e-32,2.3410162052210981e-27,1.6952618387602023e-44,7.5536924900302659e-68,8.5565407545070864e-68,1.1791815265278648e-50,5.6209135467709815e-36
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,2.2624926268584324e-35,1.9104018145883682e-26,0.0,4.7683011765752346e-34,0.0,4.3781944869587679e-17,8.4074084506505922e-73,4.3692899256018467e-17,4.9180727140726632e-49,7.0758526053649359e-40,0.0,0.0,1.1944839808118807e-30,9.7723679124466428e-57,1.7327980112946799e-10,8.3314469841888064e-12,3.2113009247855152e-15,1.5233091891774921e-22,3.2113898180393295e-15,1.8922995848455821e-31,9.3722317075386649e-27,2.7123509367685166e-43,4.8342423386799694e-66,5.4710972234122261e-66,3.7731870491461222e-49,4.49673076109821e-35
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,8.3272092613816075e-35,4.0596039861054504e-26,0.0,1.4155686345440858e-33,0.0,6.5728569420665872e-17,4.7732644260725905e-72,6.5539349042335059e-17,1.8605844286388421e-48,2.6976283705508263e-39,0.0,0.0,3.4154329780824248e-30,4.5587422424897131e-56,2.5991970067562481e-10,1.2497170526995946e-11,4.816895848416868e-15,3.2369774697318522e-22,4.8170847450358739e-15,5.4105376304451409e-31,1.9927987164708e-26,1.026125068606348e-42,2.7033269503523357e-65,3.0585124201015844e-65,1.7708592833446673e-48,1.2857839330924585e-34
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,6.4062282196743062e-34,1.1223611797439591e-25,0.0,6.630489116130591e-33,0.0,1.0975537593473523e-16,1.2865768060825201e-70,1.0923224830042598e-16,1.4683222153021895e-47,2.2181911432936267e-38,0.0,0.0,1.5695440563624515e-29,6.1087260190982521e-55,4.3319949456914503e-10,2.0828617601896051e-11,8.0279523585809175e-15,8.948901570110589e-22,8.0284745911554478e-15,2.4861258999999335e-30,5.5180529917059745e-26,8.0978963996392789e-42,6.2196767892153936e-64,7.0258905314451541e-64,2.4687721006239398e-47,5.9089848395419234e-34
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,1.7642104842113797e-33,1.9985928234733493e-25,0.0,1.5300056201740125e-32,0.0,1.4948737964742887e-16,5.5940045852474068e-70,1.4855585737863434e-16,4.1204913369751601e-47,6.4691920879366246e-38,0.0,0.0,3.5329504314283642e-29,2.0274040312117219e-54,5.8915130487395556e-10,2.832691996065171e-11,1.0917795517838056e-14,1.5934883184496332e-21,1.0918725446316419e-14,5.595799598447235e-30,9.8361106175397585e-26,2.272478700626607e-41,2.3770751828990094e-63,2.6839790910379717e-63,8.4621786036073512e-47,1.3301065076201854e-33
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,3.9732651967665083e-33,3.119831754176363e-25,0.0,2.9458515134079174e-32,0.0,1.8933356503302935e-16,1.6943111507126029e-69,1.8787946618791113e-16,9.4338849902811654e-47,1.4802322934341108e-37,0.0,0.0,6.6773525757604805e-29,5.4475432966375194e-54,7.4510311073383218e-10,3.5825222310246821e-11,1.380752468378809e-14,2.4873854480349274e-21,1.3808976294780536e-14,1.0575543326550459e-29,1.5370203537435444e-25,5.2028506436429102e-41,7.4135783138416988e-63,8.3655647001197531e-63,2.2856219005801348e-46,2.5139877606413612e-33
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,7.6360721828198715e-33,4.4725060704155369e-25,0.0,5.0085289446765607e-32,0.0,2.2928760315891433e-16,4.4034774151259689e-69,2.2720307474315361e-16,1.8396227657105316e-46,2.9271616180955303e-37,0.0,0.0,1.1160702052902789e-28,1.2051030687093034e-53,9.010549123949974e-10,4.3323524651188862e-11,1.6697146174929915e-14,3.5657492695939163e-21,1.6699227136928852e-14,1.767524544753821e-29,2.2056025729015195e-25,1.0145641810244448e-40,1.843055059857275e-62,2.0785922969046412e-62,5.1081051258874362e-46,4.2020349605072816e-33
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,1.9745016168772705e-32,7.7056389792226638e-25,0.0,1.1073312386284105e-31,0.0,3.0944162419029054e-16,1.9535590177463655e-68,3.0585029127431785e-16,4.8839235958302012e-46,8.1871862304101943e-37,0.0,0.0,2.382599703396181e-28,3.7915056987726416e-53,1.212958506142245e-09,5.8320129313339831e-11,2.2476143618205259e-14,6.1431097738271188e-21,2.247972880685919e-14,3.7729878073724047e-29,3.8062991666412313e-25,2.6935160150774657e-40,6.7925347203288327e-62,7.6541329114361992e-62,1.666074338530546e-45,8.970864526256863e-33
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,4.1811849568143629e-32,1.1794251613967419e-24,0.0,2.0744661078331031e-31,0.0,3.8999427953482344e-16,5.8896167647727003e-68,3.8449750686646757e-16,1.0593484347604302e-45,1.8331352551163716e-36,0.0,0.0,4.3323566521986998e-28,9.3780611674689961e-53,1.5248620843693479e-09,7.3316733943505645e-11,2.8254743084876256e-14,9.4022173062114332e-21,2.8260230453562529e-14,6.8599527898023899e-29,5.8352972866146689e-25,5.842375761803171e-40,1.8922641775591266e-61,2.130793286802625e-61,4.2424482241813961e-45,1.6312541728403596e-32
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,7.909661821811013e-32,1.6796369443428711e-24,0.0,3.5106567528470391e-31,0.0,4.709725802862275e-16,1.5278492443936026e-67,4.6314472145591173e-16,2.0472370455964667e-45,3.6217098677842371e-36,0.0,0.0,7.1663244255495611e-28,2.0397034573999059e-52,1.8367656460236108e-09,8.8313338539516914e-11,3.4032917608460047e-14,1.338921707404916e-20,3.4040732075558524e-14,1.1346329259049466e-28,8.3237629417059469e-25,1.1290644757458483e-39,4.580929659650339e-61,5.1547518961334442e-61,9.4412571854824194e-45,2.6984125676553063e-32
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,2.3966852700167145e-31,2.9592597360223925e-24,0.0,8.3477529250638868e-31,0.0,6.3422992714651968e-16,9.5090855998938383e-67,6.2043914757018213e-16,6.4413245020704928e-45,1.1555257626783906e-35,0.0,0.0,1.6529060591932904e-27,8.5448061894639954e-52,2.4605727186797561e-09,1.1830654762715186e-10,4.5587968056802969e-14,2.3587292437085422e-20,4.5601735244652619e-14,2.6164481513664744e-28,1.4718563032139788e-24,3.5524310411879166e-39,2.5853864089685133e-60,2.9011981039167959e-60,4.0680526522082806e-44,6.2243809678769255e-32
7.648410536476565e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755996720617,0.11866996294552766,0.022821567618904411,0.0,5.6357334359564361e-31,4.6099877918825595e-24,0.0,1.6300997287201127e-30,0.0,7.9921602686309118e-16,3.455298554204928e-66,7.7773356961103297e-16,1.5471860515076012e-44,2.7865895815928174e-35,0.0,0.0,3.1750122336656474e-27,2.5008695500535397e-51,3.084379724009938e-09,1.4829975657603791e-10,5.7141292605409589e-14,3.6740968764979837e-20,5.7162738314784511e-14,5.0248164967370476e-28,2.3010922334216083e-24,8.5328262342369863e-39,9.1399331243424136e-60,1.02356221297097e-59,1.201750109408452e-43,1.1957139667709799e-31
1.0742149632184954e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955973,0.11866996169789042,0.022821567588911202,0.0,2.2114700094758674e-30,9.0255012229407247e-24,0.0,4.5573142747651337e-30,0.0,1.1343766001448352e-15,3.0612441142874484e-65,1.092322401464351e-15,6.225078328283948e-44,1.1107230591933946e-34,0.0,0.0,8.7314100197061442e-27,1.477006317477316e-50,4.3319935325581167e-09,2.0828617405729101e-10,8.0242761893815967e-14,7.1916336357110912e-20,8.0284744162652331e-14,1.3811831302624798e-27,4.5395222395182215e-24,3.4331665661515539e-38,8.1079668224272707e-59,9.0202336662505171e-59,7.0773266814875216e-43,3.2888598707334304e-31
1.692962782360173e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604426764,0.11866995920261673,0.022821567528924783,0.0,1.4677407710798057e-29,2.2312928825321717e-23,0.0,1.8330575560313693e-29,0.0,1.825443441870781e-15,6.0599749987275384e-64,1.7215000162556497e-15,4.2098658059878427e-43,7.2902186125496265e-34,0.0,0.0,3.472976707048102e-26,1.7455144980102516e-49,6.8272203411761257e-09,3.2825900735369029e-10,1.2642498903683136e-13,1.7771036968236598e-19,1.2652875471882556e-13,5.4878689013802191e-27,1.1402517235943473e-23,2.321761417120807e-37,1.734829886582041e-57,1.8992134210124445e-57,8.1353101257612662e-42,1.3086991780919309e-30
