Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),C2H6X(52),CH4OX(60),C2H4X(205)
6.782937584252048e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227369975089654,0.11863673679212391,0.022821094644647929,0.0,6.833496828075399e-16,1.7165757303395816e-10,0.0,7.548379310934497e-16,0.0,6.0247422189952562e-07,1.884774260744759e-30,5.9806525272640782e-07,2.6585107873496222e-21,2.2447794720854923e-20,0.0,0.0,3.6270581547434089e-12,2.1567561544619757e-22,3.2626622394761674e-05,9.460853982908311e-07,4.2016140747957691e-09,1.3810389103828683e-10,3.1193028702561829e-12,4.4061867078137489e-14,1.5480792803247494e-12,5.7113468083920383e-23,1.4026893112561582e-17,3.7430919937862931e-20,2.0989126544769196e-25,1.786719443656495e-27
6.943318729459664e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227290848889157,0.11863595271545109,0.022821083980017108,0.0,7.339977406106598e-16,1.7986602673702314e-10,0.0,8.0966785896049185e-16,0.0,6.167249395006113e-07,2.1643687065555024e-30,6.1219228935769145e-07,2.9125701802059081e-21,2.4357367640799485e-20,0.0,0.0,3.8318393401507435e-12,2.4091665189049834e-22,3.3396448124111234e-05,9.6741424729627344e-07,4.3088467313673752e-09,1.3824872489687885e-10,3.2002067632999756e-12,4.725022326084696e-14,1.594072471365934e-12,6.5117054324032201e-23,1.4456478643126355e-17,4.1085414656636176e-20,2.2848820105790913e-25,2.0872793706137386e-27
7.10369987466728e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227211737152928,0.1186351687135888,0.022821073350429974,0.0,7.8710176302054652e-16,1.8826594102981706e-10,0.0,8.6709076890799929e-16,0.0,6.309757597446953e-07,2.4774982263961059e-30,6.2631867565231418e-07,3.1841137689166376e-21,2.6391082221292512e-20,0.0,0.0,4.042621097722173e-12,2.6840740092837616e-22,3.4166198940334039e-05,9.8867300281099769e-07,4.4164430139837714e-09,1.3839353428025979e-10,3.2811113639318447e-12,5.0588233260759567e-14,1.6401747220773695e-12,7.400824075349736e-23,1.4887230307215248e-17,4.5000524673848463e-20,2.4834279016315121e-25,2.4293977460887209e-27
7.264081019874896e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227132640010281,0.11863438478652963,0.022821062756536763,0.0,8.4272134853512313e-16,1.9685729959956548e-10,0.0,9.2716657360467157e-16,0.0,6.4522668261113628e-07,2.8272731893149235e-30,6.4044441165468934e-07,3.4738924424606756e-21,2.8554687889055852e-20,0.0,0.0,4.2594172765982087e-12,2.9828782563891773e-22,3.4935874850844881e-05,1.0098603643698149e-06,4.5244028732399874e-09,1.3853831870399121e-10,3.3620166263418149e-12,5.4079278554851451e-14,1.6863818667780012e-12,8.3860307499591058e-23,1.5319109591425717e-17,4.9188278073483329e-20,2.6951587475504588e-25,2.8176224428132131e-27
7.424462165082512e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227053557588559,0.11863360093426616,0.022821052198977801,0.0,9.0091618748295464e-16,2.0564008613851174e-10,0.0,9.8995518597531695e-16,0.0,6.59477708078949e-07,3.2170110889395646e-30,6.545694974092258e-07,3.78267009239266e-21,3.0854087205652945e-20,0.0,0.0,4.4822411967558049e-12,3.3070292531895762e-22,3.5705475863060007e-05,1.0309750512888446e-06,4.6327262597213868e-09,1.38683077689263e-10,3.4429225155546696e-12,5.7726737266225773e-14,1.7326899524513214e-12,9.4750542201202989e-23,1.5752080283956139e-17,5.3660967386428432e-20,2.9207001844557166e-25,3.2568717786676763e-27
7.584843310290128e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226974490013089,0.118632817156791,0.022821041678383423,0.0,9.6174605915295589e-16,2.1461428434391465e-10,0.0,1.0555165192008875e-15,0.0,6.7372883612681248e-07,3.6502450732106803e-30,6.6869393296032748e-07,4.1112234596610444e-21,3.3295336187514993e-20,0.0,0.0,4.7111056749344161e-12,3.6580278446521501e-22,3.6475001984397143e-05,1.0520158029138079e-06,4.7414131240099118e-09,1.388278107630481e-10,3.5238290048960192e-12,6.1533984167226704e-14,1.7790952116390179e-12,1.0676034535325777e-22,1.6186108179154413e-17,5.8431149143480782e-20,3.1606951082691483e-25,3.7524544883629798e-27
7.745224455497744e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226895437407161,0.11863203345409676,0.022821031195373796,0.0,1.0252708288829349e-15,2.2377987791804638e-10,0.0,1.1239104867185071e-15,0.0,6.8798006673307454e-07,4.1307326087425794e-30,6.8281771835239403e-07,4.4603419832443664e-21,3.5884644605095989e-20,0.0,0.0,4.9460230472696211e-12,4.0374262069319582e-22,3.7244453222275395e-05,1.0729813788571528e-06,4.8504634166900051e-09,1.3897251745981356e-10,3.6047360740653453e-12,6.5504390682550605e-14,1.8255940390302579e-12,1.1997533489553363e-22,1.6621160822181142e-17,6.3511643429107452e-20,3.415803715368128e-25,4.310090210657847e-27
7.90560560070536e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226816399892034,0.11863124982617604,0.022821020750558883,0.0,1.0915504451149063e-15,2.3313685056819058e-10,0.0,1.1951970022214916e-15,0.0,7.0223139987575817e-07,4.6624642778693253e-30,6.9694085362982079e-07,4.8308276505841315e-21,3.8628376262355298e-20,0.0,0.0,5.1870051890889297e-12,4.4468283163802056e-22,3.801382958411524e-05,1.0938705592239638e-06,4.9598770883542184e-09,1.3911719732233792e-10,3.6856437076435468e-12,6.9641324892354226e-14,1.8721829712497036e-12,1.3448545002236017e-22,1.7057207288396583e-17,6.8915533435960677e-20,3.6867035405164909e-25,4.9359304872819998e-27
8.065986745912976e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522673737758689,0.11863046627302147,0.022821010344538276,0.0,1.1606449364241272e-15,2.426851860066399e-10,0.0,1.269435979659366e-15,0.0,7.1648283553256808e-07,5.2496727064637234e-30,7.1106333883699799e-07,5.2234948497929063e-21,4.1533049257618353e-20,0.0,0.0,5.4340635322601852e-12,4.887890408795808e-22,3.8783131077338509e-05,1.1146821448266414e-06,5.06965408960855e-09,1.3926184990121226e-10,3.7665518939351096e-12,7.3948151535360556e-14,1.9188586694172423e-12,1.5038505419215827e-22,1.7494217992838598e-17,7.4656165020146022e-20,3.9740894922603593e-25,5.6365802696285412e-27
8.226367891120592e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226658370608819,0.11862968279462559,0.022820999977901098,0.0,1.2326144085279383e-15,2.5242486795069392e-10,0.0,1.3466873332378757e-15,0.0,7.3073437368089814e-07,5.8968416206466645e-30,7.2518517401831175e-07,5.6391702236165977e-21,4.4605336226723509e-20,0.0,0.0,5.6872090804275697e-12,5.3623214293181397e-22,3.9552357709368335e-05,1.1354149573883061e-06,5.1797943710775518e-09,1.3940647475422755e-10,3.8474606240835261e-12,7.8428232011961368e-14,1.9656179041128113e-12,1.6777303731809914e-22,1.7932164525814158e-17,8.0747146257242344e-20,4.2786738859487725e-25,6.4191199291890781e-27
8.386749036328208e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226579379072784,0.11862889939098105,0.022820989651225938,0.0,1.3075190412798002e-15,2.623558801226574e-10,0.0,1.4270109774189861e-15,0.0,7.4498601429783621e-07,6.6087150305318807e-30,7.3930635921814332e-07,6.0786925251300818e-21,4.7852064569226665e-20,0.0,0.0,5.9464524224254045e-12,5.8718834733351269e-22,4.0321509487629104e-05,1.1560678397349357e-06,5.2902978834092149e-09,1.3955107144645973e-10,3.9283698914042393e-12,8.308492438731756e-14,2.0124575424283735e-12,1.867529171232685e-22,1.8371019511155147e-17,8.720234699907206e-20,4.6011864745182188e-25,7.2911277676215759e-27
8.547130181535824e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226500403091674,0.11862811606208043,0.022820979365080735,0.0,1.3854190856533475e-15,2.7247820624983743e-10,0.0,1.5104668269208835e-15,0.0,7.592377573601703e-07,7.3903065391762722e-30,7.5342689448086992e-07,6.5429124751456406e-21,5.1280216658325954e-20,0.0,0.0,6.2118037441231649e-12,6.4183922187592568e-22,4.1090586419546462e-05,1.1766396559762201e-06,5.4011645772796583e-09,1.3969563955074217e-10,4.0092796908795642e-12,8.7921583394456168e-14,2.0593745368292298e-12,2.074329396456521e-22,1.8810756484124811e-17,9.4035898431220834e-20,4.9423744771619252e-25,8.2607030222624319e-27
8.70751132674344e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226421442776171,0.11862733280791633,0.022820969120022707,0.0,1.4663748607207529e-15,2.8279183006454216e-10,0.0,1.5971147967179631e-15,0.0,7.734896028443945e-07,8.2469087749306021e-30,7.6754677985086379e-07,7.0326926213138461e-21,5.4896930035089248e-20,0.0,0.0,6.4832728389224454e-12,7.0037173500037233e-22,4.1859588512547194e-05,1.1971292916751477e-06,5.5123944033976584e-09,1.3984017864791705e-10,4.0901900187702261e-12,9.2941560437364923e-14,2.1063659155823792e-12,2.2992617888005486e-22,1.9251349786346162e-17,1.0126219263130494e-19,5.3030026059878028e-25,9.3364893628239791e-27
8.867892471951055e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226342498234812,0.11862654962848133,0.022820958916598254,0.0,1.5504467506292436e-15,2.9329673530407795e-10,0.0,1.687014802040819e-15,0.0,7.8774155072671451e-07,9.1841029454103877e-30,7.8166601537249251e-07,7.5489071988968175e-21,5.870949758750441e-20,0.0,0.0,6.7608691170968752e-12,7.6297829739718315e-22,4.2628515774059285e-05,1.2175356540063281e-06,5.6239873125089963e-09,1.3998468832675543e-10,4.1711008723143562e-12,9.8148203594084097e-14,2.1534287745419606e-12,2.5435063554575114e-22,1.9692774475474988e-17,1.0889588212798538e-19,5.6838530907541774e-25,1.0527698874958932e-26
9.028273617158671e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226263569573982,0.11862576652376802,0.022820948755342917,0.0,1.6376952015791797e-15,3.0399290571074746e-10,0.0,1.7802267583762201e-15,0.0,8.0199360098305202e-07,1.0207768511332325e-29,7.9578460109011955e-07,8.0924419931939651e-21,6.2725367714812988e-20,0.0,0.0,7.0446016141397933e-12,8.2985680283544978e-22,4.3397368211511843e-05,1.2378576719030988e-06,5.7359432554006764e-09,1.4012916818384427e-10,4.2520122494962283e-12,1.035448576197952e-13,2.2005602701104116e-12,2.808293349702325e-22,2.0135006247649748e-17,1.1695187946072731e-19,6.0857257017607048e-25,1.1844136526323323e-26
9.188654762366287e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226184656897855,0.11862498349376906,0.022820938636781276,0.0,1.7281807188067553e-15,3.148803250318478e-10,0.0,1.8768105814670897e-15,0.0,8.1624575358905357e-07,1.1324092978486643e-29,8.0990253704810349e-07,8.6641942036006234e-21,6.6952144477530808e-20,0.0,0.0,7.3344789982620187e-12,9.0121066825138579e-22,4.4166145832335015e-05,1.2580942961934239e-06,5.8482621829050145e-09,1.4027361782364282e-10,4.3329241488708929e-12,1.0913486394990731e-13,2.2477576132182932e-12,3.0949042408087217e-22,2.0578021371015153e-17,1.2544535674030319e-19,6.5094377709625936e-25,1.3296225110726929e-26
9.349035907573903e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522610576030841,0.11862420053847697,0.022820928561426906,0.0,1.8219638635740746e-15,3.2595897701966813e-10,0.0,1.9768261873124733e-15,0.0,8.3049800852009327e-07,1.253958180614007e-29,8.2401982329079846e-07,9.2650723092802192e-21,7.1397587733514268e-20,0.0,0.0,7.6305095771632967e-12,9.7724887312152747e-22,4.4934848643960037e-05,1.2782444997246507e-06,5.960944045903584e-09,1.4041803685863286e-10,4.413836569431495e-12,1.149215607031404e-13,2.2950180641862906e-12,3.4046726749766245e-22,2.1021796628838556e-17,1.3439174521003922e-19,6.9558242113680962e-25,1.4895030665923619e-26
9.50941705278152e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226026879905401,0.11862341765788437,0.022820918529782311,0.0,1.9191052501690815e-15,3.3722884543148771e-10,0.0,2.0803334921675004e-15,0.0,8.4475036575127946e-07,1.3861068430188014e-29,8.3813645986255428e-07,9.8959959364307563e-21,7.6069613260395908e-20,0.0,0.0,7.9327013041845507e-12,1.0581859981455256e-21,4.5703476653819143e-05,1.2983072774771603e-06,6.0739887953310693e-09,1.405624249094122e-10,4.4947495105077946e-12,1.2090828268460589e-13,2.3423389283506074e-12,3.7389854272142378e-22,2.1466309270931062e-17,1.4380673480780296e-19,7.4257375347720557e-25,1.665228836056363e-26
9.669798197989135e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225948015786377,0.11862263485198384,0.022820908542338883,0.0,2.019665542917602e-15,3.4868991402957347e-10,0.0,2.1873924125433481e-15,0.0,8.5900282525746036e-07,1.5295724399397963e-29,8.5225244680771564e-07,1.0557895727126743e-20,8.0976292864687857e-20,0.0,0.0,8.2410617839338271e-12,1.1442422632619283e-21,4.6472029869345521e-05,1.3182816466669854e-06,6.1873963821790017e-09,1.407067816047026e-10,4.5756629716877669e-12,1.2709836138888457e-13,2.3897175523486301e-12,4.0992833441302605e-22,2.1911536972254697e-17,1.5370627372873102e-19,7.9200478678721093e-25,1.8580428845804711e-26
9.830179343196751e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522586916804664,0.11862185212076801,0.022820898599576849,0.0,2.1237054532095109e-15,3.6034216658117823e-10,0.0,2.2980628652071955e-15,0.0,8.7325538701323036e-07,1.6851069623109616e-29,8.6636778417062293e-07,1.1251713209717844e-20,8.6125854477827763e-20,0.0,0.0,8.5555982774661148e-12,1.2356435650190352e-21,4.724050829797328e-05,1.3381666468374533e-06,6.3011667574993897e-09,1.4085110658134581e-10,4.6565769527571551e-12,1.3349512500310147e-13,2.4371513209754823e-12,4.4870622776023686e-22,2.2357457797746239e-17,1.6410656798869591e-19,8.4396429668093425e-25,2.0692605067060604e-26
9.990560488404367e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522579033677927,0.11862106946422943,0.022820888701965223,0.0,2.231285736540908e-15,3.7218558685853878e-10,0.0,2.4124047671821721e-15,0.0,8.8750805099293485e-07,1.8534982728780188e-29,8.8048247199561229e-07,1.1978400670765755e-20,9.1526682239419303e-20,0.0,0.0,8.8763177070861685e-12,1.3326215133217187e-21,4.8008911947137439e-05,1.3579613399399444e-06,6.4152998724082611e-09,1.4099539948433869e-10,4.7374914536533699e-12,1.401018984099983e-13,2.484637654534021e-12,4.9038740092979047e-22,2.2804050172517751e-17,1.7502408098851049e-19,8.9854282301711872e-25,2.3002719531351199e-26
9.999999999999999e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225785697542986,0.11862102340194271,0.022820888120840804,0.0,2.237729180938628e-15,3.7288860850493546e-10,0.0,2.4192502442041715e-15,0.0,8.8834691953643473e-07,1.8638273086639038e-29,8.8131319628852806e-07,1.202221590824716e-20,9.1852568773365557e-20,0.0,0.0,8.8953870131229821e-12,1.3385081369271356e-21,4.8054135352038142e-05,1.3591235573740934e-06,6.4220286777192123e-09,1.410038910875357e-10,4.7422538337102192e-12,1.4049736660781356e-13,2.487434128720553e-12,4.9293449756304214e-22,2.2830355614391282e-17,1.7568312325839685e-19,9.0183871196239524e-25,2.3145163111880504e-26
1.0150941633611983e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225711522075068,0.1186202868823607,0.022820878849961798,0.0,2.3424671895739474e-15,3.8422015863887299e-10,0.0,2.5304780357473025e-15,0.0,9.0176081717067602e-07,2.0355711527786326e-29,8.9459651032701488e-07,1.2738921028501101e-20,9.7187316567902845e-20,0.0,0.0,9.203226660834235e-12,1.4354134675739676e-21,4.8777240824273884e-05,1.3776648104038367e-06,6.5297956780891294e-09,1.4113965996688848e-10,4.8184064744305446e-12,1.4692200319100276e-13,2.5321740066110399e-12,5.3513271660318314e-22,2.325129285670469e-17,1.8647553307886893e-19,9.5583267104910673e-25,2.5525452025709973e-26
1.0311322778819599e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225632724022602,0.11861950437515442,0.022820869044013089,0.0,2.4573106472158964e-15,3.9644586570437846e-10,0.0,2.6523425884374527e-15,0.0,9.160136855203194e-07,2.2321883587916059e-29,9.0870989920915763e-07,1.3534247707782223e-20,1.0311645421887753e-19,0.0,0.0,9.5363313967062868e-12,1.5442625722358528e-21,4.9545494936819272e-05,1.3972761651957423e-06,6.6446541257963345e-09,1.412838876904518e-10,4.8993220152328655e-12,1.5395875762929542e-13,2.5797578622212949e-12,5.8310881259554348e-22,2.3699164924328362e-17,1.984779011260225e-19,1.0159279124276349e-24,2.8276287782098938e-26
1.0471703924027215e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225553942708191,0.11861872194260317,0.022820859284554306,0.0,2.5758769797188158e-15,4.0886269184223008e-10,0.0,2.7780583430432616e-15,0.0,9.3026665601549856e-07,2.444251691100674e-29,9.2282263868636238e-07,1.4365364516538102e-20,1.0932294833128748e-19,0.0,0.0,9.8756378466533917e-12,1.6594177918126229e-21,5.0313674292211088e-05,1.4167945338681288e-06,6.7598751668583401e-09,1.4142808232474887e-10,4.9802380762740273e-12,1.6121547671287346e-13,2.6273867362686349e-12,6.3448819155769522e-22,2.4147645745622737e-17,2.1104841807818962e-19,1.078924386059366e-24,3.1271546084280949e-26
1.0632085069234831e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225475178215857,0.11861793958469954,0.022820849572009371,0.0,2.6982270898011733e-15,4.2147062084457815e-10,0.0,2.9076852176110758e-15,0.0,9.4451972862962183e-07,2.6727030714206288e-29,9.3693472880294728e-07,1.5233265523677774e-20,1.1581580846167579e-19,0.0,0.0,1.0221151620398636e-11,1.7811339452927229e-21,5.1081778897887507e-05,1.4362190685974365e-06,6.8754587526809347e-09,1.4157224354777236e-10,5.0611546578213529e-12,1.6869547213761199e-13,2.6750581722802219e-12,6.8944930976225051e-22,2.4596714972348377e-17,2.2420457253269781e-19,1.1449196988238891e-24,3.4528409312101236e-26
1.0792466214442447e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225396430627396,0.11861715730143613,0.022820839906790867,0.0,2.8244219097925875e-15,4.34269636508546e-10,0.0,3.0412831304428813e-15,0.0,9.5877290333587683e-07,2.9185256313356762e-29,9.5104616960322506e-07,1.6138954938448811e-20,1.2260420060670246e-19,0.0,0.0,1.0572878009104689e-11,1.9096717400506452e-21,5.1849808761287417e-05,1.4555489442118052e-06,6.9914048347503492e-09,1.4171637104580227e-10,5.1420717601836159e-12,1.7640205231032217e-13,2.7227697413756788e-12,7.4817666497522958e-22,2.5046352525679507e-17,2.3796410830385822e-19,1.2140132261517565e-24,3.806495241863685e-26
1.0952847359650063e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225317700022311,0.11861637509280551,0.022820830289300032,0.0,2.9545223988028039e-15,4.4725972263622793e-10,0.0,3.1789120000962243e-15,0.0,9.7302618010723727e-07,3.1827448107020501e-29,9.6515696113150434e-07,1.7083446991227701e-20,1.2969744721411701e-19,0.0,0.0,1.0930821988920387e-11,2.0452978052297155e-21,5.261776388985039e-05,1.474783358208533e-06,7.1077133646363111e-09,1.4186046451342387e-10,5.2229893837017342e-12,1.84338522351807e-13,2.7705190414380341e-12,8.1086088341530796e-22,2.5496538586305186e-17,2.5234502399156906e-19,1.2863061124659995e-24,4.1900172835681404e-26
1.1113228504857679e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225238986477845,0.11861559295880028,0.022820820719926794,0.0,3.0885895399159323e-15,4.604408630346873e-10,0.0,3.3206317453841356e-15,0.0,9.8727955891646871e-07,3.4664294659689743e-29,9.7926710343208896e-07,1.8067765815725086e-20,1.3710502718237317e-19,0.0,0.0,1.1294988224430713e-11,2.1882847246191641e-21,5.33856442910166e-05,1.4939215307613947e-06,7.2243842939950169e-09,1.4200452365353827e-10,5.3039075287416723e-12,1.925081840999141e-13,2.8183036964577189e-12,8.7769880580335037e-22,2.5947253586432692e-17,2.6736557255064816e-19,1.3619012714894758e-24,4.6054020803044975e-26
1.1273609650065295e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225160290068972,0.118614810899413,0.022820811199049721,0.0,3.2266843374108976e-15,4.7381304151595472e-10,0.0,3.4665022853750491e-15,0.0,1.0015330397361343e-06,3.770692988274155e-29,9.9337659654927832e-07,1.9092945332589126e-20,1.4483657584906801e-19,0.0,0.0,1.1665381072031155e-11,2.3389110690390922e-21,5.4153449972226805e-05,1.512962704717954e-06,7.341417574572033e-09,1.4214854817736421e-10,5.3848261956889439e-12,2.0091433611258562e-13,2.8661213560246358e-12,9.4889357250540726e-22,2.6398478203422463e-17,2.8304426086089377e-19,1.4409033864202921e-24,5.0547430117163538e-26
1.1433990795272911e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225081610868417,0.11861402891463629,0.022820801727036058,0.0,3.3688678140089945e-15,4.8737624189702492e-10,0.0,3.6165835393927138e-15,0.0,1.0157866225385984e-06,4.0966944311720046e-29,1.0074854405273676e-06,2.0160029134390298e-20,1.5290188496838921e-19,0.0,0.0,1.2042004583244176e-11,2.4974614282463095e-21,5.4921180940922291e-05,1.5319061455870142e-06,7.4588131582051354e-09,1.4229253780443611e-10,5.4657453849443657e-12,2.0956027367090551e-13,2.9139696949466508e-12,1.0246547077728091e-21,2.6850193354819597e-17,2.9939984929787097e-19,1.5234189099775062e-24,5.5402349294529794e-26
1.1594371940480527e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225002948946597,0.11861324700446273,0.022820792304241739,0.0,3.515201008149353e-15,5.0113044799985592e-10,0.0,3.7709354270161081e-15,0.0,1.0300403072960366e-06,4.4456396478547747e-29,1.0215936354106468e-06,2.1270070371971316e-20,1.6131090267774973e-19,0.0,0.0,1.2424862507993146e-11,2.66422644237336e-21,5.5688837204544866e-05,1.550751141516343e-06,7.5765709968270621e-09,1.4243649226260019e-10,5.5466650969207404e-12,2.1844928878214405e-13,2.9618464129756776e-12,1.1051982030834429e-21,2.7302380194578025e-17,3.164513513044233e-19,1.6095560643192527e-24,6.064177314547602e-26
1.1754753085688144e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224924304371722,0.11861246516888489,0.02282078293101137,0.0,3.6657449712931073e-15,5.1507564365136585e-10,0.0,3.9296178680793475e-15,0.0,1.0442940939804376e-06,4.8187824377288122e-29,1.0357011812434015e-06,2.2424131642145962e-20,1.7007373345378931e-19,0.0,0.0,1.281395829784663e-11,2.8395028329124769e-21,5.6456418770536812e-05,1.5694970032608408e-06,7.6946910424681999e-09,1.4258041128800955e-10,5.6275853320403002e-12,2.275846701827996e-13,3.0097492346250661e-12,1.1907465995886653e-21,2.7755020110300412e-17,3.3421803296290859e-19,1.6994248408354003e-24,6.6289774753861756e-26
1.191513423089576e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224845677209718,0.11861168340789538,0.022820773607678299,0.0,3.8205607652569728e-15,5.2921181268343199e-10,0.0,4.09269078267159e-15,0.0,1.0585479825636107e-06,5.2174257022100539e-29,1.0498080780699132e-06,2.3623284876730732e-20,1.7920063805792225e-19,0.0,0.0,1.3209295109243949e-11,3.0235934332556636e-21,5.7223925646340811e-05,1.5881430641412896e-06,7.8131732472592446e-09,1.4272429462511443e-10,5.7085060907327241e-12,2.3696970334163704e-13,3.0576759090641115e-12,1.2815290696706892e-21,2.8208094721340362e-17,3.5271941256815721e-19,1.7931369998168283e-24,7.2371537858241476e-26
1.2075515376103376e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224767067524252,0.11861090172148678,0.022820764334564606,0.0,3.9797094595769049e-15,5.4353893893288769e-10,0.0,4.2602140911369386e-15,0.0,1.0728019730171922e-06,5.6429226096047972e-29,1.0639143259344585e-06,2.4868611232893557e-20,1.8870203347160986e-19,0.0,0.0,1.3610875806711332e-11,3.2168072188015646e-21,5.7991357839399951e-05,1.6066886799938624e-06,7.9320175634337036e-09,1.4286814202664759e-10,5.7894273734335833e-12,2.4660767046272483e-13,3.1056242100774185e-12,1.3777814976155932e-21,2.8661585877633486e-17,3.7197526020115097e-19,1.8908060700033846e-24,7.8913389630113486e-26
1.2235896521310992e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224688475376756,0.11861012010965163,0.022820755111981141,0.0,4.1432521289024626e-15,5.5805700624152079e-10,0.0,4.4322477140743433e-15,0.0,1.0870560653126489e-06,6.096677768943731e-29,1.0780199248813087e-06,2.6161200984803991e-20,1.9858849282153722e-19,0.0,0.0,1.401870296607632e-11,3.4194593366393078e-21,5.8758715357157674e-05,1.6251332291105487e-06,8.0512239433304326e-09,1.4301195325360653e-10,5.8703491805831099e-12,2.5650185048846724e-13,3.1535919360784384e-12,1.4797465594074135e-21,2.9115475659141857e-17,3.9200559730342407e-19,1.9925473480125701e-24,8.5942833844876563e-26
1.2396277666518608e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224609900826418,0.11860933857238258,0.02282074594022758,0.0,4.3112498504224847e-15,5.7276599845607167e-10,0.0,4.6088515723374947e-15,0.0,1.101310259421286e-06,6.5801484126390166e-29,1.0921248749547329e-06,2.7502153416569258e-20,2.0887074529487445e-19,0.0,0.0,1.4432778877686929e-11,3.6318711348190577e-21,5.9525998207057733e-05,1.6434761121706712e-06,8.1707923393960359e-09,1.4315572807523289e-10,5.9512715126252181e-12,2.666555191026355e-13,3.2015769101679509e-12,1.5876738016490345e-21,2.9569746375811514e-17,4.1283069625218061e-19,2.0984778976510092e-24,9.3488584441149632e-26
1.2556658811726224e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522453134393023,0.11860855710967219,0.022820736819592406,0.0,4.4837637013226092e-15,5.8766589942823057e-10,0.0,4.7900855870347268e-15,0.0,1.1155645553142512e-06,7.0948455878360828e-29,1.106229176198992e-06,2.8892576716441111e-20,2.1955967604480154e-19,0.0,0.0,1.4853105549640894e-11,3.8543701912185566e-21,6.0293206396544129e-05,1.6617167521636731e-06,8.2907227041872384e-09,1.432994662689889e-10,6.0321943700067162e-12,2.7707194873339601e-13,3.2495769802294587e-12,1.7018197196158581e-21,3.0024380567955822e-17,4.3447107993613129e-19,2.2087165491107372e-24,1.0158059946413853e-25
1.271703995693384e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224452804742893,0.11860777572151301,0.022820727750353025,0.0,4.6608547562751502e-15,6.027566930146362e-10,0.0,4.9760096795289028e-15,0.0,1.1298189529625421e-06,7.6423353563336438e-29,1.1203328286583464e-06,3.0333587872278213e-20,2.3066632608648e-19,0.0,0.0,1.5279684711029271e-11,4.0872903420145713e-21,6.1060339933061139e-05,1.6798545943033499e-06,8.4110149903731627e-09,1.4344316762053011e-10,6.113117753176668e-12,2.8775440855633417e-13,3.2975900190545399e-12,1.8224478344484347e-21,3.0479361006989619e-17,4.5694752133204656e-19,2.3233838980523554e-24,1.1025011538876425e-25
