Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52),CH4OX(60),C2H4X(65),C2H4(47),C2H5X(51)
4.8934972669655055e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106694038504825,0.11308530118873945,0.022364625718319823,0.0,1.099751963331186e-08,1.2246407250845035e-07,8.8221813790300746e-07,1.9578360526292079e-12,1.4701025659108864e-24,6.5291198393463096e-07,3.7362009363297329e-21,5.0377748004373787e-09,2.63213582859286e-16,8.5955351933704665e-12,4.6816180375286704e-18,2.2771091645030065e-20,2.0180321220583659e-10,2.5840567419520828e-16,0.0055829595788406102,0.00091298365878065646,1.8794366643376846e-08,6.6382072173022704e-09,4.501291883037094e-06,6.7351700821009295e-13,2.2122963407119234e-12,2.2170576747467514e-08,1.2903913218814878e-07,4.3646645334646633e-13,1.6391175950640291e-09,1.1229751384342668e-10,7.1960211035673211e-13,4.8439479676169827e-15,1.4759333409624928e-16,7.7779524486181256e-23,1.0205767928011813e-19,3.6894907842656184e-18
4.897888312062305e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106556159378547,0.11308472714890121,0.022364224456343774,0.0,1.1049356303669596e-08,1.2293132818471692e-07,8.8386311742594243e-07,1.9636851165519803e-12,1.4762544263030865e-24,6.5393057046574767e-07,3.7531556603730751e-21,5.0434151407062404e-09,2.640756918788119e-16,8.6301686181172577e-12,4.6964007661227237e-18,2.2838005978068894e-20,2.0244778392543313e-10,2.5944250872066386e-16,0.0055835309217605409,0.00091378446934942158,1.8809453825258564e-08,6.6537423710218839e-09,4.5078745419409269e-06,6.7654010005498602e-13,2.215926739789291e-12,2.2200966074330636e-08,1.2902678214954754e-07,4.3696423540583674e-13,1.6455627074343692e-09,1.1247147496798161e-10,7.2094097783904755e-13,4.8586133321748789e-15,1.4818749200419242e-16,7.8091284729161817e-23,1.0246838239579504e-19,3.7004376984282218e-18
4.902279357159104e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106418460740183,0.11308415489225955,0.022363823204906957,0.0,1.1101390389616862e-08,1.233999297308265e-07,8.8550938177037284e-07,1.9695480171093697e-12,1.4824258775994208e-24,6.5494989671878032e-07,3.7701757645420643e-21,5.0490586157602539e-09,2.6494002982537081e-16,8.6649109140946796e-12,4.7112159589627538e-18,2.2905044730388745e-20,2.0309381719849615e-10,2.6048273804039915e-16,0.0055841004794161941,0.00091458525733450937,1.8824541436301897e-08,6.6692986758028662e-09,4.5144600863044075e-06,6.7957428448091885e-13,2.2195621725167205e-12,2.2231368580092745e-08,1.2901446138434321e-07,4.3746235704308772e-13,1.6520270361634678e-09,1.1264555820886196e-10,7.2228088620456805e-13,4.8733138199374319e-15,1.4878351573402155e-16,7.8404064629133657e-23,1.0288043393667533e-19,3.7114102115227633e-18
4.906670402255903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106280942044219,0.11308358441336194,0.022363421964004676,0.0,1.1153622451134016e-08,1.2386987961748106e-07,8.8715693099391332e-07,1.9754247791158847e-12,1.4886169639319502e-24,6.5596996260848108e-07,3.7872614586661496e-21,5.0547052266202925e-09,2.6580660104891087e-16,8.699762322537387e-12,4.7260636621720665e-18,2.2972207999483858e-20,2.0374131385701716e-10,2.6152637092865183e-16,0.0055846682572601629,0.00091538602274468138,1.8839629476203322e-08,6.6848761329863335e-09,4.5210485100563493e-06,6.8261959196406025e-13,2.2232022410820706e-12,2.2261784251983519e-08,1.2900216988343242e-07,4.3796058820476719e-13,1.6585106182807346e-09,1.1281976354460185e-10,7.2362183549701663e-13,4.8880494946510098e-15,1.4938140941383783e-16,7.8717866802486135e-23,1.0329383739676423e-19,3.7224083685174869e-18
4.9110614473527024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106143602746668,0.11308301570677137,0.02236302073363226,0.0,1.1206053049085167e-08,1.243411803162851e-07,8.8880576515458819e-07,1.9813154274145298e-12,1.4948277294959231e-24,6.56990768049598e-07,3.804412953083151e-21,5.0603549743005879e-09,2.6667540990487088e-16,8.734723084940275e-12,4.7409439219159184e-18,2.3039495882854699e-20,2.0439027573269021e-10,2.6257341617563465e-16,0.0055852342607295019,0.00091618676558867138,1.8854717944655451e-08,6.7004747444641347e-09,4.5276398071211085e-06,6.8567605292666215e-13,2.2268472778630555e-12,2.229221307595813e-08,1.2898990763739687e-07,4.3845911902878584e-13,1.6650134908328897e-09,1.1299409095373587e-10,7.2496382576077732e-13,4.9028204201361323e-15,1.4998117717618091e-16,7.903269389887335e-23,1.0370859627644363e-19,3.7334322144299819e-18
4.9154524924495016e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106006442305358,0.11308244876706866,0.022362619513785046,0.0,1.1258682745351209e-08,1.2481383429987439e-07,8.9045588431165798e-07,1.9872199868810993e-12,1.5010582185593183e-24,6.5801231295687361e-07,3.8216304587164805e-21,5.0660078598077404e-09,2.6754646075500662e-16,8.7697934430976636e-12,4.755856784407764e-18,2.3106908478008922e-20,2.0504070465686543e-10,2.6362388258995053e-16,0.005585798495243436,0.0009169874858751825,1.8869806841352414e-08,6.7160945117017783e-09,4.5342339714194941e-06,6.887436979069926e-13,2.2304971142255777e-12,2.2322655038659229e-08,1.289776746356466e-07,4.389578499517253e-13,1.6715356908864622e-09,1.1316854041479933e-10,7.2630685704097699e-13,4.9176266602986146e-15,1.5058282315868703e-16,7.9348548554102653e-23,1.0412471408343631e-19,3.7444817943349547e-18
4.919843537546301e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105869460179799,0.11308188358885173,0.022362218304458368,0.0,1.1311512102789996e-08,1.2528784404186796e-07,8.9210728852517268e-07,1.9931384824229408e-12,1.5073084754601538e-24,6.5903459724504557e-07,3.8389141870539533e-21,5.0716638841410007e-09,2.684197579671532e-16,8.804973639091352e-12,4.7708022959073014e-18,2.3174445882461202e-20,2.0569260246055685e-10,2.6467777899791561e-16,0.0055863609662041057,0.00091778818361288846,1.8884896165983352e-08,6.7317354362548998e-09,4.5408309968682706e-06,6.9182255746699103e-13,2.2341517650734412e-12,2.2353110126233297e-08,1.2896547086697581e-07,4.3945678914242617e-13,1.678077255526909e-09,1.1334311190632797e-10,7.2765092938346944e-13,4.9324682791263647e-15,1.5118635150389827e-16,7.9665433416211071e-23,1.0454219433253575e-19,3.7555571533618058e-18
4.9242345826431e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310573265583116,0.11308132016673474,0.022361817105647608,0.0,1.1364541685194422e-08,1.257632120168164e-07,8.9375997785601383e-07,1.9990709389775894e-12,1.5135785446035089e-24,6.6005762082884719e-07,3.8562643501243087e-21,5.0773230482926092e-09,2.6929530591496448e-16,8.8402639152782157e-12,4.7857805027183367e-18,2.3242108193732986e-20,2.0634597097445325e-10,2.6573511424281117e-16,0.0055869216789973704,0.00091858885881043403,1.8899985918241362e-08,6.7473975196803358e-09,4.5474308773803194e-06,6.9491266222573504e-13,2.2378112758971942e-12,2.2383578324727023e-08,1.2895329631936275e-07,4.3995596043568083e-13,1.6846382218576568e-09,1.1351780540685816e-10,7.2899604283478096e-13,4.9473453406858399e-15,1.5179176635904446e-16,7.9983351139623484e-23,1.0496104054530716e-19,3.7666583366929501e-18
4.928625627739899e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105596028722212,0.113080758495348,0.022361415917348137,0.0,1.1417772057284489e-08,1.262399407001872e-07,8.9541395236592896e-07,2.0050173815125533e-12,1.5198684704610767e-24,6.6108138362300674e-07,3.8736811604940725e-21,5.0829853532478397e-09,2.7017310897787055e-16,8.8756645142877251e-12,4.8007914511883689e-18,2.3309895509352471e-20,2.0700081202891667e-10,2.6679589718477248e-16,0.0055874806389929902,0.00091938951147643635,1.8915076097819175e-08,6.7630807634403193e-09,4.5540336068649825e-06,6.9801404284267565e-13,2.2414756237850487e-12,2.2414059620104165e-08,1.289411509800739e-07,4.4045534933632747e-13,1.6912186269998527e-09,1.1369262089492674e-10,7.3034219744209163e-13,4.9622579091214755e-15,1.5239907187599894e-16,8.0302304381170569e-23,1.0538125625004377e-19,3.7777853895630241e-18
4.9374077179334984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105323304082623,0.11307964038336819,0.022360613572264619,0.0,1.1524837434123429e-08,1.2719749009867876e-07,8.9872575717405491e-07,2.0169523245462966e-12,1.5325080705456391e-24,6.6313112650128912e-07,3.9087155761465144e-21,5.0943193894748009e-09,2.7193549799615136e-16,8.9467976526800378e-12,4.8309117587175465e-18,2.3445845543782451e-20,2.0831491907929925e-10,2.6892784168648961e-16,0.0055885933219886755,0.00092099074924813782,1.8945257737697859e-08,6.794510737711448e-09,4.5672475883705671e-06,7.0425075453876302e-13,2.2488188611127578e-12,2.2475061444645807e-08,1.2891694787181404e-07,4.4145479161618799e-13,1.7044379022926391e-09,1.1404261774782905e-10,7.3303763031673047e-13,4.9921898235966366e-15,1.5361937152646649e-16,8.0943328076282871e-23,1.0622581028293643e-19,3.8001172851239085e-18
4.9461898081270975e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105051281995868,0.11307852921028046,0.022359811269171102,0.0,1.1632712769930789e-08,1.2816051205946702e-07,9.0204270345992884e-07,2.0289435118749241e-12,1.5452276328461857e-24,6.651838251976223e-07,3.944019145530397e-21,5.1056660005624189e-09,2.7370696017516412e-16,9.0183750008463598e-12,4.8611635901617795e-18,2.3582296766117037e-20,2.0963493824781155e-10,2.7107368372807081e-16,0.0055896990578233139,0.00092259189699636407,1.89754410831436e-08,6.826025370175386e-09,4.5804728925847161e-06,7.1053293881509114e-13,2.2561815070415852e-12,2.2536115484854911e-08,1.2889286142563153e-07,4.4245512105980126e-13,1.7177353787311779e-09,1.143931022933402e-10,7.3573722839794867e-13,5.0222645372962318e-15,1.5484728376472252e-16,8.1588525867154645e-23,1.0707588479484403e-19,3.82255320298329e-18
4.9549718983206966e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33104779958222869,0.11307742493371348,0.022359009008031082,0.0,1.1741402616487951e-08,1.2912902641921533e-07,9.0536479174689144e-07,2.0409911443405696e-12,1.5580275155896419e-24,6.6723947902965865e-07,3.9795935890300315e-21,5.1170251941373998e-09,2.7548753076282319e-16,9.0903985098144027e-12,4.8915473178986211e-18,2.3719249956836644e-20,2.1096088416498291e-10,2.7323349481166958e-16,0.0055907978888686425,0.00092419295478903256,1.9005626131671627e-08,6.8576246713373716e-09,4.5937094706476156e-06,7.1686084270296476e-13,2.2635635840089446e-12,2.2597221623683781e-08,1.2886889151349916e-07,4.4345633853290192e-13,1.7311113539246629e-09,1.1474407435977376e-10,7.3844099208659876e-13,5.0524825662431217e-15,1.5608284197601048e-16,8.2237919202126392e-23,1.0793150826002972e-19,3.8450935069348436e-18
4.972536078707894e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33104239388790846,0.1130752369019449,0.022357404611466507,0.0,1.1961244124694235e-08,1.3108261175288405e-07,9.1202439647957883e-07,2.0652565505121363e-12,1.5838696808049743e-24,6.7135964937104754e-07,4.0515620245204245e-21,5.1397813586877595e-09,2.7907613863036544e-16,9.2357918364634195e-12,4.9527119552918029e-18,2.3994665365940258e-20,2.1363061473851587e-10,2.775953115050497e-16,0.0055929750047899332,0.00092739480077713753,1.9066001328004367e-08,6.9210773187759306e-09,4.6202162525869315e-06,7.2965480128498113e-13,2.2783861213685827e-12,2.2719589718994936e-08,1.2882130072434882e-07,4.4546144224674234e-13,1.758099992399601e-09,1.1544748036870286e-10,7.4386101793887449e-13,5.1133506403726295e-15,1.5857703023686714e-16,8.3549378714296537e-23,1.0965951650275977e-19,3.8904887325722391e-18
4.988343841056372e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33103755222536474,0.11307329083965391,0.022355960797677342,0.0,1.2161933082294184e-08,1.3285982184728677e-07,9.18035631886087e-07,2.0872904833603156e-12,1.6074059416415612e-24,6.7507790239544442e-07,4.1172774476051135e-21,5.1603050130734605e-09,2.823373920195556e-16,9.3681913639578265e-12,5.008214964406987e-18,2.4244263798202728e-20,2.160537883897564e-10,2.8156944366258392e-16,0.0055949112145440016,0.00093027615519064295,1.9120344804179293e-08,6.9784743615312968e-09,4.6441104215337999e-06,7.4132821905129874e-13,2.2917930841976709e-12,2.2829897966744703e-08,1.2877886605258628e-07,4.4726908424473354e-13,1.7826612240465336e-09,1.1608221137610037e-10,7.4875329180549952e-13,5.1686272481951125e-15,1.6084828536828102e-16,8.474425791234513e-23,1.112339892706678e-19,3.9317051031970521e-18
5.0041516034048505e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33103273254066828,0.11307136647485209,0.022354517119259235,0.0,1.236533253569782e-08,1.3465513645139619e-07,9.2406353607272111e-07,2.1095104444528095e-12,1.6312080621262725e-24,6.7880571944396116e-07,4.1838976670381053e-21,5.1808695481352247e-09,2.8562870916959428e-16,9.5020669974802612e-12,5.0641511409128018e-18,2.4495500751492497e-20,2.1849639197242274e-10,2.855899602580986e-16,0.0055968257000251313,0.00093315721918407974,1.9174693759387824e-08,7.0361458668565507e-09,4.668040355217352e-06,7.5315364533886781e-13,2.3052633494140424e-12,2.2940373102510725e-08,1.2873680646799434e-07,4.4907962109502505e-13,1.8074814326267668e-09,1.1671851928158357e-10,7.5365906891633298e-13,5.2243762811582701e-15,1.6314483611241161e-16,8.5953068052111303e-23,1.1282688856472082e-19,3.9732653816425979e-18
5.0199593657533286e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33102793459581153,0.11306946356962759,0.022353073576006743,0.0,1.2571469577625413e-08,1.3646867174529201e-07,9.3010811251863392e-07,2.1319176229239381e-12,1.6552781713098807e-24,6.8254309653419941e-07,4.2514330410624076e-21,5.2014750042467177e-09,2.8895029908559986e-16,9.6374302754413984e-12,5.1205226818565062e-18,2.4748380781944069e-20,2.2095851059395059e-10,2.8965728840290446e-16,0.0055987186991475792,0.00093603799313760061,1.9229048178897033e-08,7.094091874359402e-09,4.6920057666014587e-06,7.6513254860370544e-13,2.3187970422861402e-12,2.3051014372526156e-08,1.2869512084769328e-07,4.5089305896280825e-13,1.8325623635566664e-09,1.1735640308415877e-10,7.5857835194744503e-13,5.2806007950819071e-15,1.654668798983074e-16,8.7175937247269705e-23,1.1443838448294108e-19,4.0151717205664575e-18
5.035767128101807e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33102315815539746,0.11306758188867325,0.022351630167716574,0.0,1.2780371459198066e-08,1.3830054404167754e-07,9.3616936481453268e-07,2.1545132131042511e-12,1.6796184099205097e-24,6.8629002968287779e-07,4.3198940237512832e-21,5.2221214205920858e-09,2.9230237177626469e-16,9.774292782463878e-12,5.17733179153597e-18,2.5002908447030516e-20,2.2344022929339269e-10,2.9377185817455871e-16,0.0056005904472208904,0.00093891847742684975,1.9283408047907339e-08,7.1523124173663819e-09,4.7160063680650162e-06,7.7726640533216246e-13,2.3323942857426786e-12,2.3161821003346543e-08,1.2865380797097128e-07,4.5270940378606317e-13,1.8579057649342703e-09,1.179958617829084e-10,7.6351114366303769e-13,5.3373038593068455e-15,1.6781461494225577e-16,8.8412994499516912e-23,1.1606864830748346e-19,4.0574262816638656e-18
5.051574890450285e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310184029866105,0.11306572119925873,0.022350186894187499,0.0,1.2992065589805481e-08,1.4015086978127542e-07,9.4224729665752923e-07,2.1772984145311617e-12,1.7042309304105919e-24,6.9004651490581769e-07,4.3892911656900686e-21,5.2428088351668133e-09,2.9568513825628782e-16,9.9126661492801677e-12,5.2345806814533264e-18,2.5259088305591482e-20,2.2594163303913777e-10,2.9793410263114679e-16,0.0056024411769777368,0.00094179867242301211,1.9337773351554107e-08,7.2108075229230159e-09,4.7400418714110451e-06,7.8955670002540171e-13,2.3460552001982356e-12,2.3272792202262692e-08,1.286128665240005e-07,4.545286612418425e-13,1.883513387472171e-09,1.1863689437698908e-10,7.6845744691126385e-13,5.3944885567229046e-15,1.7018824024599612e-16,8.9664369702809205e-23,1.1771785251035222e-19,4.1000312356851886e-18
5.067382652798763e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101366885918926,0.1130638812712024,0.022348743755220401,0.0,1.3206579536948329e-08,1.4201976552810381e-07,9.4834191184602983e-07,2.200274431959333e-12,1.7291178970035871e-24,6.9381254821793133e-07,4.4596351146666194e-21,5.2635372847787217e-09,2.9909881054876688e-16,1.0052562052623007e-11,5.2922715702667066e-18,2.5516924917860245e-20,2.2846280672659298e-10,3.0214445782562985e-16,0.0056042711186022106,0.00094467857849286723,1.9392144074910249e-08,7.26957721179297e-09,4.7641119878761296e-06,8.020049251810195e-13,2.3597799034870516e-12,2.3383927157661633e-08,1.285722951045645e-07,4.5635083677621721e-13,1.9093869844285024e-09,1.1927949986562893e-10,7.7341726462009378e-13,5.4521579837962276e-15,1.7258795559480374e-16,9.0930193647620903e-23,1.1938617075914414e-19,4.1429887624529189e-18
5.0989981774957186e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100426282000606,0.11306026279102203,0.022345857880185869,0.0,1.3644177940386498e-08,1.4581373388902574e-07,9.6058120793188794e-07,2.2468037599821045e-12,1.7797238845086751e-24,7.0137324316471911e-07,4.6032065148239683e-21,5.3051174304131328e-09,3.0601972571883421e-16,1.0336968405175685e-11,5.4089882547156759e-18,2.6037586651565027e-20,2.3356480313025141e-10,3.1071125969559538e-16,0.0056078695456059022,0.00095043752529902947,1.9500901720745955e-08,7.3879403911384767e-09,4.81235490233161e-06,8.2738117675508624e-13,2.3874211356413952e-12,2.3606684999218384e-08,1.2849225632284302e-07,4.6000396280923087e-13,1.9619391269621043e-09,1.2056942552384619e-10,7.8337745550804836e-13,5.5689634808129597e-15,1.7746645947514195e-16,9.3505715430574942e-23,1.2278085007530759e-19,4.2299702989694645e-18
5.127406743635904e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099588043334471,0.11305707994071887,0.022343265194506214,0.0,1.4047288170211545e-08,1.4928738527380935e-07,9.716359592166139e-07,2.2892765474191748e-12,1.8261548879388878e-24,7.0819954779932e-07,4.735553588362104e-21,5.3426201982738188e-09,3.1234620101206839e-16,1.0597838257740931e-11,5.5153960682794446e-18,2.6511132874542675e-20,2.3821757452767618e-10,3.1857765416246521e-16,0.0056110342855220409,0.00095561132422483414,1.9598645746019952e-08,7.4952342071471123e-09,4.855819437335615e-06,8.5073730586749705e-13,2.4124773200033649e-12,2.3807397371855309e-08,1.2842158320979644e-07,4.6329653610510669e-13,2.0100856657019952e-09,1.2173386267437923e-10,7.9237346412773864e-13,5.6756058101344187e-15,1.8194113951614198e-16,9.5870611658041611e-23,1.2589816459807905e-19,4.3093537191343929e-18
5.1529744531620705e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098839147071607,0.11305426978846864,0.022340932146441374,0.0,1.4418240525529741e-08,1.5246647917295005e-07,9.8163135731178349e-07,2.32804492750185e-12,1.8687293986389599e-24,7.143695355724234e-07,4.8574234712442317e-21,5.3764864385905374e-09,3.1812818303673572e-16,1.0836979887791229e-11,5.6124129113215773e-18,2.6941959086681e-20,2.4246076839176813e-10,3.2579607956698538e-16,0.0056138280645222569,0.00096026695006180233,1.9686630137146305e-08,7.5925568999462051e-09,4.8950293002632186e-06,8.7221375162728229e-13,2.4352054769014094e-12,2.3988479400189544e-08,1.2835897786811768e-07,4.6626797308912295e-13,2.0541750286193305e-09,1.2278618635839715e-10,8.0050723125058959e-13,5.7729634457074331e-15,1.8604303872119502e-16,9.8040661827033727e-23,1.2875884620953783e-19,4.3818012401654497e-18
5.178542162688237e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098095384390097,0.11305151024055961,0.022338599447179183,0.0,1.4797042067354565e-08,1.5569611567648986e-07,9.9167046879148028e-07,2.3673330328776104e-12,1.9120589303783057e-24,7.2056443450961481e-07,4.9819551109251392e-21,5.4104605713747562e-09,3.2399463700548022e-16,1.1080303321070555e-11,5.7106237066277039e-18,2.7377196032585549e-20,2.4675710065943773e-10,3.3314787128438565e-16,0.0056165711691799234,0.00096492182594663106,1.9774628452430569e-08,7.6905978671709816e-09,4.9343248327818646e-06,8.9412889058964834e-13,2.4581023284457791e-12,2.4169975091685727e-08,1.2829731223120523e-07,4.6924712210887169e-13,2.0989897565727126e-09,1.2384260799355005e-10,8.0867640606593281e-13,5.8716419637803103e-15,1.9021659148067184e-16,1.0025076193946539e-22,1.3167252081770495e-19,4.4552082516275443e-18
5.2041098722144035e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097356665816163,0.11304880040243569,0.022336267095941737,0.0,1.5183814578752373e-08,1.5897679133888617e-07,1.0017533123785777e-06,2.407146133061628e-12,1.9561530316348881e-24,7.267842277179261e-07,5.1091968364914367e-21,5.4445427137150143e-09,3.2994649332147578e-16,1.1327859450965641e-11,5.8100380686025096e-18,2.7816863056356425e-20,2.5110692782756966e-10,3.4063497426383477e-16,0.0056192644940614798,0.00096957595329433309,1.9862640626999273e-08,7.7893569918593772e-09,4.9737047959315034e-06,9.1648929652301563e-13,2.4811682894642278e-12,2.4351880451893742e-08,1.2823657807665078e-07,4.722339995496064e-13,2.1445373411631713e-09,1.2490312334743264e-10,8.1688100303679583e-13,5.9716549136313577e-15,1.9446266844418451e-16,1.0250149530547078e-22,1.3463996313723545e-19,4.529584275599617e-18
5.22967758174057e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096622903458661,0.11304613939533577,0.022333935091963991,0.0,1.557868091183562e-08,1.6230900326259989e-07,1.0118799072203195e-06,2.4474895339017012e-12,2.0010213342478122e-24,7.3302889829755687e-07,5.2391976856649439e-21,5.4787329746432083e-09,3.3598468943407531e-16,1.1579699478369619e-11,5.9106656575537555e-18,2.8260979512912504e-20,2.5551060575233564e-10,3.4825935483965981e-16,0.0056219089179384988,0.00097422933349275312,1.9950666595687101e-08,7.8888341143795527e-09,5.0131679474705738e-06,9.3930159675804973e-13,2.5044037613487099e-12,2.4534191383394757e-08,1.2817676681854614e-07,4.7522862078485431e-13,2.1908252870709777e-09,1.2596772818801972e-10,8.2512103695455266e-13,6.0730159391023301e-15,1.9878214549621923e-16,1.0479345163659842e-22,1.376619564209876e-19,4.6049388972557284e-18
5.2552452912667365e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095894010979976,0.11304352635600434,0.022331603434493513,0.0,1.5981764984853795e-08,1.6569324904276175e-07,1.0220502728453753e-06,2.4883685776930979e-12,2.0466735539251227e-24,7.3929842934178327e-07,5.3720074129869881e-21,5.5130314551492626e-09,3.4211016986539885e-16,1.183587491025238e-11,6.0125161791137883e-18,2.8709564768174488e-20,2.5996848962334225e-10,3.5602300089706996e-16,0.0056245053040769625,0.00097888196790309103,2.0038706293057469e-08,7.9890290322187185e-09,5.0527130419959499e-06,9.6257247184691718e-13,2.5278091180722677e-12,2.4716903683554355e-08,1.281178695525362e-07,4.7823099956433345e-13,2.2378611112398653e-09,1.2703641828365013e-10,8.3339652290456408e-13,6.1757387789005865e-15,2.0317590373118678e-16,1.0712722709263365e-22,1.4073929252636659e-19,4.6812817650509414e-18
