Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52)
2.95430580618684e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230581292151295,0.11866851593682333,0.022821547830898629,0.0,4.5006216938315649e-30,3.260174259585086e-13,0.0,6.2850539157318051e-20,0.0,2.6108278707195544e-08,1.3997330181106636e-38,2.6072992469248221e-08,1.0590478366492015e-26,5.6237413072726244e-36,0.0,0.0,1.0055200957098879e-24,4.6057478290622668e-29,1.4238500914114936e-06,3.9724248776914943e-08,1.694060812466826e-10,1.3474059710920161e-10,3.1288270648141878e-14,3.6771400799674378e-18,5.9459366079839778e-31,1.3775091370944071e-25
3.0269136994006614e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230577706298619,0.1186684803011331,0.022821547400369686,0.0,4.9596424217094523e-30,3.4223894713888153e-13,0.0,6.7592765554579573e-20,0.0,2.6750674859326169e-08,1.6190110149325399e-38,2.6713759830601318e-08,1.1668370857461151e-26,6.3497736591379656e-36,0.0,0.0,1.081493832064889e-24,5.1977573285298226e-29,1.4588408027564884e-06,4.0585303788683418e-08,1.7358517302169528e-10,1.3732190632368012e-10,3.2723642119285865e-14,3.9549325506796216e-18,6.8743826872859862e-31,1.5178509735262986e-25
3.0995215926144826e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230574121220007,0.11866844466559678,0.022821546973619565,0.0,5.4529105087053046e-30,3.5885427220266851e-13,0.0,7.2567478599870116e-20,0.0,2.7393100704162052e-08,1.8661856457173427e-38,2.7354525855271775e-08,1.2826417747554925e-26,7.1489337567823787e-36,0.0,0.0,1.1612011267617094e-24,5.8490102156955926e-29,1.4938313599501011e-06,4.1438801098100078e-08,1.7776501332824541e-10,1.3987369558426923e-10,3.4185745707481692e-14,4.2463725833430171e-18,7.9204098739225976e-31,1.6686462854705408e-25
3.1721294858283038e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230570536924475,0.11866840903021446,0.02282154655069352,0.0,5.9820884467550637e-30,3.7586339961655935e-13,0.0,7.7780223235810507e-20,0.0,2.8035555902220189e-08,2.1440247253772787e-38,2.7995290543263732e-08,1.4068485631224113e-26,8.0266126313932731e-36,0.0,0.0,1.2447315299076021e-24,6.5638278031415745e-29,1.5288217629936025e-06,4.2284650208109687e-08,1.8194560216446577e-10,1.4239630469487722e-10,3.567426037517835e-14,4.5517872350365347e-18,9.0956048713541012e-31,1.8304010235101636e-25
3.244737379042125e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230566953420531,0.11866837339498607,0.022821546131634281,0.0,6.548878129328525e-30,3.9326632784726532e-13,0.0,8.3236543609221841e-20,0.0,2.8678040117925171e-08,2.4554968477083645e-38,2.8636053894581323e-08,1.5398531165643908e-26,8.9884600811821881e-36,0.0,0.0,1.3321745912188173e-24,7.3467345524380872e-29,1.5638120118882689e-06,4.3122765647643075e-08,1.8612693952849084e-10,1.4489006954792621e-10,3.7188868941492565e-14,4.8715035481867877e-18,1.0412385368856155e-30,2.0036330424409295e-25
3.317345272255946e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230563370716192,0.11866833775991162,0.022821545716482095,0.0,7.1550208512184796e-30,4.1106305536151918e-13,0.0,8.8941983104819391e-20,0.0,2.9320553019564249e-08,2.8037808330760875e-38,2.9276815909228686e-08,1.6820601009288565e-26,1.0040390745935596e-35,0.0,0.0,1.4236198600207222e-24,8.2024625598184857e-29,1.5988021066353836e-06,4.3953066950553785e-08,1.9030902541845665e-10,1.4735532216939935e-10,3.8729258035842555e-14,5.205848550568768e-18,1.1884038259352621e-30,2.1888720986792275e-25
3.3899531654697673e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230559788818975,0.11866830212499112,0.02282154530527469,0.0,7.8022973083140044e-30,4.292535806260751e-13,0.0,9.4902084377823144e-20,0.0,2.9963094279242826e-08,3.1922754025313104e-38,2.9917576587209959e-08,1.8338831761112352e-26,1.1188590180350881e-35,0.0,0.0,1.5191568852479127e-24,9.1359560285209746e-29,1.633792047236236e-06,4.4775478628299555e-08,1.9449185983250071e-10,1.4979239076332685e-10,4.0295118052186201e-14,5.5551492553064817e-18,1.352475870792803e-30,2.3866598477427535e-25
3.4625610586835885e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230556207735895,0.11866826649022456,0.022821544898047344,0.0,8.4925275973857775e-30,4.4783790210770885e-13,0.0,1.0112238938570243e-19,0.0,3.0605663572840585e-08,3.6246090566561222e-38,3.0558335928529282e-08,1.9957449900276968e-26,1.2439520928882292e-35,0.0,0.0,1.6188752154443308e-24,1.0152375731327914e-28,1.6687818336921213e-06,4.5589930137515022e-08,1.9867544276876183e-10,1.5220159975579547e-10,4.188614310376964e-14,5.9197326608736259e-18,1.5349689990302421e-30,2.5975498417992649e-25
3.5351689518974097e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230552627473503,0.11866823085561196,0.022821544494832875,0.0,9.2275712158617853e-30,4.6681601827321747e-13,0.0,1.0760843941891851e-19,0.0,3.1248260579967952e-08,4.1046501774454691e-38,3.1199093933190776e-08,2.1680771726447111e-26,1.3799928599973687e-35,0.0,0.0,1.7228643987633752e-24,1.1257103460587926e-28,1.7037714660043391e-06,4.6396355841861922e-08,2.0285977422538037e-10,1.5458326983842258e-10,4.3502030978451732e-14,6.2999257510942217e-18,1.7374964164344669e-30,2.8221075272838869e-25
3.607776845111231e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230549048037816,0.11866819522115329,0.022821544095661669,0.0,1.0009327061612664e-29,4.8618792758941922e-13,0.0,1.1436577513082514e-19,0.0,3.1890884983923206e-08,4.6365173375730068e-38,3.1839850601198599e-08,2.3513203300609465e-26,1.5276847941546779e-35,0.0,0.0,1.8312139829680161e-24,1.2455746468193809e-28,1.7387609441741946e-06,4.7194694969065092e-08,2.0704485420049758e-10,1.5693771801135602e-10,4.5142483094536704e-14,6.6960554951432834e-18,1.9617743516349298e-30,3.0609102425813002e-25
3.680384738325052e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230545469434419,0.11866815958684858,0.022821543700561712,0.0,1.083973343272953e-29,5.0595362852315484e-13,0.0,1.213999365666324e-19,0.0,3.2533536471650057e-08,5.2245898303142835e-38,3.2480605932556866e-08,2.5459240386424322e-26,1.687760891606128e-35,0.0,0.0,1.9440135154309052e-24,1.3754141893449355e-28,1.7737502682029975e-06,4.798489156273073e-08,2.112306826922561e-10,1.5926525762575643e-10,4.6807204457161861e-14,7.108448847547463e-18,2.2096262826612502e-30,3.3145472157721721e-25
3.752992631538874e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230541891668391,0.11866812395269781,0.022821543309558587,0.0,1.1720768027308052e-29,5.2611311954128504e-13,0.0,1.2871646319155636e-19,0.0,3.3176214733695625e-08,5.8735184084932634e-38,3.3121359927269733e-08,2.7523468392074336e-26,1.8609842776479457e-35,0.0,0.0,2.061352543134491e-24,1.5158361180626213e-28,1.8087394380920609e-06,4.8766894429695303e-08,2.1541725969879933e-10,1.6156619842580953e-10,4.849590361518953e-14,7.5374327481857188e-18,2.4829872410592202e-30,3.5836195624407689e-25
3.825600524752695e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230538314744351,0.11866808831870096,0.022821542922675554,0.0,1.2654447943226779e-29,5.4666639911069357e-13,0.0,1.3632089391809153e-19,0.0,3.3818919464168977e-08,6.5882362420166738e-38,3.3762112585341315e-08,2.971056231261227e-26,2.0481488141951855e-35,0.0,0.0,2.1833206126711226e-24,1.6674714484765753e-28,1.8437284538427023e-06,4.9540657082668232e-08,2.1960458521827187e-10,1.6384084659023797e-10,5.0208292618634529e-14,7.983334122289951e-18,2.7839081966665506e-30,3.8687402835427205e-25
3.898208417966517e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523053473866645,0.11866805268485806,0.022821542539933515,0.0,1.3642829677930214e-29,5.6761346569828386e-13,0.0,1.4421876713250232e-19,0.0,3.4461650360700175e-08,7.3739700854879386e-38,3.4402863906775756e-08,3.2025286672780418e-26,2.2500797074247034e-35,0.0,0.0,2.3100072702431624e-24,1.8309755067092907e-28,1.8787173154562428e-06,5.030613767879453e-08,2.2379265924881895e-10,1.6608950477334965e-10,5.1944086976588603e-14,8.446479880445661e-18,3.1145605198147262e-30,4.1705342633305505e-25
3.9708163111803385e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230531163438398,0.11866801705116908,0.02282154216135112,0.0,1.4688009128208024e-29,5.8895431777098267e-13,0.0,1.5241562072049113e-19,0.0,3.5104407124399681e-08,8.2362516629143076e-38,3.5043613891577204e-08,3.4472495470299099e-26,2.4676341154070002e-35,0.0,0.0,2.4415020616630898e-24,2.0070283679008281e-28,1.9137060229340055e-06,5.1063298954016227e-08,2.2798148178858676e-10,1.6831247214560154e-10,5.3703005615662722e-14,8.9271969185926065e-18,3.4772405231476294e-30,4.4896382673357607e-25
4.04342420439416e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230527589063441,0.11866798141763404,0.022821541786944732,0.0,1.5792121589977866e-29,6.1068895379573715e-13,0.0,1.6091699209211788e-19,0.0,3.574718945981834e-08,9.1809292632919013e-38,3.5684362539749776e-08,3.7057132119602412e-26,2.7017017557994386e-35,0.0,0.0,2.577894532353612e-24,2.1963352935649161e-28,1.9486945762773172e-06,5.1812108153762787e-08,2.3217105283572215e-10,1.7051004443370691e-10,5.54847708389182e-14,9.4258121180254519e-18,3.874374080650798e-30,4.8267009404054211e-25
4.116032097607982e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230524015544354,0.11866794578425294,0.022821541416728531,0.0,1.6957341758065288e-29,6.3281737223951556e-13,0.0,1.6972841820594473e-19,0.0,3.6389997074907768e-08,1.021417955214244e-37,3.6325109851297627e-08,3.978422939601527e-26,2.9532055135361439e-35,0.0,0.0,2.7192742273477625e-24,2.3996271678263741e-28,1.9836829754875063e-06,5.2552536959935006e-08,2.363613723883724e-10,1.7268251396027231e-10,5.7289108285300392e-14,9.9426523453944279e-18,4.308521325389741e-30,5.1823828047918766e-25
4.188639990821803e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230520442883526,0.11866791015102579,0.022821541050714472,0.0,1.8185883725986163e-29,6.5533957156930867e-13,0.0,1.7885543559246496e-19,0.0,3.7032829680981204e-08,1.1342519594399577e-37,3.6965855826224873e-08,4.2658909380353266e-26,3.2231020485669551e-35,0.0,0.0,2.8657306912890092e-24,2.6176609326131931e-28,2.0186712205659049e-06,5.3284561414641712e-08,2.405524404446856e-10,1.7483016968298537e-10,5.9115746889552424e-14,1.0478044452705955e-17,4.7823814241240522e-30,5.5573562582937592e-25
4.261247884035625e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230516871082888,0.11866787451795256,0.022821540688912414,0.0,1.9480000985727002e-29,6.7825555025212796e-13,0.0,1.8830358037680232e-19,0.0,3.7675686992674815e-08,1.2572819092299744e-37,3.7606600464535657e-08,4.5686383403937839e-26,3.5123824035987871e-35,0.0,0.0,3.0173534684313505e-24,2.8512200217502887e-28,2.0536593115138435e-06,5.4008161840717957e-08,2.4474425700280998e-10,1.7695329723334551e-10,6.0964418842617181e-14,1.1032315277323322e-17,5.2987974297947105e-30,5.9523055724468278e-25
4.3338557772494464e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230513300143971,0.11866783888503324,0.022821540331330083,0.0,2.0841986427527091e-29,7.0156530675500651e-13,0.0,1.9807838830072697e-19,0.0,3.8318568727909445e-08,1.3912312834885108e-37,3.8247343766234116e-08,4.8871951994010861e-26,3.8220726118782865e-35,0.0,0.0,3.1742321026394193e-24,3.1011147940102682e-28,2.0886472483326562e-06,5.4723322759426993e-08,2.4893682206089431e-10,1.7905217895495372e-10,6.2834859552509581e-14,1.1605791641967332e-17,5.8607612104802967e-30,6.3679268907631312e-25
4.406463670463268e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230509730067875,0.11866780325226786,0.022821539977973173,0.0,2.2274172339659157e-29,7.2526883954499932e-13,0.0,2.081853947439832e-19,0.0,3.8961474607852839e-08,1.5368613361761885e-37,3.8888085731324396e-08,5.2221004819540363e-26,4.1532343049816811e-35,0.0,0.0,3.3364561373885753e-24,3.3681829650839471e-28,2.1236350310236784e-06,5.5430032805420168e-08,2.5313013561708771e-10,1.8112709394135769e-10,6.4726807605663819e-14,1.2198800354716928e-17,6.4714184554683338e-30,6.8049282270169347e-25
4.47907156367709e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230506160855316,0.11866776761965642,0.022821539628845335,0.0,2.3778930408211458e-29,7.4936614708918178e-13,0.0,2.1863013474496715e-19,0.0,3.9604404356882223e-08,1.6949723838605582e-37,3.9528826359810616e-08,5.5739020637403328e-26,4.5069653206396969e-35,0.0,0.0,3.5041151157650081e-24,3.6532900385118507e-28,2.1586226595882463e-06,5.6128284639310309e-08,2.5732419766953933e-10,1.8317831807346435e-10,6.6640004728741153e-14,1.2811668209009869e-17,7.1340737573486328e-30,7.2640294635760689e-25
4.551679456890911e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230502592506583,0.1186677319871989,0.022821539283948297,0.0,2.5358671716868707e-29,7.73857227854652e-13,0.0,2.2941814302075361e-19,0.0,4.0247357702547358e-08,1.8664051146305469e-37,4.0169565651696918e-08,5.943156723893675e-26,4.8844003105721602e-35,0.0,0.0,3.677298580465822e-24,3.9573297355505707e-28,2.1936101340276943e-06,5.6818074857963679e-08,2.6151900821639855e-10,1.8520612405651953e-10,6.8574195750899997e-14,1.3444721983643356e-17,7.8521957705158516e-30,7.745962349777216e-25
4.624287350104733e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230499025021625,0.1186676963548953,0.022821538943281816,0.0,2.7015846746694067e-29,7.9874208030852849e-13,0.0,2.4055495398650458e-19,0.0,4.08903343755341e-08,2.0520419181876192e-37,4.0810303606987436e-08,6.330430139684455e-26,5.2867113483524398e-35,0.0,0.0,3.8560960737991388e-24,4.2812244240051984e-28,2.2285974543433588e-06,5.7499403902829294e-08,2.6571456725581497e-10,1.8721078145666385e-10,7.052912856651677e-14,1.4098288442774694e-17,8.6294224452098031e-30,8.251470500343804e-25
4.6968952433185544e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230495458399994,0.11866766072274559,0.022821538606843807,0.0,2.875294537591031e-29,8.2402070291795186e-13,0.0,2.520461017742631e-19,0.0,4.1533334109628191e-08,2.252808237248062e-37,4.1451040225686295e-08,6.7362968812451109e-26,5.7151085372831329e-35,0.0,0.0,4.0405971376841731e-24,4.6259255460101328e-28,2.263584620536575e-06,5.8172275966430485e-08,2.6991087478593798e-10,1.8919255673706554e-10,7.2504554098356889e-14,1.4772694335921926e-17,9.4695663372939559e-30,8.7813093938451491e-25
4.769503136532376e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230491892640878,0.11866762509074985,0.022821538274630349,0.0,3.0572496879681767e-29,8.4969309415008416e-13,0.0,2.6389712025115938e-19,0.0,4.217635664167969e-08,2.4696739401161887e-37,4.209177550779765e-08,7.1613404063290258e-26,6.1708406182977159e-35,0.0,0.0,4.2308913136513426e-24,4.9924140447823025e-28,2.2985716326086791e-06,5.8836698897305778e-08,2.7410793080491697e-10,1.9115171329364013e-10,7.4500226261186717e-14,1.5468266397964479e-17,1.0376619993063979e-29,9.3362463711955885e-25
4.842111029746198e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230488327743096,0.11866758945890801,0.022821537946635731,0.0,3.2477069929895619e-29,8.7575925247210829e-13,0.0,2.7611354303703558e-19,0.0,4.281940171156761e-08,2.7036547145232494e-37,4.2732509453325616e-08,7.6061530551020692e-26,6.6551955778744075e-35,0.0,0.0,4.427068142842326e-24,5.3817007903350605e-28,2.3335584905610056e-06,5.9492684103536239e-08,2.7830573531090123e-10,1.9308851149035603e-10,7.6515901925824234e-14,1.6185331349143826e-17,1.1354761409154015e-29,9.9170606341922811e-25
4.914718922960019e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230484763705153,0.11866755382722009,0.022821537622852522,0.0,3.4469272594943889e-29,9.0221917635122941e-13,0.0,2.887009035215128e-19,0.0,4.3462469062165094e-08,2.9558134826261642e-37,4.3373242062274344e-08,8.0713360449657512e-26,7.169501255972796e-35,0.0,0.0,4.6292171660101727e-24,5.7948270041713756e-28,2.3685451943948869e-06,6.0140246455118214e-08,2.8250428830203983e-10,1.9500320869413648e-10,7.8551340883620268e-14,1.6924215895064113e-17,1.240835956695122e-29,1.0524543244090529e-24
4.987326816173841e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230481200525197,0.11866751819568609,0.022821537303271598,0.0,3.6551752339504956e-29,9.2907286425467347e-13,0.0,3.0166473488050832e-19,0.0,4.4105558439304939e-08,3.2272618372317363e-37,4.4013973334647961e-08,8.5574994654111e-26,7.7151259539830125e-35,0.0,0.0,4.8374279235193694e-24,6.2328646829488948e-28,2.4035317441116554e-06,6.0779404185324364e-08,2.8670358977648145e-10,1.9689605930935732e-10,8.0606305811368192e-14,1.7685246726692775e-17,1.3541980041489991e-29,1.1159497120215327e-24
5.059934709387662e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230477638201039,0.11866748256430601,0.022821536987882217,0.0,3.8727196024325382e-29,9.5632031464968801e-13,0.0,3.1501057009222322e-19,0.0,4.4748669591745571e-08,3.51916149916544e-37,4.4654703270450605e-08,9.0652622729023029e-26,8.2934790426949904e-35,0.0,0.0,5.0517899553459268e-24,6.6969170211315098e-28,2.4385181397126413e-06,6.1410178791287303e-08,2.9090363973237484e-10,1.9876731481194949e-10,8.2680562236633805e-14,1.8468750520361241e-17,1.4760390684322183e-29,1.1822737038608057e-24
5.132542602601484e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230474076730204,0.11866744693307985,0.022821536676672055,0.0,4.0998329906001656e-29,9.839615260035426e-13,0.0,3.2874394195260973e-19,0.0,4.5391802271137288e-08,3.8327257958291629e-37,4.5295431869686411e-08,9.5952522857892772e-26,8.9060115702802086e-35,0.0,0.0,5.2723928010774526e-24,7.188118832623211e-28,2.4735043811991745e-06,6.2032594933949135e-08,2.9510443816786781e-10,2.0061722378310792e-10,8.4773878503503155e-14,1.9275053937765528e-17,1.6068567380265822e-29,1.2515089630707159e-24
5.2051504958153056e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230470516109889,0.1186674113020076,0.022821536369627238,0.0,4.3367919636762102e-29,1.0119964967835277e-12,0.0,3.4287038309033735e-19,0.0,4.6034956231989057e-08,4.1692211608853389e-37,4.5936159132359515e-08,1.0148106179248254e-25,9.5542168702913377e-35,0.0,0.0,5.4993259999132299e-24,7.707636971395974e-28,2.5084904685725811e-06,6.2646680337589212e-08,2.9930598508110819e-10,2.0244603194261297e-10,8.6886025738740936e-14,2.0104483625966891e-17,1.7471699877591639e-29,1.3237393382061661e-24
5.277758389029127e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230466956337001,0.11866737567108925,0.022821536066732439,0.0,4.5838770264248616e-29,1.0404252254569548e-12,0.0,3.5739542598126601e-19,0.0,4.6678131231635561e-08,4.5299686550964236e-37,4.657688505847404e-08,1.0724469480249566e-25,1.0239631169674109e-34,0.0,0.0,5.7326790906642928e-24,8.2566707511096804e-28,2.5434764018341853e-06,6.3252465689069901e-08,3.0350828047024293e-10,2.0425398218176777e-10,8.9016777818356505e-14,2.0957366217392464e-17,1.8975197691500875e-29,1.399049863107654e-24
5.350366282242949e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230463397408166,0.11866734004032482,0.022821535767970864,0.0,4.8413726231298652e-29,1.0692477104911582e-12,0.0,3.7232460296244406e-19,0.0,4.7321327030204658e-08,4.9163455082705079e-37,4.7217609648034134e-08,1.132499656255181e-25,1.0963834196795169e-34,0.0,0.0,5.9725416117534936e-24,8.8364523637337159e-28,2.5784621809853081e-06,6.3849984536992181e-08,3.0771132433341896e-10,2.0604131459595692e-10,9.1165911334570932e-14,2.1834028329835901e-17,2.0584696080499983e-29,1.4775267567788806e-24
5.495582068670591e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230456282067749,0.11866726877925768,0.022821535182773467,0.0,5.3887528930108055e-29,1.1280739435113325e-12,0.0,4.0341748792954813e-19,0.0,4.860778007839637e-08,5.7717864957565068e-37,4.849905481750755e-08,1.2601203770225727e-25,1.2535146503099759e-34,0.0,0.0,6.4721530966972236e-24,1.0093354749987061e-27,2.6484332769613878e-06,6.5020370620872227e-08,3.1611965747447772e-10,2.0955507254340694e-10,9.5518442432069565e-14,2.3659997515787426e-17,2.4145400839519205e-29,1.6443304515532876e-24
5.6407978550982335e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230449170056275,0.11866719751880617,0.022821534613874157,0.0,5.9812871171513493e-29,1.1884751835831478e-12,0.0,4.3619329441487122e-19,0.0,4.9894313512238755e-08,6.7477452649589159e-37,4.9780494640812842e-08,1.3982139539464031e-25,1.4281684750397295e-34,0.0,0.0,6.9988767543662171e-24,1.1488875077098039e-27,2.7184037565113341e-06,6.6158160388729638e-08,3.2453098448944433e-10,2.1298917184346302e-10,9.9941884862813387e-14,2.558500383352527e-17,2.8203642755112676e-29,1.8248638733558758e-24
5.756287225116828e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230443516262525,0.11866714084617412,0.022821534172947081,0.0,6.4863675491325865e-29,1.2376363605254701e-12,0.0,4.6349059110180424e-19,0.0,5.091754312622652e-08,7.6187035155467931e-37,5.0799613342185625e-08,1.5158844736896447e-25,1.5805254372583957e-34,0.0,0.0,7.4376090711603426e-24,1.2705037278778679e-27,2.7740504799069447e-06,6.7040007412439595e-08,3.3122260701599791e-10,2.1566463982418772e-10,1.0350932176378344e-13,2.7188391276192482e-17,3.1821999020226295e-29,1.9787292908622272e-24
5.871776595135423e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230437864531514,0.11866708417393144,0.022821533742115492,0.0,7.0227797832303788e-29,1.2877937059466871e-12,0.0,4.919025771338157e-19,0.0,5.19408215332002e-08,8.5813325495709273e-37,5.1818728662177061e-08,1.6408156558732121e-25,1.7456177578841022e-34,0.0,0.0,7.8943030305290686e-24,1.4021704045611662e-27,2.8296968134286232e-06,6.7901663370508824e-08,3.3791612313275683e-10,2.1829177654745643e-10,1.0711970501631653e-13,2.8857385434626464e-17,3.5817984680352088e-29,2.1421185245196412e-24
5.987265965154018e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230432214841987,0.11866702750207814,0.022821533321273558,0.0,7.5917934805446403e-29,1.3389472136797933e-12,0.0,5.2145151285259128e-19,0.0,5.2964147852080669e-08,9.6431856365521009e-37,5.2837840600803786e-08,1.7732988351339963e-25,1.9242278114049347e-34,0.0,0.0,8.3693189365141927e-24,1.5444936141695813e-27,2.8853427570815825e-06,6.8743339930588454e-08,3.4461153283223835e-10,2.2087146390912506e-10,1.107722172916024e-13,3.0593300204652063e-17,4.0222322169647822e-29,2.3154161267922927e-24
6.1027553351726125e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230426567171428,0.1186669708306142,0.022821532910309188,0.0,8.1947035168811066e-29,1.3910968775579216e-12,0.0,5.5215965840461047e-19,0.0,5.3987521217864719e-08,1.0812272500418682e-36,5.3856949158082451e-08,1.9136309800286068e-25,2.1171693901323971e-34,0.0,0.0,8.8630170906764242e-24,1.6981029083566342e-27,2.9409883108710066e-06,6.9565261281349029e-08,3.5130883610695396e-10,2.2340456771356635e-10,1.1446605682055205e-13,3.239744938846576e-17,4.5067551611054856e-29,2.499014229730685e-24
6.218244705191207e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230420921496195,0.11866691415953959,0.022821532509104507,0.0,8.8328299825296334e-29,1.4442426914143417e-12,0.0,5.8404927384134405e-19,0.0,5.5010940781330815e-08,1.2097077215863891e-36,5.4876054334029698e-08,2.062114688166373e-25,2.3252883233491237e-34,0.0,0.0,9.3757577920958796e-24,1.8636517300198671e-27,2.9966334748020524e-06,7.0367663180889332e-08,3.5800803294940827e-10,2.2589193796820478e-10,1.18200437096525e-13,3.4271146694642081e-17,5.0388099106908336e-29,2.6933125439881177e-24
6.322185138207943e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230415842074057,0.11866686315590536,0.022821532156263098,0.0,9.4383652219014027e-29,1.4929256270198675e-12,0.0,6.1377848241499866e-19,0.0,5.5932057198077294e-08,1.335974901518359e-36,5.5793246101357591e-08,2.2029742412777851e-25,2.5262973847959639e-34,0.0,0.0,9.8538035864694595e-24,2.0234136155618041e-27,3.0467137890153168e-06,7.1073339198576911e-08,3.6403892910183349e-10,2.2809215904094135e-10,1.2159540370577485e-13,3.6018023619518637e-17,5.5613016771326345e-29,2.8776661747348077e-24
6.426125571224678e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230410764229417,0.11866681215258647,0.022821531811134117,0.0,1.0074513331343235e-28,1.5424154346175161e-12,0.0,6.4449893986486552e-19,0.0,5.6853209762190206e-08,1.4730314395987629e-36,5.6710435129832627e-08,2.3509147338577202e-25,2.7409746890667435e-34,0.0,0.0,1.0347828338903284e-23,2.1939063598678044e-27,3.0967937874511625e-06,7.1763590301040977e-08,3.7007135903257661e-10,2.3025660987083302e-10,1.2502203092286821e-13,3.782325611330205e-17,6.1280308662453962e-29,3.071318943521882e-24
6.530066004241414e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230405687942976,0.11866676114958297,0.022821531473621443,0.0,1.0742289042666351e-28,1.5927121097120259e-12,0.0,6.762268739256815e-19,0.0,5.7774397886245089e-08,1.6216017592529579e-36,5.7627621419466935e-08,2.5061684356211733e-25,2.9700058729763978e-34,0.0,0.0,1.0858094702274767e-23,2.3756576053778781e-27,3.146873470113283e-06,7.2438608734722161e-08,3.7610532273615888e-10,2.3238587842461892e-10,1.2847977595397128e-13,3.9687801675054975e-17,6.7419270267252373e-29,3.2745779814511044e-24
6.634006437258149e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230400613194932,0.1186667101468948,0.02282153114362628,0.0,1.1442723630352266e-28,1.6438156478082263e-12,0.0,7.0897851248334841e-19,0.0,5.8695620992473e-08,1.7824460879207684e-36,5.8544804970272644e-08,2.6689712975623542e-25,3.2140991365292529e-34,0.0,0.0,1.138486532783487e-23,2.5692116967279549e-27,3.1969528370053519e-06,7.30985920978725e-08,3.8214082020709652e-10,2.3448054300431133e-10,1.3196810531431831e-13,4.1612617742430585e-17,7.4060612036172157e-29,3.4877553897079857e-24
6.737946870274885e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230395539964979,0.118666659144522,0.022821530821047382,0.0,1.2176864911421942e-28,1.6957260444110361e-12,0.0,7.4277008361973456e-19,0.0,5.9616878512600905e-08,1.9563616071971344e-36,5.9461985782261858e-08,2.8395629491562574e-25,3.4739856085520924e-34,0.0,0.0,1.1928402865208328e-23,2.7751299221763312e-27,3.2470318881310208e-06,7.3743742844598885e-08,3.8817785143990068e-10,2.3654117240678051e-10,1.3548649466775692e-13,4.359866169167637e-17,8.1236502788030993e-29,3.7111682390643971e-24
