Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,0.0,7.4021163631166928e-63,4.4422112119174267e-36,1.0070761739508861e-75,1.6906993135813687e-48,1.0097489572871723e-119,6.6612201209061064e-22,1.055809822397619e-101,6.6612201202120174e-22,2.6604443411131743e-68,3.9569317382930436e-64,9.9355152650715208e-101,6.0034979235578187e-102,1.0051390145530016e-50,8.0657983085883192e-81,2.641744848501805e-15,1.2701743992222695e-16,4.8959384169221265e-20,3.5411718864438811e-32,4.8959384172906634e-20,1.8256904671336135e-30,8.429590153453336e-37,3.0354891769949714e-43,4.0897913306443894e-68,1.5951344007788803e-49,8.7946963193420576e-91,1.2877635164061338e-94
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,0.0,1.1853500207825832e-61,1.778042174210196e-35,1.2051015487791842e-73,1.3539306682478622e-47,4.8314875030630601e-117,1.3328227576059792e-21,6.7676266608807066e-100,1.3328227573281629e-21,4.261334536793097e-67,6.3365274186094714e-63,2.3772727462101547e-98,1.4364581553548701e-99,8.0448591288025271e-50,2.5839523958212721e-79,5.2857848706323197e-15,2.5414523383221969e-16,9.7961304724091305e-20,1.4169453659297455e-31,9.7961304738842435e-20,7.3075163802037331e-30,6.7487926505786138e-36,4.544953859708167e-42,2.4481507010025545e-66,1.2770774412106087e-48,2.104308754565354e-88,3.0840436760723868e-92
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,0.0,1.8965036730512653e-60,7.1144848303914156e-35,1.4886943742589201e-71,1.0836932894909236e-46,2.3869161877454838e-114,2.6662242490534201e-21,4.3346260922852971e-98,2.6662242479417918e-21,6.8218362402129696e-66,1.0138162124383136e-61,5.8726435610190167e-96,3.5485228494732077e-97,6.4345506286945281e-49,8.2732855971800117e-78,1.0573864914888507e-14,5.084008216521951e-16,1.959651458226514e-19,5.6660591468599487e-31,1.9596514588167554e-19,2.923955699292063e-29,5.4010771750833835e-35,7.0221694509492283e-41,1.5125323603009429e-64,1.022050099812978e-47,5.198332895702374e-86,7.6222786744750596e-90
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,0.0,3.0315948338587637e-59,2.8462573006972465e-34,1.8710372151083559e-69,8.6717418697835392e-46,1.1998562150349834e-111,5.3330272336151145e-21,2.7752315909244289e-96,5.3330272291678782e-21,1.0917899610905661e-64,1.6206033778809336e-60,1.4760810874541062e-93,8.9191644546646258e-95,5.142576621655787e-48,2.648193686029417e-76,2.1150025003381517e-14,1.0169119972921062e-15,3.9197282797505192e-19,2.2639427917453197e-30,3.9197282821118995e-19,1.1697705152300464e-28,4.3216694841439216e-34,1.1035527727664874e-39,9.5063148943402236e-63,8.1779539210243749e-47,1.3065939761249762e-83,1.9163265509280703e-87
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,0.0,4.8394867243722491e-58,1.1385956612610545e-33,2.3728321539342513e-67,6.9382718216428157e-45,6.0862760582384429e-109,1.0666633209405756e-20,1.7764909808290032e-94,1.0666633191615363e-20,1.74710090089792e-63,2.5870459530246513e-59,3.7437705480474089e-91,2.2621591901341277e-92,4.1048174545471948e-47,8.4754076450052859e-75,4.2302345180290071e-14,2.0339343485717692e-15,7.8398819210097414e-19,9.0337878783559555e-30,7.8398819304562785e-19,4.6794455907585873e-28,3.4576432751526147e-33,1.7496768863148795e-38,6.0283435297516041e-61,6.5429847775360898e-46,3.3139018359006961e-81,4.8609747334957192e-85
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,7.7063411336638273e-57,4.5545686190047736e-33,3.023054103812336e-65,5.5509688043581824e-44,3.1015671205986677e-106,2.1333845187656059e-20,1.1370639241716472e-92,2.1333845116491588e-20,2.7955510231453413e-62,4.1195633349629937e-58,9.5391624685200511e-89,5.7640024099318662e-90,3.2686983090230435e-46,2.7123205146477551e-73,8.4606985533797296e-14,4.0679790511304555e-15,1.5680189196373027e-18,3.5956123331927647e-29,1.5680189234162659e-18,1.8718405704623764e-27,2.7662129908692513e-32,2.7866511646423417e-37,3.8402784242342275e-59,5.2346370121396254e-45,8.443852197336618e-79,1.238659142690078e-82
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,1.221254687100306e-55,1.8218650313626367e-32,3.8603706353821009e-63,4.440915579027816e-43,1.5842485415780422e-103,4.2668269250832706e-20,7.2775601636226419e-91,4.2668268966169048e-20,4.4730333003937597e-61,6.528377267767919e-57,2.4362363629667508e-86,1.4720862814921833e-87,2.5908504247613099e-45,8.6797297535253474e-72,1.6921626623957222e-13,8.1360684562452761e-15,3.1360803718478971e-18,1.4240342472272385e-28,3.1360803869655924e-18,7.4874039587172566e-27,2.2129702053608891e-31,4.4482989159794362e-36,2.4520184591269688e-57,4.1878101212745287e-44,2.1565012784626292e-76,3.1635471660248761e-80
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,1.9172806772568241e-54,7.2875383999519762e-32,4.9352511062062751e-61,3.5527886661917741e-42,8.101596939160983e-101,8.5337117803890194e-20,4.6577508442338491e-89,8.5337116665223981e-20,7.1569745897798525e-60,1.02488886180902e-55,6.2291363067812403e-84,3.7639301141535411e-85,2.0350522250689954e-44,2.777562170069166e-70,3.3843482764616417e-13,1.6272247266464711e-14,6.2722032648208359e-18,5.585379346003941e-28,6.2722033253042005e-18,2.9949035270071122e-26,1.7703128342373092e-30,7.1087580898395557e-35,1.5673930347952856e-55,3.3502896346960175e-43,5.5138884596808135e-74,8.0888822331116411e-78
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,2.9561367502173067e-53,2.9150334997632524e-31,6.3128203676843326e-59,2.8422533949450634e-41,4.1453714224954678e-98,1.7067481661682204e-19,2.9809964903523449e-87,1.7067481206213398e-19,1.1451256315994041e-58,1.5801562942088744e-54,1.593570712921108e-81,9.629080147881771e-83,1.5708801802841106e-43,8.8882767253399379e-69,6.7687195043951628e-13,3.2544604886862822e-14,1.2544449004973716e-17,2.1501827063314833e-27,1.2544449246999465e-17,1.1978966909620472e-25,1.4161237391377019e-29,1.1366411102458366e-33,1.0024528101125389e-53,2.680250454766936e-42,1.4105911952993358e-71,2.0693460870891207e-75
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,4.4076250058200754e-52,1.1660190153375791e-30,8.0765158248233853e-57,2.2738116697986515e-40,2.1216004766442787e-95,3.4135022106995288e-19,1.9078492590614814e-85,3.4135020285115442e-19,1.8322087441132666e-57,2.3558646587532459e-53,4.0775765251037128e-79,2.4638545853646073e-80,1.1739875716876565e-42,2.8442609600722175e-67,1.3537461959468931e-12,6.5089320127496393e-14,2.508894030210748e-17,7.9953191373397819e-27,2.5088941270874995e-17,4.7910325376443346e-25,1.1326865054689631e-28,1.8177662981059833e-32,6.412616080558915e-52,2.144211272934829e-41,3.6093693265075912e-69,5.2949382514117866e-73
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,6.1994979060348627e-51,4.6641031858372151e-30,1.0332526998039633e-54,1.8190528678014282e-39,1.0858911790770771e-92,6.8270105728528236e-19,1.2210272089487372e-83,6.8270098440999724e-19,2.9315400997806836e-56,3.3131973510207475e-52,1.0433156101430391e-76,6.3041659662544409e-78,8.2937180398000535e-42,9.101654687740488e-66,2.7074946866443375e-12,1.3017875060811522e-13,5.0177922163687051e-17,2.7989252732992809e-26,5.0177926043207127e-17,1.9159624717697011e-24,9.0580533712815415e-28,2.9069346345126413e-31,4.101923926458741e-50,1.7153788364352704e-40,9.2351436655893061e-67,1.3547708490548766e-70
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,7.9632928374607447e-50,1.8656594043128784e-29,1.3214699716122185e-52,1.4552436276972938e-38,5.5572249391975176e-90,1.3654028389522069e-18,7.8145859420704497e-82,1.3654025474508902e-18,4.690468798509436e-55,4.2549018533652809e-51,2.6686953899607083e-74,1.6125340695242251e-75,5.3677682111191393e-41,2.9125324867033147e-64,5.4149916667699906e-12,2.6035761156677174e-13,1.0035588295609458e-16,8.9207256104368414e-26,1.0035589850056026e-16,7.6602333134583207e-24,7.2409293015412585e-27,4.6473323843230638e-30,2.6230545243754078e-48,1.3723157169599163e-39,2.3622423500757644e-64,3.465217911757295e-68
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,9.0813225162910241e-49,7.4627753610978089e-29,1.6888730162197365e-50,1.1641953086122344e-37,2.8430178788940153e-87,2.7308068392310644e-18,5.0013388043995452e-80,2.730805673225506e-18,7.5047529934905142e-54,4.8506960778413175e-50,6.8214075085250075e-72,4.1217325812908183e-73,3.0960880883526107e-40,9.3201077641587348e-63,1.0829985621944348e-11,5.2071533347380465e-13,2.0071179281790459e-16,2.5153062280690648e-25,2.0071185513007404e-16,3.0612009714195683e-23,5.7839303051613762e-26,7.4245135604779424e-29,1.6761565109430202e-46,1.0978715647846279e-38,6.0380183960797093e-62,8.8566136986877345e-66
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,9.1481570704048367e-48,2.9852186303219011e-28,2.1552205117571684e-48,9.3135620638633888e-37,1.4533741432085144e-84,5.4616165875684145e-18,3.2008580819254438e-78,5.4616119235460561e-18,1.2007604577598728e-52,4.8843931768990467e-49,1.7410425621017334e-69,1.0519789548072567e-70,1.5817800123248021e-39,2.9824344715904258e-61,2.1659973511985272e-11,1.041430777246862e-12,4.0142356564951496e-16,6.2514868198588594e-25,4.0142381551079432e-16,1.2221720299037358e-22,4.6130876877261897e-25,1.1844082626537645e-27,1.0694837676741386e-44,8.783270732164179e-38,1.5410609273873254e-59,2.2600971283636358e-63
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,8.3408108857507858e-47,1.1941735015412299e-27,2.7421336100883257e-46,7.4508462397152992e-36,7.4185193120479852e-82,1.0923243075358358e-17,2.0485506694436491e-76,1.0923224419272432e-17,1.9212159011576186e-51,4.4515233515785996e-48,4.4305504287983196e-67,2.6769425443797739e-68,7.3118913814861678e-39,9.5437863074988934e-60,4.3319949210835971e-11,2.0828616646291011e-12,8.0284692374478699e-16,1.4078967963075982e-24,8.0284792613371253e-16,4.8703172514663235e-22,3.6681281359976892e-24,1.8839333733012344e-26,6.8034756767361565e-43,7.0270893567803991e-37,3.9214626383386417e-57,5.7494115639409148e-61
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,7.1392122197169357e-46,4.7773746440510483e-27,3.4681686208702695e-44,5.9606704282507159e-35,3.775209637843041e-79,2.1846524015373099e-17,1.3110733070568858e-74,2.1846449391066303e-17,3.0739421710914695e-50,3.8090110140324865e-47,1.1208359336751929e-64,6.7715930116331822e-66,3.163044821869684e-38,3.0540084303816445e-58,8.6639900283612772e-11,4.1657234387382075e-12,1.6056928896642515e-15,2.9875525233719666e-24,1.6056969166270939e-15,1.9335836107622433e-21,2.8992268012820545e-23,2.9792127152323187e-25,4.3022128370556496e-41,5.6224194934121353e-36,9.9195604382429682e-55,1.453462224973218e-58
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,5.9065336474851704e-45,1.9114830211376295e-26,4.3351323506237542e-42,4.7685253988618889e-34,1.9096517674552631e-76,4.3693197752932816e-17,8.3908791588129147e-73,4.3692899256018504e-17,4.9182965187482019e-49,3.1506802300676558e-46,2.8025899249672382e-62,1.6929469842786352e-63,1.3174927632355586e-37,9.7728055707520406e-57,1.7327980112946799e-10,8.3314469843349879e-12,3.2113818204245746e-15,6.149835364681571e-24,3.2113980514630593e-15,7.6203885946466588e-21,2.2644098344401575e-22,4.6573907709884773e-24,2.6885807887264757e-39,4.4991081951135398e-35,2.4798763897707644e-52,3.6292250336933466e-56
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,1.7690343204678085e-44,4.0626711723662191e-26,2.8128205441480844e-41,1.4156541185988271e-33,1.6177511584126007e-75,6.5539983347813853e-17,4.7640885594720838e-72,6.5539349042335182e-17,1.8606894674945183e-48,9.4417702049087204e-46,2.0915120316351122e-61,1.2633579004075653e-62,2.8335237059532312e-37,4.5589882060984872e-56,2.5991970067562481e-10,1.2497170527310334e-11,4.8170677501120273e-15,9.3122746957274053e-24,4.8171024163876155e-15,1.6028813541702267e-20,6.3863164677850395e-22,1.6952398547265103e-23,1.4875091998731259e-38,1.2866533902760359e-34,1.8505854430730015e-51,2.7205807846146382e-55
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,8.3648132350731856e-44,1.1237380155086846e-25,1.2134597662464226e-39,6.6311920537735499e-33,2.2719734599194211e-73,1.0923400196518589e-16,1.2807231022425809e-70,1.0923224830042661e-16,1.4684686596078298e-47,4.4655206915409699e-45,1.5842941613701563e-59,9.5659829618869251e-61,7.9249626838947065e-37,6.1093144198829482e-55,4.3319949456914503e-10,2.0828617602775302e-11,8.0284276052410252e-15,1.5637172147299069e-23,8.0285246661054952e-15,4.3184499432829807e-20,2.8174298756425398e-21,1.2543527940710083e-22,3.7052624560770493e-37,5.9155257228935328e-34,1.4011548896035448e-49,2.512171619390769e-53
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,1.9356516164869826e-43,2.0016521170801656e-25,5.6948278485423318e-39,1.5302106304949996e-32,1.2934438546856608e-72,1.4855898013206018e-16,5.561087463142763e-70,1.4855585737863579e-16,4.1209933142058779e-47,1.0337145464913307e-44,8.1262286747341441e-59,4.905662801207891e-60,1.4170733456200382e-36,2.0276352531616074e-54,5.8915130487395556e-10,2.8326919962223857e-11,1.0918641778385521e-14,2.1329582497579466e-23,1.0918816035891692e-14,7.5600095584526016e-20,6.1996473500675664e-21,3.3932322989215937e-22,1.5599594523311147e-36,1.3318895239281153e-33,7.1853821612318022e-49,1.5338855498788202e-52
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,3.7334861934702063e-43,3.12553676294408e-25,1.9728848901183518e-38,2.946320609410118e-32,5.9036263501301572e-72,1.8788434084387892e-16,1.6838998539932387e-69,1.8787946618791382e-16,9.4352408567318935e-47,1.9943587065069297e-44,3.2517174848894189e-58,1.9628481167656559e-59,2.2177260154452273e-36,5.4482700726452393e-54,7.4510311073383218e-10,3.5825222312707193e-11,1.3808845688053085e-14,2.7021994911474477e-23,1.3809119918307862e-14,1.1602612470700149e-19,1.14446391405176e-20,7.49314489272405e-22,4.6053690404285493e-36,2.5179585512520772e-33,2.8749461802229126e-48,5.7098518948696639e-52
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,6.3548590353576615e-43,4.4819238651985069e-25,5.4919601012292095e-38,5.0094565980114083e-32,2.0181668537261488e-71,2.2721006290875078e-16,4.3715901606381511e-69,2.2720307474315809e-16,1.8399257935708248e-46,3.3954731720585861e-44,9.9731599600220484e-58,6.0193859650229456e-59,3.1847008342675683e-36,1.2052853248490821e-53,9.010549123949974e-10,4.3323524654721924e-11,1.6699039902811399e-14,3.27144095603642e-23,1.6699436026398484e-14,1.6368288359066314e-19,1.8715180064338926e-20,1.4145265768531926e-21,1.1633943668174811e-35,4.2095889153597121e-33,8.8163332837124075e-48,1.8250124445208772e-51
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,1.4066131379392136e-42,7.7253469315475818e-25,2.5669520552751755e-37,1.1075907092582367e-31,1.3139816921246564e-70,3.0586233109405436e-16,1.9336550346390653e-68,3.0585029127432776e-16,4.8849120011857954e-46,7.5194216582198489e-44,5.2270965591252169e-57,3.1533355145723598e-58,5.4979453866910338e-36,3.7921956254157529e-53,1.212958506142245e-09,5.8320129319438879e-11,2.2479406223359492e-14,4.4099245406180856e-23,2.2480097273289798e-14,2.7456431200708217e-19,3.8568415965765282e-20,3.5555959370329943e-21,4.8688701406972674e-35,8.9900861072980955e-33,4.6184493378760716e-47,1.2974407812853741e-50
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,2.6369029408756684e-42,1.1829424107640589e-24,8.37738205369557e-37,2.0750470864307299e-31,5.4141091590443804e-70,3.8451593497728221e-16,5.8185200437719301e-68,3.8449750686648616e-16,1.0596001287750039e-45,1.4102046472340477e-43,1.8794443533633295e-56,1.1334337545544086e-57,8.4259851325381342e-36,9.3800300037175049e-53,1.5248620843693479e-09,7.3316733952852437e-11,2.8259736707851186e-14,5.548408972823418e-23,2.8260807038626048e-14,4.095440610299313e-19,6.7839408026022765e-20,7.338698731826927e-21,1.4122176205333725e-34,1.6352659781833767e-32,1.6600229868042717e-46,4.9959242418592626e-50
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,4.4645968293990045e-42,1.6853466882957771e-24,2.3101347401825006e-36,3.5118046204214141e-31,1.8769489223050168e-69,4.6317096514752568e-16,1.506193180766976e-67,4.6314472145594339e-16,2.0477971926654192e-45,2.3883742435858831e-43,5.6912150021490509e-56,3.4311316878571041e-57,1.201052082781255e-35,2.0401904971986377e-52,1.8367656460236108e-09,8.8313338552839317e-11,3.4040028925833873e-14,6.686894267696187e-23,3.4041571265862641e-14,5.6825785196066346e-19,1.0851142761987853e-19,1.3529319573376891e-20,3.516377775879214e-34,2.7058924047401449e-32,5.0251236115538056e-46,1.6043743292802346e-49
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,1.0623835857176758e-41,2.9718485295631214e-24,1.7727313459243826e-35,8.3514155392792453e-31,3.8246137092480395e-68,6.2048538466611866e-16,9.3202999720997759e-67,6.2043914757025826e-16,6.4437383603130118e-45,5.6855189909296299e-43,6.2403856178716376e-55,3.7566419296752199e-56,2.1186076852829708e-35,8.5476629512301587e-52,2.4605727186797561e-09,1.1830654765064957e-10,4.5600496407434631e-14,8.9638674236059523e-23,4.5603282199143296e-14,9.4711894992381474e-19,2.3088444460658318e-19,3.8189928062938975e-20,1.9188905582905344e-33,6.2461586581912235e-32,5.5012416773254159e-45,1.9505294797257794e-48
