Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57)
4.217187414810666e-08,0.09977366400000001,0.80000000000000004,0.0,0.2815858336084458,0.095954152472942561,0.098146193452925246,2.0407610546915216e-20,1.2301208805465581e-14,2.5200077467028023e-07,2.1992162728389724e-06,6.6461175410240101e-12,6.7557624608700282e-13,3.9319288772928366e-08,1.239413075259722e-24,8.6060465299204839e-11,2.5372240797332674e-17,7.774733764249216e-21,3.9059325233981019e-21,7.2918954155138754e-23,6.4232243306157474e-13,4.4246769775035688e-20,0.004043462992243005,0.0037054138315315279,3.709374472240349e-08,2.3123179879666077e-13,8.7663121056306063e-06,1.6607547136216517e-12,3.2714677329371572e-08,7.6130418665073861e-08,4.4783407329177612e-11,2.8701582546144364e-09
4.224083744357727e-08,0.09977366400000001,0.80000000000000004,0.0,0.28157904361165348,0.095953255912094651,0.098143252179299256,2.0604965993830344e-20,1.2378806067187684e-14,2.5391085472378537e-07,2.2064215507114969e-06,6.6775946216888968e-12,6.7877639487297745e-13,3.9441522688891297e-08,1.2551391790440319e-24,8.644217446604006e-11,2.5572359058893336e-17,7.8459846022483164e-21,3.9408454052333452e-21,7.3287618568884963e-23,6.4531300088961278e-13,4.4669095633277003e-20,0.0040443520787916574,0.0037112891734074312,3.7151049904289759e-08,2.3227453173616608e-13,8.7917112609637725e-06,1.6665422600739019e-12,3.2808368866719836e-08,7.6126046634627813e-08,4.4874261320498825e-11,2.8926482978588593e-09
4.230980073904788e-08,0.09977366400000001,0.80000000000000004,0.0,0.28157225898761135,0.095952364264347736,0.098140311135603994,2.0803888562206156e-20,1.245676370892688e-14,2.5583188801596303e-07,2.213637822944493e-06,6.7091689708113395e-12,6.8198638762314918e-13,3.9563932071298265e-08,1.2710384489055752e-24,8.6824873680413471e-11,2.5773721755760829e-17,7.9177710695233738e-21,3.9760172849967992e-21,7.3657486336973676e-23,6.4831244165369298e-13,4.5094749737946239e-20,0.004045236240988616,0.003717164044427468,3.7208347761960875e-08,2.3331999210075267e-13,8.8171326591348712e-06,1.6723462006043654e-12,3.290213999604845e-08,7.6121682907256443e-08,4.4965172170844384e-11,2.9152722056851514e-09
4.2378764034518495e-08,0.09977366400000001,0.80000000000000004,0.0,0.28156547971118628,0.095951477504744906,0.098137370321708675,2.1004387996129725e-20,1.2535082799263543e-14,2.5776391483468872e-07,2.2208650880790229e-06,6.7408407260658713e-12,6.8520623800472357e-13,3.9686516857202565e-08,1.2871125007410797e-24,8.7208563247721135e-11,2.5976334534950078e-17,7.9900963039223791e-21,4.0114496662789979e-21,7.402855929577069e-23,6.5132076616084687e-13,4.5523752768451715e-20,0.0040461155037927353,0.003723038444854642,3.7265638289556984e-08,2.3436818024776426e-13,8.8425762113865097e-06,1.6781665530692799e-12,3.2995990381501108e-08,7.6117327424210989e-08,4.5056139862103892e-11,2.9380304953267954e-09
4.244772732998911e-08,0.09977366400000001,0.80000000000000004,0.0,0.28155870575737252,0.09595059560845566,0.098134429737483084,2.1206474083453141e-20,1.261376440809057e-14,2.5970697550399628e-07,2.2281033446550192e-06,6.772610025059976e-12,6.8843595967857572e-13,3.980927698365253e-08,1.3033629627979093e-24,8.7593243468525215e-11,2.6180203059409745e-17,8.0629634563749434e-21,4.0471440587228156e-21,7.440083928143534e-23,6.543379852083608e-13,4.5956125497960993e-20,0.0040469898920364612,0.0037289123749508603,3.7322921481205215e-08,2.3541909651720849e-13,8.8680418288868784e-06,1.6840033353370929e-12,3.3089919683812773e-08,7.6112980130190084e-08,4.5147164376843316e-11,2.9609236845809188e-09
4.251669062545972e-08,0.09977366400000001,0.80000000000000004,0.0,0.28155193710129134,0.095949718550775179,0.098131489382797518,2.141015665591293e-20,1.2692809606612229e-14,2.6166111038364693e-07,2.2353525912112575e-06,6.8044770053340237e-12,6.9167556629925015e-13,3.9932212387691557e-08,1.319791475747184e-24,8.7978914638554051e-11,2.638533300803786e-17,8.1363756909237016e-21,4.0831019780348641e-21,7.4774328129920153e-23,6.5736410958378221e-13,4.6391888793665082e-20,0.0040478594304264844,0.0037347858349769452,3.7380197331020014e-08,2.3647274123204648e-13,8.8935294227230526e-06,1.6898565647411629e-12,3.3183927567866771e-08,7.61086409657979e-08,4.5238245700930354e-11,2.9839522918028574e-09
4.258565392093033e-08,0.09977366400000001,0.80000000000000004,0.0,0.28154517371819049,0.095948846307123872,0.09812854925752286,2.1615445589249626e-20,1.2772219467342971e-14,2.6362635986869747e-07,2.2426128262853667e-06,6.8364418043611863e-12,6.9492507151496129e-13,4.0055323006358025e-08,1.3363996927575215e-24,8.8365577048702495e-11,2.6591730075697297e-17,8.2103361847557844e-21,4.1193249459968314e-21,7.5149027676970443e-23,6.6039915006492177e-13,4.6831063617043163e-20,0.0040487241435443666,0.0037406588251926377,3.7437465833103291e-08,2.3752911469801073e-13,8.9190389039069502e-06,1.6957262586260312e-12,3.3278013697586732e-08,7.6104309872653074e-08,4.5329383814004678e-11,3.0071168359006768e-09
4.264772088685388e-08,0.09977366400000001,0.80000000000000004,0.0,0.2815390911614411,0.0959480653836179,0.098125903340815682,2.1801587265656592e-20,1.2844001015677482e-14,2.654046208074743e-07,2.2491564318252879e-06,6.865293872086919e-12,6.9785810078300625e-13,4.0166272319622481e-08,1.351502111512289e-24,8.8714420964668191e-11,2.6778575543044068e-17,8.2773720274542241e-21,4.1521534964153248e-21,7.5487293933665418e-23,6.6313831866835325e-13,4.7229255215097259e-20,0.0040494982799591135,0.0037459441149126824,3.7489001197783301e-08,2.3848218413825535e-13,8.9420160770492769e-06,1.7010230746639382e-12,3.3362757832800369e-08,7.6100418745313072e-08,4.5411456656153203e-11,3.0280815809361842e-09
4.270978785277743e-08,0.09977366400000001,0.80000000000000004,0.0,0.28153301283799004,0.095947288321923299,0.098123257609733783,2.1989045391114205e-20,1.2916079593904701e-14,2.6719194682168773e-07,2.2557089358116064e-06,6.8942253844245885e-12,7.0079916890358895e-13,4.0277363459825994e-08,1.3667526627235683e-24,8.9064068222094656e-11,2.6966456176666197e-17,8.3448568791172213e-21,4.1851990917736387e-21,7.5826543680949648e-23,6.6588472588287473e-13,4.7630242620241788e-20,0.0040502685454586428,0.0037512290244836647,3.7540530601696982e-08,2.3943746429912292e-13,8.965010841828081e-06,1.7063332533264155e-12,3.3447564825920482e-08,7.6096534069727871e-08,4.5493575473785608e-11,3.0491572346513041e-09
4.277185481870098e-08,0.09977366400000001,0.80000000000000004,0.0,0.28152693873005263,0.095946515104378932,0.09812061206418414,2.2177827256939065e-20,1.2988455986605131e-14,2.689883674309398e-07,2.2622703371759103e-06,6.9232364414522397e-12,7.0374828581310764e-13,4.0388596381059002e-08,1.3821525778118501e-24,8.9414519023003191e-11,2.7155376161349818e-17,8.4127930833491114e-21,4.2184628541175869e-21,7.6166778256649456e-23,6.6863837954529571e-13,4.8034041310347989e-20,0.0040510349577054664,0.0037565135540927083,3.7592054040519959e-08,2.4039495536778126e-13,8.9880231332171497e-06,1.7116568069138455e-12,3.3532434431170884e-08,7.6092655804158639e-08,4.5575740251454249e-11,3.0703441764565195e-09
4.283392178462453e-08,0.09977366400000001,0.80000000000000004,0.0,0.28152086881992539,0.095945745713404265,0.098117966704074036,2.2367940183617463e-20,1.3061130979215973e-14,2.7079391217690692e-07,2.2688406348490201e-06,6.9523271432036362e-12,7.0670546144380812e-13,4.0499971037408521e-08,1.3977030965826028e-24,8.9765773566244821e-11,2.7345339692394146e-17,8.4811829924567718e-21,4.2519459095070151e-21,7.6507998998454316e-23,6.7139928748604642e-13,4.8440666825810698e-20,0.0040517975342815671,0.003761797703926244,3.7643571509920387e-08,2.4135465751999647e-13,9.0110528861451099e-06,1.7169937478279965e-12,3.3617366400164212e-08,7.6088783909519078e-08,4.565795097377831e-11,3.0916427861112371e-09
4.289598875054808e-08,0.09977366400000001,0.80000000000000004,0.0,0.28151480308998578,0.095944980131498894,0.098115321529311184,2.2559391520876254e-20,1.3134105358030439e-14,2.726086106230833e-07,2.2754198277609908e-06,6.9814975896682354e-12,7.0967070572378373e-13,4.0611487382958166e-08,1.4134054672704818e-24,9.0117832047500456e-11,2.7536350975620607e-17,8.5500289674682352e-21,4.2856493880224587e-21,7.6850207243916519e-23,6.7416745752918119e-13,4.8850134769705239e-20,0.0040525562926887705,0.003767081474170006,3.7695083005559141e-08,2.4231657092031595e-13,9.0341000354913637e-06,1.7223440879766861e-12,3.3702360486477897e-08,7.6084918344777445e-08,4.5740207637628154e-11,3.1130534437205221e-09
4.295805571647163e-08,0.09977366400000001,0.80000000000000004,0.0,0.28150874152269195,0.095944218341242143,0.098112676539803587,2.2752188647753825e-20,1.320737991019707e-14,2.7443249235452076e-07,2.2820079148410648e-06,7.0107478807911332e-12,7.1264402857697634e-13,4.0723145371788135e-08,1.4292609465840117e-24,9.0470694659281261e-11,2.7728414227381896e-17,8.6193333781512948e-21,4.3195744237717364e-21,7.7193404330451014e-23,6.7694289749237935e-13,4.9262460807944552e-20,0.0040533112503491073,0.0037723648650090438,3.7746588523089949e-08,2.4328069572226979e-13,9.0571645160858416e-06,1.727707838959718e-12,3.3787416446426733e-08,7.608105906625458e-08,4.5822510232671383e-11,3.1345765297318043e-09
4.3020122682395176e-08,0.09977366400000001,0.80000000000000004,0.0,0.28150268410058188,0.095943460325292856,0.098110031735459596,2.2946338972670995e-20,1.3280955423719015e-14,2.7626558697757179e-07,2.2886048950177962e-06,7.0400781164730205e-12,7.1562543992317607e-13,4.0834944957975149e-08,1.445270799750088e-24,9.0824361590928957e-11,2.7921533674571056e-17,8.6890986030320905e-21,4.3537221548965965e-21,7.7537591595335192e-23,6.7972561518694745e-13,4.9677660669436352e-20,0.0040540624246051885,0.0037776478766277156,3.7798088058159585e-08,2.4424703206777416e-13,9.0802462627210692e-06,1.7330850135541791e-12,3.3872534027496779e-08,7.6077206039078057e-08,4.590485872079326e-11,3.1562124249316002e-09
4.3075982951726374e-08,0.09977366400000001,0.80000000000000004,0.0,0.28149723595044707,0.095942781323702556,0.098107651569789386,2.312223739621367e-20,1.3347431359820334e-14,2.7792327364725817e-07,2.2945497798883314e-06,7.0665437637167666e-12,7.1831563399163775e-13,4.0935685613325346e-08,1.459812709853373e-24,9.1143349676835207e-11,2.8096247726160148e-17,8.7522832744882611e-21,4.3846464613851384e-21,7.784820784136868e-23,6.8223629002329215e-13,5.0053810714489926e-20,0.004054735260894963,0.0037824022630029304,3.7844432521114531e-08,2.4511862575676836e-13,9.1010345432206176e-06,1.737935957100743e-12,3.3949192334007428e-08,7.6073743624491324e-08,4.5979011610156263e-11,3.1757814974583011e-09
4.313184322105757e-08,0.09977366400000001,0.80000000000000004,0.0,0.2814917911312142,0.095942105352788382,0.098105271553961468,2.3299243377126819e-20,1.3414152289250514e-14,2.7958846836983172e-07,2.3005018665164991e-06,7.0930743197018273e-12,7.2101239499678155e-13,4.1036540891851126e-08,1.4744816289923646e-24,9.146298954619943e-11,2.8271823824646635e-17,8.8158448854830367e-21,4.4157529116974304e-21,7.815962818962948e-23,6.847528718295156e-13,5.043231290339417e-20,0.0040554050591423809,0.0037871563424918663,3.7890772131561334e-08,2.4599201098978029e-13,9.1218367087480269e-06,1.7427977913572336e-12,3.4025900174821206e-08,7.6070286210033609e-08,4.605320166849867e-11,3.1954425322008726e-09
4.318770349038877e-08,0.09977366400000001,0.80000000000000004,0.0,0.28148634963031866,0.095941432400072191,0.098102891687909616,2.3477362377476897e-20,1.3481118788236753e-14,2.8126119277155035e-07,2.3064611541195957e-06,7.1196698571633853e-12,7.237157301615092e-13,4.1137510760067145e-08,1.4892784973936837e-24,9.1783281330468225e-11,2.8448265073370415e-17,8.8797851882324925e-21,4.4470423439459563e-21,7.8471853614706064e-23,6.8727536628682984e-13,5.0813178834027095e-20,0.0040560718318266107,0.0037919101152275076,3.7937106886312629e-08,2.468671878469819e-13,9.1426527116699622e-06,1.747670524786124e-12,3.4102657368969012e-08,7.6066833767241231e-08,4.6127428886585275e-11,3.2151958074441215e-09
4.324356375971997e-08,0.09977366400000001,0.80000000000000004,0.0,0.28148091143524762,0.095940762453127035,0.09810051197156805,2.3656599878784614e-20,1.3548331433565264e-14,2.8294146849200199e-07,2.3124276419144177e-06,7.1463304488073935e-12,7.2642564670599967e-13,4.1238595184485771e-08,1.5042042609846937e-24,9.2104225159009614e-11,2.8625574582609256e-17,8.9441059407452739e-21,4.4785155989061877e-21,7.8784885091096143e-23,6.8980377907227055e-13,5.1196420145988548e-20,0.0040567355913755931,0.0037966635813423966,3.7983436782176875e-08,2.4774415640126357e-13,9.1634825043238932e-06,1.7525541657900671e-12,3.4179463735634916e-08,7.6063386267515102e-08,4.6201693251775833e-11,3.2350416016871297e-09
4.3299424029051164e-08,0.09977366400000001,0.80000000000000004,0.0,0.28147547653353949,0.095940095499577036,0.098098132404871086,2.3836961382069958e-20,1.361579080258083e-14,2.8462931718393997e-07,2.318401329117252e-06,7.1730561673105342e-12,7.2914215184770812e-13,4.1339794131617047e-08,1.5192598714222326e-24,9.2425821159113408e-11,2.8803755469584494e-17,9.0088089068343982e-21,4.5101735200207322e-21,7.9098723593206446e-23,6.9233811585870031e-13,5.1582048520700047e-20,0.0040573963501662792,0.0038014167409686356,3.8029761815958488e-08,2.4862291671803575e-13,9.1843260390186953e-06,1.7574487225872499e-12,3.4256319093902673e-08,7.6059943682368908e-08,4.6275994760000546e-11,3.254980193641147e-09
4.341114456771355e-08,0.09977366400000001,0.80000000000000004,0.0,0.28146461656062222,0.095938770523412042,0.098093373720149368,2.4201078496488348e-20,1.3751452023841882e-14,2.8802782015787085e-07,2.3303702986095958e-06,7.2267032754544418e-12,7.3459495677898567e-13,4.1542535460045879e-08,1.5497644683285962e-24,9.3070970172778435e-11,2.9162743880390191e-17,9.1393685641041607e-21,4.574046747849894e-21,7.9728825571758678e-23,6.9742458410511263e-13,5.2360513393918251e-20,0.004058708914727276,0.0038109221412813803,3.8122397284471614e-08,2.5038581286437221e-13,9.2260541436256006e-06,1.767270616410216e-12,3.4410176061314894e-08,7.6053073142240972e-08,4.6424709158980214e-11,3.2951368865722139e-09
4.352286510637594e-08,0.09977366400000001,0.80000000000000004,0.0,0.28145376961289698,0.095937457373581919,0.098088615633223658,2.4569758120455821e-20,1.3888107081934424e-14,2.9145687517287528e-07,2.3423680563167988e-06,7.280611762422381e-12,7.4007420264052429e-13,4.1745734477386892e-08,1.5808000169698392e-24,9.3718729348227448e-11,2.9525255382628268e-17,9.2714783870461195e-21,4.638668828461508e-21,8.0362167343792364e-23,7.0253481632552584e-13,5.3148667744987083e-20,0.0040600096235131359,0.0038204263172138125,3.8215013266208985e-08,2.5215587666271992e-13,9.2678366434014187e-06,1.7771362710360874e-12,3.4564226821603281e-08,7.6046221921648582e-08,4.6573572009751982e-11,3.3356681200968259e-09
4.363458564503833e-08,0.09977366400000001,0.80000000000000004,0.0,0.281442935592504,0.095936155952894439,0.098083858143576425,2.4943044968278908e-20,1.4025760615685094e-14,2.9491665590959187e-07,2.3543945959508367e-06,7.3347822085718837e-12,7.4557994707394109e-13,4.1949390915635369e-08,1.612374339543108e-24,9.4369099628990758e-11,2.9891315164562043e-17,9.4051526962129205e-21,4.7040466057948984e-21,8.0998756701273511e-23,7.0766885775269031e-13,5.3946606540112093e-20,0.004061298573724296,0.0038299292698070679,3.8307609735467987e-08,2.5393310837225882e-13,9.3096731558184339e-06,1.7870457500708868e-12,3.4718469923442275e-08,7.6039389797469322e-08,4.6722583237409656e-11,3.3765761313476384e-09
4.374630618370072e-08,0.09977366400000001,0.80000000000000004,0.0,0.28143211440238725,0.095934866164953697,0.098079101250693718,2.5320984070260613e-20,1.4164417272819005e-14,2.9840733624455928e-07,2.3664499112154452e-06,7.3892151937899262e-12,7.5111224767729199e-13,4.2153504506748355e-08,1.6444953525005704e-24,9.5022081925375757e-11,3.0260948526053734e-17,9.5404059060748656e-21,4.7701869668290529e-21,8.1638601434700086e-23,7.1282675355268958e-13,5.4754425423534838e-20,0.0040625758617649915,0.0038394310000953993,3.8400186666489515e-08,2.5571750813473816e-13,9.3515632979210261e-06,1.7969991159364059e-12,3.487290391369128e-08,7.6032576548771776e-08,4.6871742767603878e-11,3.4178631606640201e-09
4.385802672236311e-08,0.09977366400000001,0.80000000000000004,0.0,0.28142130594628745,0.095933587914153212,0.098074344954065029,2.570362077408636e-20,1.4304081709946403e-14,3.0192909024510189e-07,2.3785339958060907e-06,7.4439112974921304e-12,7.5667116200507509e-13,4.2358074982644284e-08,1.6771710674516338e-24,9.5677677114478497e-11,3.0634180878736374e-17,9.6772525253817791e-21,4.8370968417078786e-21,8.2281709333097752e-23,7.1800854882498333e-13,5.5572220720608571e-20,0.0040638415832499469,0.0038489315091062453,3.8492744033460902e-08,2.5750907597463217e-13,9.393506686335812e-06,1.8069964298680833e-12,3.5027527337493183e-08,7.6025781956721883e-08,4.7021050525763366e-11,3.4595314515267235e-09
4.3969747261025496e-08,0.09977366400000001,0.80000000000000004,0.0,0.28141051012873552,0.095932321105669627,0.098069589253183126,2.6091000746168494e-20,1.4444758592549721e-14,3.0548209216435914e-07,2.3906468434099409e-06,7.4988710986220021e-12,7.6225674756823457e-13,4.2563102075202697e-08,1.7104095920434047e-24,9.6335886040195708e-11,3.101103774617996e-17,9.8157071575137564e-21,4.9047832038610042e-21,8.2928088184015383e-23,7.2321428860244541e-13,5.6400089440782844e-20,0.0040650958330108074,0.0038584307978602795,3.8585281810518678e-08,2.5930781179928697e-13,9.4355029372816686e-06,1.8170377519142096e-12,3.51823387382626e-08,7.6019005804605708e-08,4.7170506437154651e-11,3.5015832504943219e-09
4.419318833835027e-08,0.09977366400000001,0.80000000000000004,0.0,0.28138895603131298,0.095929821440238455,0.098060079636647729,2.688017476218097e-20,1.4729168400400008e-14,3.1268253767176082e-07,2.4149588023641945e-06,7.6095841065739056e-12,7.7350816222670915e-13,4.2974525037629402e-08,1.7786079860745847e-24,9.766014831114242e-11,3.1775727680270113e-17,1.0097499348956088e-20,5.0425135008320398e-21,8.423068988619901e-23,7.336977814716815e-13,5.8086438626023473e-20,0.0040675702928080785,0.0038774257186471135,3.8770298491201597e-08,2.6292678644747188e-13,9.5196524896609597e-06,1.8372526545741109e-12,3.5492519636096962e-08,7.6005507963643243e-08,4.7469862419959891e-11,3.5868463739977428e-09
4.441662941567505e-08,0.09977366400000001,0.80000000000000004,0.0,0.28136745136192925,0.095927366425494848,0.098050572397096775,2.7688877875220641e-20,1.5017684197182974e-14,3.2001007031883337e-07,2.4393857374081112e-06,7.7213588397230995e-12,7.8486695086931878e-13,4.3387771248277666e-08,1.8491573502797001e-24,9.8994874825917619e-11,3.2555224761883552e-17,1.0385901213360388e-20,5.1834345154449918e-21,8.554646881195041e-23,7.4427759109322114e-13,5.9814262850231555e-20,0.0040699999843885398,0.0038964157704881289,3.8955236500719215e-08,2.6657442900128959e-13,9.6040088770332399e-06,1.8576442803796731e-12,3.5803434921916165e-08,7.5992081333207593e-08,4.7769810115142682e-11,3.6736705627748429e-09
4.461772638526735e-08,0.09977366400000001,0.80000000000000004,0.0,0.28134813881194054,0.095925194484111007,0.098042017910566479,2.8433719490673636e-20,1.5280890142976732e-14,3.2671466642144127e-07,2.4614682415165829e-06,7.8228676886228024e-12,7.9518204438524363e-13,4.3761249941113698e-08,1.9147183648913755e-24,1.0020508022184998e-10,3.3269604315502329e-17,1.0651213532622832e-20,5.313038884010916e-21,8.6741987818755013e-23,7.53882066377356e-13,6.1405427612716497e-20,0.0040721490344929482,0.0039135026607506262,3.9121613273161558e-08,2.6988181431304772e-13,9.6801039208555368e-06,1.8761482036420116e-12,3.6083876902999969e-08,7.598005687769701e-08,4.8040268456334124e-11,3.7531619829949584e-09
4.4818823354859655e-08,0.09977366400000001,0.80000000000000004,0.0,0.28132886517421718,0.095923057592827973,0.098033465343367529,2.9194963343601322e-20,1.55474799664065e-14,3.3352435971818285e-07,2.4836437979758597e-06,7.9252436314287996e-12,8.0558481601708123e-13,4.4136202161279669e-08,1.9822900505050123e-24,1.0142376984806777e-10,3.3996299360432197e-17,1.0922065833703892e-20,5.4453164862004044e-21,8.7948276158147747e-23,7.6356510827127717e-13,6.3031427542763843e-20,0.0040742629394003582,0.0039305856192974652,3.9287926000767885e-08,2.7321241175953359e-13,9.7563617511028952e-06,1.8947959323405042e-12,3.6364895700511485e-08,7.5968087568449482e-08,4.8311205154520657e-11,3.8339457154968117e-09
4.501992032445196e-08,0.09977366400000001,0.80000000000000004,0.0,0.28130962992837227,0.095920955234696612,0.098024914692697862,2.9972891302869926e-20,1.5817481297983247e-14,3.404401742246028e-07,2.5059123695646143e-06,8.0284900217982281e-12,8.1607559908655953e-13,4.4512626343186658e-08,2.0519244837702263e-24,1.0265094704182776e-10,3.4735464139721053e-17,1.1198547887063934e-20,5.5803100875785459e-21,8.9165379175561453e-23,7.7332697623136151e-13,6.4692861781326808e-20,0.0040763422161085019,0.0039476646517699072,3.9454174530876106e-08,2.7656621523518931e-13,9.8327801122960456e-06,1.913587759003319e-12,3.6646482746766564e-08,7.5956172236848104e-08,4.8582619766773798e-11,3.9160349951030375e-09
4.522101729404426e-08,0.09977366400000001,0.80000000000000004,0.0,0.28129043256168529,0.095918886900365347,0.098016365955788304,3.0767788720255289e-20,1.6090921860046428e-14,3.4746313539645716e-07,2.5282739189709272e-06,8.1326102083587713e-12,8.2665472645853633e-13,4.4890520920817055e-08,2.1236748417986554e-24,1.0388661479354198e-10,3.5487254088015644e-17,1.1480750492178386e-20,5.7180629200903752e-21,9.039334220050134e-23,7.8316792901904906e-13,6.6390336955382745e-20,0.0040783873740177562,0.003964739763743657,3.9620358710560701e-08,2.7994321742236321e-13,9.9093567456982368e-06,1.9325239633179562e-12,3.692862946015361e-08,7.5944309734024767e-08,4.885451184867475e-11,3.9994430823913718e-09
4.542211426363656e-08,0.09977366400000001,0.80000000000000004,0.0,0.28127127256898832,0.095916852087968088,0.098007819129901988,3.1579944456379037e-20,1.6367829466518364e-14,3.5459427003250572e-07,2.5507284087916879e-06,8.237607534695589e-12,8.3732253054105993e-13,4.5269884327722319e-08,2.1975954201486835e-24,1.0513077574717971e-10,3.6251825834612645e-17,1.1768765484254631e-20,5.8586186842623828e-21,9.1632210546465005e-23,7.9308822470159792e-13,6.8124467235681578e-20,0.004080398915043016,0.0039818109607298313,3.9786478386680556e-08,2.8334340979507924e-13,9.9860893895105444e-06,1.9516048120724032e-12,3.7211327245878467e-08,7.5932498930481893e-08,4.9126880954338621e-11,4.0841832624406401e-09
4.562321123322886e-08,0.09977366400000001,0.80000000000000004,0.0,0.28125214945255606,0.095914850303014512,0.097999274212333926,3.240965090664501e-20,1.664823202265925e-14,3.6183460617714369e-07,2.5732758015320296e-06,8.3434853393384943e-12,8.4807934328543124e-13,4.5650714997021218e-08,2.273741650987803e-24,1.0638343220069796e-10,3.7029337206484002e-17,1.2062685740940493e-20,6.0020215513813723e-21,9.288202951086283e-23,8.030881206528375e-13,6.9895874394525952e-20,0.0040823773337235539,0.0039988782481759199,3.9952533405925426e-08,2.8676678262304127e-13,1.0062975779067654e-05,1.9708305590991813e-12,3.7494567496723192e-08,7.5920738715716342e-08,4.9399726636438149e-11,4.1702688435727553e-09
4.5824308202821165e-08,0.09977366400000001,0.80000000000000004,0.0,0.28123306272199544,0.095912881058281677,0.097990731200410519,3.3257204027222569e-20,1.6932157524822303e-14,3.6918517302273352e-07,2.5959160596047717e-06,8.4502469557494135e-12,8.5892549618626368e-13,4.6033011361398498e-08,2.3521701214545039e-24,1.0764458610650022e-10,3.7819947231283784e-17,1.2362605189037022e-20,6.1483161656559905e-21,9.4142844374938305e-23,8.131678735539187e-13,7.1705187863684213e-20,0.0040843231173312801,0.0040159416314667282,4.0118523614861885e-08,2.9021332497580818e-13,1.0140013647034376e-05,1.9902014452203781e-12,3.777834159383076e-08,7.5909027997827642e-08,4.9673048446234462e-11,4.2577131560890803e-09
4.602540517241347e-08,0.09977366400000001,0.80000000000000004,0.0,0.28121401189413853,0.095910943873707383,0.097982190091489008,3.4122903361106877e-20,1.7219634060208812e-14,3.7664700081154412e-07,2.6186491453298966e-06,8.5578957123100365e-12,8.6986132028154514e-13,4.6416771853104031e-08,2.4329385922412286e-24,1.0891423907192322e-10,3.8623816140340602e-17,1.2668618811223426e-20,6.2975476463634915e-21,9.5414700403688766e-23,8.2332773939406598e-13,7.3553044792503967e-20,0.0040862367459775766,0.0040330011159253002,4.02844488599783e-08,2.936830247270361e-13,1.021720072360305e-05,2.0097176981970685e-12,3.8062640907457974e-08,7.5897365703167573e-08,4.994684593360138e-11,4.3465295509999842e-09
4.622650214200577e-08,0.09977366400000001,0.80000000000000004,0.0,0.2811949964929355,0.095909038276284511,0.097973650882957272,3.5007052064247384e-20,1.7510689806623142e-14,3.8422112073734972e-07,2.6414750209340313e-06,8.6664349323097033e-12,8.8088714615269701e-13,4.6801994903952432e-08,2.5161060163957492e-24,1.1019239235975227e-10,3.9441105371633936e-17,1.2980822652791796e-20,6.4497615899806103e-21,9.6697642845785777e-23,8.335679734713262e-13,7.5440090106206543e-20,0.004088118692718642,0.0040500567068138546,4.0450308987729144e-08,2.971758685589814e-13,1.0294534736691807e-05,2.0293795326818871e-12,3.8347456797743444e-08,7.5885750775986049e-08,5.0221118647047069e-11,4.4367313987482109e-09
4.642759911159807e-08,0.09977366400000001,0.80000000000000004,0.0,0.28117601604934978,0.095907163799957618,0.097965113572233087,3.5909956931724804e-20,1.7805353032227854e-14,3.919085648467764e-07,2.6643936485499494e-06,8.7758679339335355e-12,8.9200330392463558e-13,4.7188678945323143e-08,2.6017325583322878e-24,1.1147904688876505e-10,4.0271977572752174e-17,1.3299313828386422e-20,6.6050040722962906e-21,9.7991716933496033e-23,8.4388883039331976e-13,7.7366976564320026e-20,0.0040899694236592723,0.0040671084093346641,4.0616103844578147e-08,3.0069184196720364e-13,1.0372013412143405e-05,2.0491871501728885e-12,3.8632780615499345e-08,7.587418217806813e-08,5.0495866133741519e-11,4.5283320879271427e-09
4.6628696081190374e-08,0.09977366400000001,0.80000000000000004,0.0,0.28115707010125507,0.095905319985520432,0.097956578156763771,3.6831928423968262e-20,1.8103652095299098e-14,3.9971036594044768e-07,2.6874049902160925e-06,8.8861980302508289e-12,9.0321012326583283e-13,4.7576822408160884e-08,2.6898796130482443e-24,1.1277420323430439e-10,4.1116596603830807e-17,1.3624190528745465e-20,6.7633216505054187e-21,9.9296967882602247e-23,8.5429056407798799e-13,7.9334364819231877e-20,0.0040917893980550362,0.0040841562286309608,4.0781833277040731e-08,3.0423092926528204e-13,1.0449634473924616e-05,2.0691407389713792e-12,3.891860370297392e-08,7.586265888841216e-08,5.0771087939542821e-11,4.6213450239946497e-09
4.6829793050782676e-08,0.09977366400000001,0.80000000000000004,0.0,0.28113815819333349,0.095903506380515438,0.09794804463402583,3.7773280693017014e-20,1.8405615443982149e-14,4.0762755747393371e-07,2.710509007876106e-06,8.9974285292036825e-12,9.145079333883751e-13,4.7966423722976561e-08,2.7806098255502129e-24,1.1407786162887946e-10,4.1975127540472098e-17,1.3955552027446309e-20,6.9247613652839691e-21,1.0061344089232434e-22,8.6477342775434162e-13,8.1342923474872249e-20,0.0040935790684129307,0.0041012001697878081,4.0947497131725395e-08,3.0779311358979544e-13,1.0527395644326137e-05,2.0892404741430954e-12,3.9204917394630945e-08,7.5851179902901596e-08,5.1046783609020953e-11,4.7157836279825585e-09
