Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),COX(50),H2X(49),CO2X(24),CHOX(53)
2.547596922773641e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33228327515541001,0.11386895222523789,0.022580693397253774,7.1555247008095902e-12,7.5669106418632692e-10,1.6127788145138056e-08,3.3382318796205184e-07,3.522456588085954e-17,3.7700415512266402e-23,2.5304879446614729e-09,1.8028147712639396e-33,2.5660635006463453e-09,7.8046093056950976e-25,3.0184013829687856e-16,7.8751648224252935e-19,3.9027763720602099e-21,2.8549977170684093e-11,4.4636985633308772e-25,0.0048004525193500605,0.00048141061237206439,2.478724919256661e-10,2.1980847815690714e-06,1.7234391346644643e-14,2.5973646743177198e-10,2.2276927633211939e-07,1.7087793099707161e-09,1.6473610273615213e-09,5.7880027574992147e-14,2.7324042234153128e-13,1.9470342769806543e-10,8.3760286293927112e-15,3.8654704901056187e-16
2.5532254380679104e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322784010132836,0.11386512827421463,0.022580170267949371,7.2137561948662727e-12,7.651075133757787e-10,1.627424457989596e-08,3.357391086939515e-07,3.5421096977525063e-17,3.818342684037111e-23,2.5359656454535272e-09,1.8227909826826329e-33,2.5723276217546235e-09,7.8578786777890313e-25,3.0469999908894218e-16,7.9460497884216105e-19,3.9355087956458837e-21,2.8771058095709852e-11,4.503191401075091e-25,0.0048042744377583702,0.00048245493131139139,2.4829762354683808e-10,2.2058667918955695e-06,1.726437360772064e-14,2.6078112470290211e-10,2.2287372557880466e-07,1.718534244736584e-09,1.652598635555347e-09,5.8439486839742439e-14,2.7480487672547502e-13,1.9655804415370213e-10,8.4209498574654212e-15,3.8915462119490135e-16
2.5588539533621797e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33227354194615233,0.11386131934461072,0.022579647166087267,7.2722993859846133e-12,7.7360070585567402e-10,1.6421729611457275e-08,3.3766009075607593e-07,3.5618353147159584e-17,3.8671409751932938e-23,2.541443098942596e-09,1.8429468909186993e-33,2.5785966764714893e-09,7.9114041997529427e-25,3.0758110244474395e-16,8.0173749264949734e-19,3.9684276857724796e-21,2.8993379811023313e-11,4.5429535217197256e-25,0.004808081331304245,0.00048349919019424357,2.4872273722709682e-10,2.2136602957184306e-06,1.7294357168312252e-14,2.618261243050129e-10,2.2297655923424721e-07,1.7283241640410784e-09,1.6578331863870937e-09,5.9003557966623653e-14,2.7637344209031318e-13,1.9842636420054107e-10,8.465970565167265e-15,3.9177226567129508e-16
2.564482468656449e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226869789508839,0.11385752537760443,0.022579124091618521,7.3311549620618959e-12,7.8217118616154243e-10,1.6570248321752898e-08,3.3958612384554974e-07,3.5816335709604114e-17,3.9164402420136304e-23,2.5469203064919788e-09,1.8632837401766684e-33,2.5848706766611468e-09,7.9651865858214926e-25,3.1048356274868901e-16,8.0891415955592621e-19,4.0015335285198923e-21,2.9216946607887534e-11,4.5829862188286765e-25,0.0048118732588095757,0.00048454338912821781,2.4914783304876012e-10,2.2214652809625264e-06,1.7324342038797646e-14,2.6287146034087806e-10,2.2307778746165877e-07,1.7381491148407761e-09,1.66306466899014e-09,5.9572271783931112e-14,2.7794610998405743e-13,2.0030845952327694e-10,8.5110905888510059e-15,3.9439999099909738e-16
2.5701109839507183e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226386880139497,0.11385374631460446,0.022578601044494384,7.3903236098679327e-12,7.9081950155011446e-10,1.6719805806458323e-08,3.4151719765699539e-07,3.6015045984678624e-17,3.9662443208536638e-23,2.5523972694636326e-09,1.8838027807106481e-33,2.591149634158904e-09,8.0192265507773987e-25,3.1340749476232046e-16,8.1613511535027932e-19,4.0348268089681345e-21,2.9441762782421792e-11,4.6232907895691093e-25,0.0048156502788658396,0.00048558752822052651,2.4957291109406525e-10,2.2292817355259201e-06,1.7354328227662616e-14,2.639171235660071e-10,2.2317742043032636e-07,1.7480091440849735e-09,1.6682930730636967e-09,6.0145659262707854e-14,2.7952287195616275e-13,2.0220440201731982e-10,8.5563097674438418e-15,3.9703780294820413e-16
2.5757394992449876e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322590546066051,0.11384998209724898,0.022578078024666305,7.4498060150612176e-12,7.9954620200652657e-10,1.6870407174987334e-08,3.4345330188332739e-07,3.6214485292182561e-17,4.0165570670983765e-23,2.5578739892181801e-09,1.9045052688414017e-33,2.5974335607711763e-09,8.0735248099514567e-25,3.1635301362468984e-16,8.2340049571996432e-19,4.068308011197327e-21,2.9667832635585448e-11,4.6638685347142161e-25,0.0048194124498349969,0.00048663160757799839,2.499979714451135e-10,2.2371096472753442e-06,1.7384315741614435e-14,2.6496310598693241e-10,2.2327546831021724e-07,1.7579042986091967e-09,1.6735183888709378e-09,6.0723751573580441e-14,2.8110371954921319e-13,2.0411426378876504e-10,8.601627943361325e-15,3.9968570817688622e-16
2.581368014539257e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33225425525248092,0.1138462326674048,0.022577555032085913,7.5096028622077078e-12,8.0835184025137081e-10,1.7022057550485402e-08,3.4539442621653705e-07,3.6414654951895437e-17,4.0673823553284543e-23,2.5633504671149194e-09,1.925392466973441e-33,2.6037224682754817e-09,8.1280820792225748e-25,3.1932023485267494e-16,8.3071043625215209e-19,4.1019776182877796e-21,2.9895160473161656e-11,4.7047207586459832e-25,0.0048231598298503885,0.00048767562730708027,2.5042301418280107e-10,2.2449490040443398e-06,1.7414304591930066e-14,2.6600940282203668e-10,2.2337194126923815e-07,1.7678346250229118e-09,1.6787406072290543e-09,6.1306580001253497e-14,2.8268864430750116e-13,2.0603811715435988e-10,8.6470449608141913e-15,4.0234371602150049e-16
2.5869965298335263e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224947068101268,0.11384249796716644,0.022577032066705031,7.5697148347978158e-12,8.1723697174782995e-10,1.717476206982303e-08,3.4734056034847206e-07,3.6615556283577171e-17,4.1187240793254481e-23,2.5688267045118342e-09,1.9464656436121336e-33,2.610016368420436e-09,8.1828990750177863e-25,3.2230927434132268e-16,8.3806507243501439e-19,4.1358361123201288e-21,3.0123750605740887e-11,4.745848769357952e-25,0.0048268924768176368,0.0004887195875138365,2.5084803938751703e-10,2.2527997936405511e-06,1.7444294787309897e-14,2.670560049385657e-10,2.2346684948001416e-07,1.7778001699458804e-09,1.6839597195079372e-09,6.189417595620587e-14,2.8427763778091822e-13,2.0797603464146876e-10,8.6925606659408942e-15,4.0501183225890169e-16
2.5926250451277956e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224470083441787,0.11383877793885529,0.022576509128475673,7.6301426152622339e-12,8.2620215470892309e-10,1.7328525883589129e-08,3.4929169397160812e-07,3.6817190606968643e-17,4.1705861520066015e-23,2.5743027027655995e-09,1.9677260733808304e-33,2.6163152729257516e-09,8.2379765143123142e-25,3.2532024836423113e-16,8.4546453965892019e-19,4.1698839743755569e-21,3.0353607348704707e-11,4.7872538784579909e-25,0.0048306104484155329,0.00048976348830395006,2.5127304713971536e-10,2.2606620038407659e-06,1.7474286332509998e-14,2.6810290388485109e-10,2.2356020311407723e-07,1.7878009799171527e-09,1.6891757176312661e-09,6.2486571063093713e-14,2.858706915145433e-13,2.099280889880355e-10,8.7381749082598025e-15,4.076900630226215e-16
2.598253560422065e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322399456551402,0.11383507252501864,0.022575986217350026,7.6908868849900949e-12,8.3524795010445446e-10,1.7483354156083749e-08,3.5124781677981526e-07,3.7019559241792258e-17,4.2229725056564782e-23,2.5797784632315942e-09,1.9891750370380069e-33,2.6226191934822324e-09,8.293315114629611e-25,3.2835327357385003e-16,8.5290897321768957e-19,4.2041216845360906e-21,3.0584735022209424e-11,4.8289374011710511e-25,0.004834313802096939,0.00049080732978272392,2.5169803751893878e-10,2.2685356223867707e-06,1.7504279240140121e-14,2.6915009621242148e-10,2.2365201233678759e-07,1.7978371011938017e-09,1.6943885940627413e-09,6.3083797070140146e-14,2.8746779705452649e-13,2.1189435314254359e-10,8.783887539779618e-15,4.1037841859847674e-16
2.6038820757163342e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33223520508584897,0.11383138166842875,0.022575463333280487,7.7519483243470461e-12,8.4437492166809103e-10,1.7639252065311009e-08,3.532089184691155e-07,3.7222663507752296e-17,4.2758870919466838e-23,2.5852539872639084e-09,2.0108138214944232e-33,2.6289281417517741e-09,8.3489155940414166e-25,3.3140846700180744e-16,8.6039850830991415e-19,4.2385497218849608e-21,3.0817137951169505e-11,4.8709006563419357e-25,0.0048380025950896573,0.00049185111205508111,2.5212301060388137e-10,2.2764206369954516e-06,1.7534273519835225e-14,2.7019757305674746e-10,2.2374228731699141e-07,1.8079085800542429e-09,1.6995983418041707e-09,6.3685885829643317e-14,2.8906894595629531e-13,2.138749002639738e-10,8.829698414211622e-15,4.1307690493155647e-16
2.6089477394811764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33223095101782252,0.11382807229682596,0.022574992760711676,7.8071753613113197e-12,8.5265906985792235e-10,1.7780479013680007e-08,3.5497815841891e-07,3.7406087402459379e-17,4.3239651401095113e-23,2.5901817578603181e-09,2.0304520928915962e-33,2.6346105035042853e-09,8.3991805260660285e-25,3.3417719194615042e-16,8.6717776336991206e-19,4.2696980804027365e-21,3.1027394509011073e-11,4.9089078501915978e-25,0.0048413101065123976,0.00049279046556512964,2.5250547165881117e-10,2.2835268836004706e-06,1.7561269545830454e-14,2.7114053812544747e-10,2.2382223142425233e-07,1.8170031799885029e-09,1.7042844343949546e-09,6.4231949882321224e-14,2.9051343006077469e-13,2.1566966524546858e-10,8.8710120803874192e-15,4.1551420905923003e-16
2.6140134032460186e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322267086961509,0.11382477462901645,0.022574522209985442,7.8626603505341439e-12,8.6100984448296553e-10,1.7922580367135647e-08,3.5675141541149031e-07,3.7590109189373199e-17,4.372477181208884e-23,2.595109339026557e-09,2.0502461133912425e-33,2.6402969555878779e-09,8.449658686486306e-25,3.3696405410138233e-16,8.7399375853499419e-19,4.3010013390374018e-21,3.1238690690325092e-11,4.9471436650736244e-25,0.0048446059113540895,0.00049372977127861708,2.5288791882617698e-10,2.2906423420413138e-06,1.7588266693821519e-14,2.7208372422120439e-10,2.2390094843427783e-07,1.8261264905148652e-09,1.7089679831723963e-09,6.4782002231870929e-14,2.9196117628914838e-13,2.1747611248874808e-10,8.912405104805385e-15,4.1795973127917828e-16
2.6190790670108608e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33222247807950495,0.11382148862374548,0.022574051681067464,7.9184037859432574e-12,8.6942766227582903e-10,1.8065559928885843e-08,3.5852868194270569e-07,3.7774729830522603e-17,4.4214261363661202e-23,2.600036731747116e-09,2.0701968340020411e-33,2.6459875064439933e-09,8.5003505999160016e-25,3.3976913957274781e-16,8.8084659217224381e-19,4.3324598449674012e-21,3.1451029657794733e-11,4.9856090699576757e-25,0.0048478900508697334,0.00049466902927124568,2.5327035216218581e-10,2.2977670032991018e-06,1.7615264976909119e-14,2.7302712664527646e-10,2.2397844575139638e-07,1.8352785450589537e-09,1.7136489841396018e-09,6.5336066385678228e-14,2.9341217849302858e-13,2.192942957638655e-10,8.9538773862148891e-15,4.2041347743952634e-16
2.624144730775703e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221825912670105,0.11381821423990356,0.022573581173923541,7.9744061608379853e-12,8.7791294180020101e-10,1.8209421511111095e-08,3.6030995051166699e-07,3.7959950287925739e-17,4.4708149394392531e-23,2.6049639370056606e-09,2.0903052098120674e-33,2.6516821644950986e-09,8.5512567913287948e-25,3.4259253471513212e-16,8.877363625895804e-19,4.3640739447171996e-21,3.1664414577183812e-11,5.0243050361952891e-25,0.0048511625661688557,0.00049560823961847169,2.5365277172303002e-10,2.3049008583390703e-06,1.7642264389864611e-14,2.7397073649664027e-10,2.2405473078101489e-07,1.844459377204533e-09,1.7183274336472613e-09,6.5894166040543025e-14,2.9486643052464843e-13,2.2112426897886169e-10,8.9954288249379322e-15,4.2287544953836393e-16
2.6292103945405452e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221405179670133,0.11381495143652619,0.022573110688519585,8.0306679678988392e-12,8.8646610345495468e-10,1.835416893495968e-08,3.6209521362117399e-07,3.8145771523590371e-17,4.5206465371764181e-23,2.6098909557850388e-09,2.1105721999989696e-33,2.6573809381446788e-09,8.6023777860583456e-25,3.4543432613324132e-16,8.9466316803651626e-19,4.3958439841576924e-21,3.1878848617327319e-11,5.0632325375215181e-25,0.0048544234982160327,0.0004965474023955036,2.5403517756492562e-10,2.3120438980977059e-06,1.7669264941065144e-14,2.74914554010289e-10,2.2412981091585645e-07,1.8536690202027648e-09,1.7230033283864385e-09,6.645632502592457e-14,2.9632392623285019e-13,2.2296608617973413e-10,9.0370593235809815e-15,4.2534565696245849e-16
2.6337694919289032e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221027510339751,0.11381202478104305,0.022572687270215632,8.0815258154664322e-12,8.9422233710760853e-10,1.8485202176413211e-08,3.637053595587695e-07,3.8313525096193471e-17,4.5658760104788797e-23,2.6143251140584615e-09,2.1289489025233186e-33,2.6625133601961851e-09,8.6485707726291947e-25,3.4800773900553204e-16,9.0092903904593551e-19,4.4245706334256632e-21,3.2072738873210664e-11,5.0984660579299244e-25,0.004857348467118894,0.00049739260828427737,2.5437933113867317e-10,2.3184804793131332e-06,1.76935664215508e-14,2.7576416227459971e-10,2.241963589643156e-07,1.8619823596434591e-09,1.7272094468608615e-09,6.696575850659881e-14,2.9763844064046464e-13,2.2463389304860459e-10,9.0745942891619874e-15,4.2757588879316365e-16
2.6378726795784254e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220688407591614,0.11380939875837315,0.022572306208754167,8.1274781849648326e-12,9.0125050700175789e-10,1.8603750548502249e-08,3.6515724762006839e-07,3.846492062636886e-17,4.6068930339218707e-23,2.6183157286297554e-09,2.1455990329435146e-33,2.6671354011483737e-09,8.690293903586655e-25,3.5033666355121489e-16,9.0659409869844973e-19,4.4505330605227329e-21,3.2247970781579072e-11,5.1303378413732183e-25,0.0048599729699363263,0.00049815326073638267,2.5468905992540902e-10,2.3242797515186741e-06,1.7715438549641013e-14,2.7652894441231721e-10,2.2425542733401953e-07,1.8694843611935236e-09,1.7309931805189362e-09,6.7427090842690214e-14,2.9882374206852319e-13,2.2614319203044194e-10,9.1084303873899972e-15,4.295888057081566e-16
2.6419758672279476e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220350060166293,0.11380678026128269,0.02257192516149609,8.1736016419354002e-12,9.0832396788368831e-10,1.8722886944785392e-08,3.6661174318342535e-07,3.8616712037608736e-17,4.6482058566376732e-23,2.6223062225969459e-09,2.1623549491675872e-33,2.6717601572241322e-09,8.7321589022406861e-25,3.5267781269949873e-16,9.1228363153745947e-19,4.4765984124791028e-21,3.2423896662382424e-11,5.1623632741442106e-25,0.0048625899453456833,0.00049891388211059965,2.549987798092159e-10,2.3300850336466332e-06,1.7737311431681241e-14,2.772938540915039e-10,2.2431371831207549e-07,1.8770053246337166e-09,1.734775233214966e-09,6.7891129102610527e-14,3.000111607602538e-13,2.2766035839911954e-10,9.1423181883046418e-15,4.3160713527314516e-16
2.6460790548774697e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220012465910526,0.11380416926827774,0.022571544128423514,8.2198964470670713e-12,9.1544294671473795e-10,1.88426134131848e-08,3.6806884227346943e-07,3.8768899841144756e-17,4.6898160694506132e-23,2.626296596480811e-09,2.1792171688435633e-33,2.6763876328529464e-09,8.7741660484670303e-25,3.5503123295646115e-16,9.1799768966835341e-19,4.5027668718512755e-21,3.2600518205526346e-11,5.1945428783119498e-25,0.0048651994148409851,0.00049967447244642527,2.5530849081922057e-10,2.3358963208437199e-06,1.775918508721076e-14,2.7805888988596011e-10,2.2437123582015182e-07,1.8845452673950741e-09,1.7385556038330409e-09,6.8357886050624562e-14,3.0120069345801929e-13,2.2918542114178206e-10,9.1762576434073839e-15,4.33630881820869e-16
2.650182242526992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219675622677208,0.11380156575792574,0.022571163109518615,8.2663628608032292e-12,9.2260767125419373e-10,1.8962932005473455e-08,3.6952854091723017e-07,3.892148454820472e-17,4.73172526879233e-23,2.6302868508017827e-09,2.1961862113997547e-33,2.6810178324561296e-09,8.8163156222965271e-25,3.5739697093607118e-16,9.2373632517306819e-19,4.5290386209153989e-21,3.2777837102219162e-11,5.2268771769746849e-25,0.0048678013998548495,0.00050043503178325076,2.5561819298416846e-10,2.3417136082526227e-06,1.7781059517354974e-14,2.7882404560741522e-10,2.2442798378233805e-07,1.8921042070908551e-09,1.7423342913999451e-09,6.8827374506463318e-14,3.0239233690975849e-13,2.3071840930489119e-10,9.210248704615056e-15,4.3566004547368973e-16
2.654285430176514e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219339528325348,0.11379896970885538,0.022570782104763602,8.313001143345305e-12,9.2981837006075505e-10,1.9083844777273309e-08,3.7099083514428039e-07,3.907446667001253e-17,4.7739350566957425e-23,2.6342769860799577e-09,2.2132625980483222e-33,2.6856507604468184e-09,8.8586079039151462e-25,3.5977507336029744e-16,9.2949959011034591e-19,4.5554138416674984e-21,3.2955855044968433e-11,5.2593666942604469e-25,0.0048703959217586577,0.00050119556016036196,2.5592788633283354e-10,2.3475368910006002e-06,1.7802934686698365e-14,2.7958932169846999e-10,2.244839661136085e-07,1.8996821615205134e-09,1.7461112950835311e-09,6.9299607582552782e-14,3.0358608785730551e-13,2.3225935199421278e-10,9.2442913243145524e-15,4.376946299305564e-16
2.657978299061084e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219037681937735,0.11379663962647366,0.02257043921256759,8.3551227603261088e-12,9.3634749653458329e-10,1.9193175997447015e-08,3.7230911589294366e-07,3.9212490791772519e-17,4.8121821976143575e-23,2.6378680064783064e-09,2.2287235574531966e-33,2.6898227320506255e-09,8.8967932042303408e-25,3.6192597584503538e-16,9.3470762972685094e-19,4.5792401588317501e-21,3.3116670277723423e-11,5.2887404057624168e-25,0.0048727246281272309,0.00050188000926159161,2.5620660283244032e-10,2.3527829674564863e-06,1.7822623008891861e-14,2.8027817195061266e-10,2.2453369883244204e-07,1.9065185922724201e-09,1.7495091581026316e-09,6.9726974602771898e-14,3.0466226293254097e-13,2.3365302563820768e-10,9.2749737261807728e-15,4.3953039508214304e-16
2.6616711679456538e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218736438862706,0.11379431555497486,0.022570096331805737,8.3973839909629018e-12,9.4291421569535745e-10,1.9302991675161275e-08,3.7362949295966287e-07,3.9350837606243698e-17,4.8506752932426612e-23,2.6414589312516637e-09,2.2442722716872576e-33,2.6939969204219915e-09,8.9350945294052139e-25,3.6408696567478123e-16,9.3993569925167623e-19,4.6031505675343003e-21,3.3278054345426554e-11,5.3182406532686109e-25,0.0048750473221318919,0.000502564433345681,2.5648531223485291e-10,2.3580338926252579e-06,1.7842311986768404e-14,2.8096711480001087e-10,2.2458281741501665e-07,1.9133704514457278e-09,1.7529056562043095e-09,7.0156584521934404e-14,3.0574014008116308e-13,2.3505318737374413e-10,9.3056978195219536e-15,4.4137055668720728e-16
2.6653640368302237e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218435797552176,0.11379199747890591,0.022569753462465175,8.4397850244533159e-12,9.4951869582911593e-10,1.9413293316954449e-08,3.7495196345582102e-07,3.9489507486100663e-17,4.8894155230747366e-23,2.6450497607784756e-09,2.2599091244340498e-33,2.6981733287611057e-09,8.973512084017759e-25,3.6625807713445843e-16,9.4518383658869983e-19,4.6271451998691024e-21,3.344000848460229e-11,5.3478678210100557e-25,0.0048773640192258296,0.0005032488324410514,2.5676401456066509e-10,2.3632896629391807e-06,1.786200156645023e-14,2.8165614801069691e-10,2.2463132471220535e-07,1.9202377521818718e-09,1.7563007890719648e-09,7.0588447004938712e-14,3.0681971693537368e-13,2.3645985854208432e-10,9.3364635712227948e-15,4.4321511457095391e-16
2.6690569057147935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218135756462031,0.11378968538285331,0.022569410604533092,8.4823260498460503e-12,9.561611057504685e-10,1.9524082431885053e-08,3.7627652449485038e-07,3.9628500804015837e-17,4.9284040703504569e-23,2.6486404954369729e-09,2.2756345005572583e-33,2.7023519602627915e-09,9.0120460727478349e-25,3.6843934458002199e-16,9.5045207962742603e-19,4.6512241877469683e-21,3.3602533932618508e-11,5.3776222938949716e-25,0.0048796747348225297,0.00050393320657605534,2.5704270983048665e-10,2.3685502748211717e-06,1.7881691734046278e-14,2.823452733976078e-10,2.2467922356882178e-07,1.927120507266189e-09,1.7596945564768508e-09,7.1022571712269473e-14,3.0790099112673078e-13,2.3787306052336018e-10,9.3672709486369599e-15,4.4506407290777111e-16
2.6727497745993634e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217836314052113,0.11378737925144332,0.022569067757996695,8.5250072560407759e-12,9.6284161480268146e-10,1.9635360531531841e-08,3.7760317319224113e-07,3.9767817932659338e-17,4.9676421220510707e-23,2.6522311356051656e-09,2.2914487861008844e-33,2.7065328181165059e-09,9.0506967003771701e-25,3.7063080243839605e-16,9.5574046624302381e-19,4.6753876628955712e-21,3.376563192768691e-11,5.407504457508797e-25,0.0048819794842957882,0.00050461755577897813,2.5732139806488724e-10,2.3738157246940049e-06,1.7901382609745075e-14,2.8303448825868425e-10,2.2472651683217804e-07,1.9340187284852621e-09,1.7630869582794958e-09,7.1458967867386615e-14,3.0898396029568724e-13,2.3929281473657341e-10,9.3981199199235773e-15,4.4691743735945865e-16
2.6764426434839333e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3321753746878624,0.11378507906934165,0.022568724922843217,8.5678288317932906e-12,9.6956039285863134e-10,1.9747129129991304e-08,3.7893190666571638e-07,3.9907459244699147e-17,5.0071308688996202e-23,2.6558216816608472e-09,2.3073523682938765e-33,2.710715905506341e-09,9.0894641717893973e-25,3.7283248520752626e-16,9.6104903429677834e-19,4.6996357568597818e-21,3.3929303708856773e-11,5.4375146981149348e-25,0.0048842782829799326,0.00050530188007803507,2.5760007928423375e-10,2.379086008975662e-06,1.7921074174652164e-14,2.8372378800483675e-10,2.2477320734927624e-07,1.9409324286457425e-09,1.7664779944316084e-09,7.1897645035423947e-14,3.1006862208314969e-13,2.4071914263957481e-10,9.429010453590392e-15,4.4877520733605581e-16
2.6801355123685032e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217239219132216,0.11378278482125351,0.022568382099059942,8.6107909657151659e-12,9.7631761032182837e-10,1.9859389743877808e-08,3.8026272203521176e-07,4.0047425112801168e-17,5.046871505234003e-23,2.6594121339815956e-09,2.3233456355496033e-33,2.7149012256110199e-09,9.1283486919700776e-25,3.7504442745661572e-16,9.6637782163600909e-19,4.7239686010016446e-21,3.4093550516015225e-11,5.4676534026546598e-25,0.0048865711461698021,0.00050598617950137214,2.5787875350874486e-10,2.3843611240704431e-06,1.7940766226952911e-14,2.8441317478068984e-10,2.2481929795821302e-07,1.9478616218397255e-09,1.7698676649722461e-09,7.2338613400758052e-14,3.1115497412371315e-13,2.4215206572906705e-10,9.4599425183308216e-15,4.5063738060761798e-16
2.683828381253073e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216941563561719,0.11378049649192346,0.022568039286634173,8.6538938462766817e-12,9.83113438128473e-10,1.9972143892321821e-08,3.815956164230036e-07,4.0187715909629191e-17,5.0868652291160946e-23,2.6630024929447743e-09,2.3394289774692535e-33,2.7190887816039002e-09,9.1673504660066891e-25,3.7726666382606554e-16,9.7172686609430982e-19,4.7483863265006333e-21,3.4258373589887902e-11,5.4979209587476647e-25,0.0048888580891209028,0.00050667045407706954,2.5815742075868618e-10,2.3896410663850036e-06,1.7960458990837768e-14,2.8510264574304417e-10,2.2486479149977033e-07,1.9548063191282268e-09,1.7732559700277697e-09,7.2781882185498845e-14,3.1224301406301332e-13,2.4359160554058879e-10,9.4909160835804597e-15,4.5250396629215982e-16
2.687151963249186e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216674180229738,0.11377844204348744,0.022567730765151183,8.6928069328183773e-12,9.8926283670533051e-10,2.0074045855555693e-08,3.8279699655619865e-07,4.0314255748840161e-17,5.1230769637221471e-23,2.6662337365026302e-09,2.3539813219996101e-33,2.7228594963003558e-09,9.2025524842734609e-25,3.7927550671905373e-16,9.7655835720231958e-19,4.7704349612829783e-21,3.440720809054333e-11,5.525272248224182e-25,0.0048909112885498502,0.00050728627997361788,2.5840821533704844e-10,2.3943971387643717e-06,1.7978183030186503e-14,2.8572323986078858e-10,2.2490522753990004e-07,1.9610698133903965e-09,1.7763042772632339e-09,7.31827988937492e-14,3.1322369121698214e-13,2.448928664987013e-10,9.5188277504427921e-15,4.5418766569602609e-16
2.6904755452452988e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.332164072757621,0.1137763923658542,0.022567422252848305,8.7318343138886509e-12,9.9544377391166378e-10,2.0176349925301356e-08,3.8400005627086911e-07,4.04410593538444e-17,5.1594955514513958e-23,2.6694649050211417e-09,2.3686072292469153e-33,2.7266320269381379e-09,9.237849794019458e-25,3.8129274131892004e-16,9.8140631477314423e-19,4.7925525514453534e-21,3.45565112785584e-11,5.5527285055119764e-25,0.0048929597159767194,0.00050790208578663991,2.5865900429693115e-10,2.3991571156443306e-06,1.7995907590392946e-14,2.8634389975916902e-10,2.2494518432006338e-07,1.9673458857287734e-09,1.7793514788446328e-09,7.3585593942987814e-14,3.1420573194590925e-13,2.4619952023098483e-10,9.5467729867429446e-15,4.5587494063560569e-16
2.6937991272414117e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216140849052828,0.11377434744798379,0.022567113749716358,8.7709761265983178e-12,1.0016563754670567e-09,2.0279057214227636e-08,3.8520479347434084e-07,4.0568126996309807e-17,5.196121873502562e-23,2.6726959987749638e-09,2.3833069857070548e-33,2.7304063758194684e-09,9.2732425449653568e-25,3.8331839302642708e-16,9.8627076635993414e-19,4.8147391922390055e-21,3.4706284060148977e-11,5.5802900145967104e-25,0.0048950033824414797,0.00050851787153646441,2.5890978765287303e-10,2.4039209943915517e-06,1.801363267894268e-14,2.8696462437163766e-10,2.2498466390507778e-07,1.9736345452076135e-09,1.7823975750448107e-09,7.3990274407214275e-14,3.1518913453559017e-13,2.4751158251749515e-10,9.5747517711154478e-15,4.5756579309443216e-16
