Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85)
8.508345898914809e-10,0.09977366400000001,0.80000000000000004,0.0,0.28900621667827159,0.099740564676360971,0.099961013253794487,4.2841275540755463e-46,1.5046654447178514e-15,6.8891090186510287e-16,1.3535022810686867e-27,2.0084532549294811e-18,1.1679243472294496e-15,2.672896374011646e-09,2.6406250537530425e-31,5.1558228391824976e-15,3.076649100732636e-21,4.0015702527302816e-19,1.0041569780920556e-27,1.0838603076945725e-38,1.2191459319838592e-15,1.3545410796461235e-25,0.00025943253647719267,7.7973486367568257e-05,1.1173172844585643e-10,9.7467222792651492e-13,2.7861775306573351e-09,8.5090894531233707e-18,2.5325396926075534e-12
9.173676136351766e-10,0.09977366400000001,0.80000000000000004,0.0,0.28898052142965425,0.099720957877049834,0.099957969030996463,7.0529452244336719e-46,1.7880319040826649e-15,9.0497868783151249e-16,1.7370137097878117e-27,2.3245897541324956e-18,1.3931761726309972e-15,2.9711420406148956e-09,4.1617990852598813e-31,5.6419094701910411e-15,4.0702965676420738e-21,4.9136923799558133e-19,1.3842469811000741e-27,1.7746482691437851e-38,1.4537134853053774e-15,1.9233439020881614e-25,0.00027903903234703827,8.4061930938285058e-05,1.1646853926574343e-10,1.0820745624338165e-12,3.0895099197255693e-09,9.4523505541858951e-18,2.9911239425055156e-12
9.839006373788725e-10,0.09977366400000001,0.80000000000000004,0.0,0.28895492376247384,0.099701447393220441,0.099954925441128856,1.1224814762182132e-45,2.1032192043836914e-15,1.1689238677927881e-15,2.1917185797766534e-27,2.6716808889554695e-18,1.6427265462051093e-15,3.2817017498464526e-09,6.3697404611540835e-31,6.1430324522060175e-15,5.2898187073854936e-21,5.9656004427828473e-19,1.8718554168131632e-27,2.818572235071127e-38,1.7135458765605997e-15,2.6687243643657559e-25,0.00029854920038082852,9.0149109556742293e-05,1.2120282690194003e-10,1.1953688656037116e-12,3.4051905469112349e-09,1.0447960959307028e-17,3.4924699765535243e-12
9.999999999999999e-10,0.09977366400000001,0.80000000000000004,0.0,0.28894874436323392,0.099696740753557139,0.09995418906177081,1.2503438154667504e-45,2.1844911864377443e-15,1.2407583484517551e-15,2.3132729648268556e-27,2.7605388158339416e-18,1.7068730358345597e-15,3.35869881533804e-09,7.0327895837133636e-31,6.2666194939069174e-15,5.6225740513998627e-21,6.242681735138471e-19,2.0083986572813202e-27,3.1394510433192853e-38,1.7803309993418262e-15,2.8798608791644797e-25,0.00030325576177398379,9.1621867988562314e-05,1.2234803171215665e-10,1.223699770126329e-12,3.4834319530092004e-09,1.0697020855299427e-17,3.6203052887533475e-12
1.0627334894470241e-09,0.09977366400000001,0.80000000000000004,0.0,0.28892471955947185,0.099678454066368036,0.099951320005133862,1.8745349844967079e-45,2.5206279477506208e-15,1.55327243872469e-15,2.8328776473091213e-27,3.1257123782889184e-18,1.9712110253969463e-15,3.6655993323703435e-09,1.0206737755534516e-30,6.7570933387197952e-15,7.073614130094356e-21,7.412060373315695e-19,2.61907314184047e-27,4.7121530099315374e-38,2.0555312362467551e-15,3.8341085398076659e-25,0.00032154213707852726,9.7359980102260961e-05,1.2680909486513011e-10,1.3376147291418665e-12,3.7952007942834414e-09,1.1698820384934206e-17,4.1430169054375247e-12
1.1415663415151757e-09,0.09977366400000001,0.80000000000000004,0.0,0.28889465089589439,0.099655594514801452,0.099947715451139119,3.0217350946317617e-45,2.9890854573259298e-15,2.0273724579413093e-15,3.5973558298478671e-27,3.6293894640906162e-18,2.3368169228876223e-15,4.0667539646945867e-09,1.5858821255710374e-30,7.394122501878314e-15,9.2832392403210663e-21,9.099132798010913e-19,3.5901278228866585e-27,7.6277161179733699e-38,2.4361487571914577e-15,5.3769110027742333e-25,0.00034440128117420191,0.00010456908651288699,1.3241188307070491e-10,1.4889813600199047e-12,4.2025178055505091e-09,1.3030842815127552e-17,4.8561474735737878e-12
1.2203991935833273e-09,0.09977366400000001,0.80000000000000004,0.0,0.28886471698842342,0.09963286796227469,0.099944111775607081,4.7241223785291116e-45,3.5123839361265275e-15,2.6051451781117429e-15,4.4986459355778514e-27,4.1863095845802609e-18,2.7411732496862788e-15,4.4851491959029262e-09,2.3989649764738141e-30,8.0551250975519687e-15,1.198599540930595e-20,1.1053570271036611e-18,4.8335685753315988e-27,1.200417095698628e-37,2.8571174146935668e-15,7.3841173738122233e-25,0.00036712740892896293,0.00011177643586067226,1.3801122535754078e-10,1.6499283188237514e-12,4.6271259634665015e-09,1.4448201480985637e-17,5.63315596695906e-12
1.299232045651479e-09,0.09977366400000001,0.80000000000000004,0.0,0.28883491705829778,0.099610273637056587,0.099940508975021283,7.1904630535972275e-45,4.0945633803062463e-15,3.3017834850417749e-15,5.5508218318548742e-27,4.8002512895966637e-18,3.1859072931457551e-15,4.9207687441083761e-09,3.5446176585734014e-30,8.7411043391435724e-15,1.5255428532971429e-20,1.3304153927567999e-18,6.4051241923956883e-27,1.8428440107342314e-37,3.3201589677603798e-15,9.9560581771807875e-25,0.00038972129208903757,0.00011898203517556027,1.4360715488831152e-10,1.8209145779394578e-12,5.0690097572905395e-09,1.595508118831479e-17,6.4752772781689458e-12
1.3780648977196306e-09,0.09977366400000001,0.80000000000000004,0.0,0.28880525033128646,0.099587810771904248,0.099936907045886259,1.0688859613398069e-44,4.7399199483423326e-15,4.1338031310321611e-15,6.7685381893246537e-27,5.4751818072409298e-18,3.6726446330886796e-15,5.3735964924824216e-09,5.1295185190742853e-30,9.4530615065240417e-15,1.9171584498005601e-20,1.5881785813015208e-18,8.3683446691745384e-27,2.76734267115034e-37,3.8269979678996662e-15,1.3207612591703486e-24,0.00041218369791216799,0.00012618589144564648,1.4919970445504901e-10,2.0023985257330593e-12,5.5281537815805714e-09,1.7555679515122328e-17,7.3836894887120754e-12
1.4568977497877822e-09,0.09977366400000001,0.80000000000000004,0.0,0.28877571603766239,0.099565478604037042,0.099933305984727439,1.5559100521484267e-44,5.4530147859523576e-15,5.119093778791844e-15,8.1670302684523054e-27,6.2152645819636118e-18,4.2030091575259624e-15,5.8436164854474142e-09,7.2865391099203976e-30,1.0191995954866501e-14,2.3821263786662152e-20,1.881958089750738e-18,1.0795272717099889e-26,4.0743823167266891e-37,4.3793617675498768e-15,1.7269468619304e-24,0.00043451538919382654,0.00013338801161743666,1.5478890676231369e-10,2.1948379705677219e-12,6.0045427349960576e-09,1.9254208103759993e-17,8.359516319883872e-12
1.5357306018559338e-09,0.09977366400000001,0.80000000000000004,0.0,0.28874631341217577,0.099543276375110373,0.099929705788090892,2.2226599168592486e-44,6.238683187062155e-15,6.2769699094251964e-15,9.7621137392911243e-27,7.0248667957020317e-18,4.778623078078049e-15,6.3308129255260158e-09,1.0179457085954874e-29,1.0958905123406628e-14,2.9298275472269823e-20,2.2152958869011573e-18,1.3767137227091484e-26,5.8929713985742655e-37,4.9789805282457834e-15,2.2289424657787373e-24,0.00045671712429329981,0.00014058840259610373,1.6037479414845547e-10,2.3986901447208984e-12,6.498161419107049e-09,2.1054894041590648e-17,9.403829495171128e-12
1.6145634539240854e-09,0.09977366400000001,0.80000000000000004,0.0,0.28871704169402829,0.099521203331189745,0.099926106452543309,3.12182919620454e-44,7.1020441833434589e-15,7.6282215559175277e-15,1.1570184543625305e-26,7.9085668613962118e-18,5.4011069450423931e-15,6.8351701701710972e-09,1.4008289253312896e-29,1.1754784544108797e-14,3.570369042950821e-20,2.5919735630534318e-18,1.7375074765583044e-26,8.3869774356738641e-37,5.6275872284723931e-15,2.8433743839886756e-24,0.00047878965715960259,0.00014778707124574292,1.6595739844810705e-10,2.6144117084726031e-12,7.0089947372111997e-09,2.2961981194941889e-17,1.0517650989568132e-11
1.693396305992237e-09,0.09977366400000001,0.80000000000000004,0.0,0.28868790012684642,0.099499258722725206,0.099922507974671892,4.318047961475649e-44,8.0485104918143401e-15,9.1951648942424869e-15,1.3608218794360209e-26,8.8711619020776985e-18,6.0720796621913498e-15,7.3566727282895431e-09,1.9015234185659603e-29,1.2580627850254582e-14,4.3146093909059971e-20,3.0160214593457423e-18,2.1720874341692168e-26,1.1762463596979084e-36,6.3269176712834257e-15,3.5888552283402615e-24,0.00050073373735725225,0.00015498402438962543,1.7153675125479921e-10,2.8424587540300268e-12,7.5370276931574682e-09,2.497973160470294e-17,1.1701955191845264e-11
1.7722291580603886e-09,0.09977366400000001,0.80000000000000004,0.0,0.28865888795865624,0.099477441804525488,0.099918910351084078,5.8898913211657802e-44,9.0837988789643045e-15,1.100169266816265e-14,1.5893772718534374e-26,9.917675206872228e-18,6.7931585012372727e-15,7.8953052570867419e-09,2.5491318506902321e-29,1.343742678494095e-14,5.174183736963492e-20,3.4917277702749891e-18,2.6917749280984637e-26,1.6276208984357088e-36,7.0787104916269476e-15,4.4861288397232231e-24,0.00052255011009188124,0.00016217926881044963,1.7711288397173964e-10,3.0832868091214996e-12,8.0822453901778552e-09,2.7112427075243228e-17,1.2957670966155478e-11
1.8510620101285402e-09,0.09977366400000001,0.80000000000000004,0.0,0.28863000444185766,0.099455751835732603,0.099915313578407605,7.9321181419910052e-44,1.0213940896776014e-14,1.3073324468707176e-14,1.8444982640976593e-26,1.105336366646678e-17,7.5659591160133413e-15,8.4510525592717981e-09,3.3783759307725379e-29,1.4326171209498815e-14,6.1615289668727675e-20,4.0236476219232599e-18,3.309113314503311e-26,2.2245509070442634e-36,7.8847071634214554e-15,5.5582197565923395e-24,0.00054423951623570454,0.00016937281125059233,1.8268582759244378e-10,3.3373508409657084e-12,8.6446330297254925e-09,2.9364370676424006e-17,1.4285683630265751e-11
1.929894862196692e-09,0.09977366400000001,0.80000000000000004,0.0,0.28860124883319832,0.099434188079796704,0.099911717653290238,1.0558165155826652e-43,1.1445294024936442e-14,1.5437256854891829e-14,2.1280565012890429e-26,1.2283725186537427e-17,8.3920955563637149e-15,9.0238995801271145e-09,4.4304119844765168e-29,1.5247849111824864e-14,7.2899087550641939e-20,4.6166121250032889e-18,4.0379501911686966e-26,3.0059418778493821e-36,8.7466520063792506e-15,6.8305876328663814e-24,0.0005658026923528335,0.00017656465841235652,1.882556127143004e-10,3.6051052602913953e-12,9.2241759103200627e-09,3.1739888180434082e-17,1.5686836844338321e-11
2.0087277142648434e-09,0.09977366400000001,0.80000000000000004,0.0,0.28857262039374876,0.099412749804450626,0.099908122572399671,1.3902907154821554e-43,1.2784553190258451e-14,1.8122413329475236e-14,2.4419816483799822e-26,1.3614506085303241e-17,9.2731802817746796e-15,9.6138314045003871e-09,5.753728683871463e-29,1.6203446614633557e-14,8.5734385496952998e-20,5.2757374069882624e-18,4.8935220449539045e-26,4.0191566470420259e-36,9.666292192605344e-15,8.331286241930371e-24,0.00058724037072444165,0.00018375481695821872,1.9382226971457356e-10,3.8870039245052666e-12,9.8208594264007073e-09,3.4243329850313718e-17,1.7161934421975614e-11
2.087560566332995e-09,0.09977366400000001,0.80000000000000004,0.0,0.28854411838887678,0.099391436281685133,0.099904528332423498,1.8125706733922537e-43,1.423876268537047e-14,2.1159494161730367e-14,2.788261402002355e-26,1.5051708469548568e-17,1.0210824174724294e-14,1.0220833254107645e-08,7.4051339593675824e-29,1.7193947983625043e-14,1.0027110490599167e-19,6.0064336193117573e-18,5.8925414666755947e-26,5.3214709714981521e-36,1.0645377752951158e-14,1.0091127322713197e-23,0.00060855327937378155,0.00019094329351107447,1.9938582870330938e-10,4.183500141323485e-12,1.0434669067185557e-08,3.6879072215710894e-17,1.8711742060913361e-11
2.1663934184011467e-09,0.09977366400000001,0.80000000000000004,0.0,0.28851574208822267,0.099370246787723868,0.099900934930068963,2.3413768353498336e-43,1.5815328470314196e-14,2.4581026065939447e-14,3.1689415069146519e-26,1.6601597590245117e-17,1.120663655377721e-14,1.0844890484993864e-08,9.4508351728943362e-29,1.8220335635573307e-14,1.1666818264449591e-19,6.8144139210781494e-18,7.0532868143345389e-26,6.9817190129741273e-36,1.1685661583147618e-14,1.2143849048812188e-23,0.00062974214209105678,0.00019813009465448187,2.0494631939826518e-10,4.4950466732571418e-12,1.106559041553713e-08,3.9651519472494615e-17,2.033698900126636e-11
2.2452262704692983e-09,0.09977366400000001,0.80000000000000004,0.0,0.28848749076567404,0.099349180602998827,0.099897342362062908,2.9985819469426137e-43,1.75220308697759e-14,2.8421411731041555e-14,3.5861257772924664e-26,1.827070917966773e-17,1.226222518642918e-14,1.1485988584878049e-08,1.1967619236588387e-28,1.9283590146332024e-14,1.3509381895017562e-19,7.7057034405904488e-18,8.3956944090650166e-26,9.0821471799227822e-36,1.2788899449723126e-14,1.452628927722027e-23,0.00065080767845814317,0.00020531522693290421,2.1050377119564534e-10,4.8220957404130605e-12,1.1713609146836249e-08,4.2565105367162928e-17,2.2038369610877985e-11
2.32405912253745e-09,0.09977366400000001,0.80000000000000004,0.0,0.28845936369934055,0.099328237012125467,0.099893750625151628,3.8096136196705159e-43,1.9367037655204736e-14,3.271697920740084e-14,4.0419761228667711e-26,2.0065856771834181e-17,1.3379196301711926e-14,1.2144113170555632e-08,1.5044137543172777e-28,2.0384690258761058e-14,1.5572572471481403e-19,8.6866482156468159e-18,9.9414531861568816e-26,1.1720494543979159e-35,1.3956849995715419e-14,1.7278563434441849e-23,0.00067175060387316939,0.00021249869685195037,2.1605821325763726e-10,5.1650990231237529e-12,1.2378711027862704e-08,4.5624295445248619e-17,2.3816544903598375e-11
2.481724826673753e-09,0.09977366400000001,0.80000000000000004,0.0,0.2884034794687248,0.099286714771168294,0.099886569631695246,6.0153861290665255e-43,2.3506654685519712e-14,4.2828893642030436e-14,5.0786133580299933e-26,2.406294685176962e-17,1.5803703277471788e-14,1.3511384897906928e-08,2.3299012286206733e-28,2.270433314194765e-14,2.0436821963138536e-19,1.0944545668699939e-17,1.3739133138518802e-25,1.9094074438507788e-35,1.6493938113085797e-14,2.4070572193662446e-23,0.00071327146266699057,0.00022686067544150888,2.2715818318378496e-10,5.9007722869139585e-12,1.3760107756541545e-08,5.2197518089964647e-17,2.7605765355079883e-11
2.6236239603964263e-09,0.09977366400000001,0.80000000000000004,0.0,0.28835360146101102,0.099249756933340136,0.099880109547681742,8.8709476043795911e-43,2.7795667977660727e-14,5.3891940108038239e-14,6.1667038135632343e-26,2.816566996321941e-17,1.8211770268855723e-14,1.4800018301325742e-08,3.3826965106311876e-28,2.493122518913708e-14,2.5767813555834963e-19,1.3353823056060215e-17,1.8109463152898103e-25,2.8956066915957363e-35,1.9016336574364158e-14,3.19243164807127e-23,0.00075022799820043107,0.00023978083538021765,2.3713814899541898e-10,6.6219619990757433e-12,1.5061648228837567e-08,5.8656891267476245e-17,3.1284699962194886e-11
2.7655230941190994e-09,0.09977366400000001,0.80000000000000004,0.0,0.28830411500700026,0.099213185362580239,0.099873652106690594,1.2833319706580171e-42,3.2678985145018136e-14,6.7087941763529035e-14,7.4163534817292458e-26,3.2796180937766445e-17,2.0843627545919934e-14,1.6143599483266747e-08,4.8249237189031993e-28,2.7295875438309779e-14,3.2136083429055186e-19,1.6167885109596533e-17,2.3566581368985028e-25,4.3063462084453697e-35,2.1775886568594225e-14,4.176977663380622e-23,0.00078679821146920078,0.00025269570869905164,2.4710880259517067e-10,7.4018436445896083e-12,1.6418320811528719e-08,6.5659108173879465e-17,3.5221352433756447e-11
2.9074222278417725e-09,0.09977366400000001,0.80000000000000004,0.0,0.28825501604609099,0.09917699603485336,0.099867197290434126,1.8246678922672717e-42,3.8220115600296029e-14,8.2704839753749132e-14,8.8422765684787008e-26,3.8005219175514547e-17,2.370858858613067e-14,1.7542048924583808e-08,6.7724291010383703e-28,2.9803926655791395e-14,3.9682898765834127e-19,1.9436515880420163e-17,3.0313718940813757e-25,6.2920209352090498e-35,2.4782949193559e-14,5.3984553004062799e-23,0.00082298612658505553,0.00026560533196498277,2.5707030323114518e-10,8.2430324000162363e-12,1.7830045656008435e-08,7.3231601626256063e-17,3.9418549464961557e-11
3.0493213615644457e-09,0.09977366400000001,0.80000000000000004,0.0,0.28820630056007945,0.099141184968133053,0.099860745080819532,2.553952353760476e-42,4.4487819753739628e-14,1.0105467652143115e-13,1.0459801110474677e-25,4.3847017737030898e-17,2.6815951642141621e-14,1.8995288285537498e-08,9.3682399287647031e-28,3.2461002970026786e-14,4.8561461854104315e-19,2.3213573721284215e-17,3.8580941432813084e-25,9.0465067288816011e-35,2.8047916130664337e-14,6.8996516452563499e-23,0.00085879572565004687,0.00027850974135576261,2.670228069220968e-10,9.148137997691069e-12,1.9296743786156079e-08,8.1402313326323778e-17,4.3878867356018962e-11
3.191220495287119e-09,0.09977366400000001,0.80000000000000004,0.0,0.28815796457271475,0.099105748221960471,0.099854295459946743,3.5239915305802155e-42,5.1556420459683453e-14,1.2247450624943905e-13,1.2284870373105242e-25,5.0379438740023363e-17,3.0174999945478334e-14,2.0503240367930263e-08,1.2787269329254165e-27,3.5272710008604644e-14,5.8937367654835129e-19,2.7557156740129374e-17,4.8627340854278747e-25,1.2816820720572569e-34,3.15812097235973e-14,8.7287932179534716e-23,0.00089423094919773699,0.00029140897266422222,2.769664669119508e-10,1.0119764977771054e-11,2.0818337078031577e-08,9.0199676526123344e-17,4.8604651812396047e-11
3.333119629009792e-09,0.09977366400000001,0.80000000000000004,0.0,0.28811000414925586,0.099070681897006144,0.099847848410106119,4.7992264420479149e-42,5.9506123199928593e-14,1.4732730238239075e-13,1.433404439151494e-25,5.7664108403761118e-17,3.3795001906261706e-14,2.2065829079144326e-08,1.7241470145134338e-27,3.8244635033605552e-14,7.0989060158030903e-19,3.2529767970701137e-17,6.0743282254979365e-25,1.7914107697117433e-34,3.5393283053714249e-14,1.0939968719622446e-22,0.00092929569663133846,0.00030430306130254151,2.8690143326141178e-10,1.1160512201740109e-11,2.2394748240438735e-08,9.9652816663050997e-17,5.3598036847481962e-11
3.475018762732465e-09,0.09977366400000001,0.80000000000000004,0.0,0.28806241539603672,0.099035982134638753,0.099841403913776564,6.4576755552423668e-42,6.8423355250195449e-14,1.7600285870864434e-13,1.6624501784801929e-25,6.5766551239251276e-17,3.7685211303312808e-14,2.3682979398076661e-08,2.2985764796886294e-27,4.1382347073298491e-14,8.4908286020569647e-19,3.8198479172714968e-17,7.5252766579245181e-25,2.4726782743069854e-34,3.9494620007097696e-14,1.3593573828702766e-22,0.00096399382665519613,0.00031719204230644502,2.9682785331289592e-10,1.227297440767062e-11,2.4025900793749679e-08,1.097911881683421e-16,5.8860961241664742e-11
3.6169178964551383e-09,0.09977366400000001,0.80000000000000004,0.0,0.28801519446003743,0.099001645116500989,0.099834961953623222,8.5931976591471293e-42,7.8401125846786537e-14,2.089186829668194e-13,1.9174041901254591e-25,7.4756323316725607e-17,4.185486746368572e-14,2.5354617344846748e-08,3.0324912732416153e-27,4.4691397049625426e-14,1.0090054506312199e-18,4.4635094675090255e-17,9.2515928948488209e-25,3.3736352299422265e-34,4.3895735333177908e-14,1.6756781610185957e-22,0.00099832915769858081,0.00033007595033932236,3.0674587128893212e-10,1.3459738097995588e-11,2.571171905471615e-08,1.206456943086482e-16,6.4395182444583073e-11
3.7588170301778114e-09,0.09977366400000001,0.80000000000000004,0.0,0.28796833752846146,0.098967667064090423,0.099828522512495632,1.131804418529547e-41,8.953940155260618e-14,2.4652088632088741e-13,2.2001087216017387e-25,8.4707145041804792e-17,4.6313195438260694e-14,2.7080669950438197e-08,3.9621205644035468e-27,4.8177317903348503e-14,1.191855390911286e-18,5.1916312575578304e-17,1.1293161745947261e-24,4.5535963137751957e-34,4.8607174699359232e-14,2.0504028080739995e-22,0.0010323054683351708,0.00034295481969628976,3.1665562875425989e-10,1.4723390190517073e-11,2.7452128108744129e-08,1.3224661038060231e-16,7.0202289922167388e-11
3.886526250528217e-09,0.09977366400000001,0.80000000000000004,0.0,0.28792647439462526,0.098937390641468601,0.099822729155219836,1.4383900367596324e-41,1.0064459891267884e-13,2.8476218854439695e-13,2.4798425107277001e-25,9.4548972875225994e-17,5.058011815921234e-14,2.8680582309773127e-08,5.0013109138164353e-27,5.1470429857448378e-14,1.3779570551859736e-18,5.9259007043135195e-17,1.3436399469745259e-24,5.9136285545014236e-34,5.312153813938016e-14,2.4443654357807086e-22,0.0010625802766675854,0.00035454152210104658,3.25567462439857e-10,1.5928546963760065e-11,2.9065110080869529e-08,1.4335211189942729e-16,7.5663194398273774e-11
4.014235470878623e-09,0.09977366400000001,0.80000000000000004,0.0,0.2878849003245057,0.098907399253192793,0.099816937812363268,1.8148250680192143e-41,1.1286015090408243e-13,3.2755203696793835e-13,2.7850283843945472e-25,1.0529232693095168e-16,5.509503123925142e-14,3.0324460398076145e-08,6.2698256678644558e-27,5.4915282883016722e-14,1.5863390573827942e-18,6.7415192592022187e-17,1.590569757556342e-24,7.6213656926500361e-34,5.7903562598892408e-14,2.8988405231157276e-22,0.0010925700064713542,0.00036612419515311606,3.3447281657223973e-10,1.7199945751115691e-11,3.0722196972133551e-08,1.5511238061608864e-16,8.1347251274917217e-11
4.141944691229029e-09,0.09977366400000001,0.80000000000000004,0.0,0.28784361262046404,0.098877690225875434,0.099811148471798047,2.2742294639969376e-41,1.2627489956554191e-13,3.7527861072037009e-13,3.1171398178236293e-25,1.1700012952398127e-16,5.9864630775408223e-14,3.2012253002184485e-08,7.8093682074502583e-27,5.8515873629968571e-14,1.8189159429514593e-18,7.6451597188156848e-17,1.8739215761830736e-24,9.751678848983736e-34,6.2961000324225215e-14,3.4209594230605861e-22,0.0011222773311842899,0.00037770286310464596,3.4337178850731318e-10,1.8539461768967787e-11,3.2423335702465893e-08,1.6755123569836602e-16,8.7255323820099261e-11
4.269653911579435e-09,0.09977366400000001,0.80000000000000004,0.0,0.28780260861021639,0.098848260911252206,0.099805361121512171,2.8317185396958793e-41,1.409832450548753e-13,4.2835105409673465e-13,3.4776918824130042e-25,1.2973836389890286e-16,6.4895603913374858e-14,3.3743909502876918e-08,9.6677650386713466e-27,6.2276187251682297e-14,2.0777065491881495e-18,8.6438562447057245e-17,2.1978334046454447e-24,1.2392893385032846e-33,6.8301623966401891e-14,4.0184581949107198e-22,0.0011517048991203673,0.00038927754997610138,3.5226447381657277e-10,1.9948963409319303e-11,3.4168473656435083e-08,1.8069395766584086e-16,9.3388194029000078e-11
4.384592209894801e-09,0.09977366400000001,0.80000000000000004,0.0,0.28776594537078648,0.098822011513711325,0.09980015419810824,3.4315986616601781e-41,1.5540947929948193e-13,4.8104243199951704e-13,3.8277913610954856e-25,1.4214085688199949e-16,6.9652473954323686e-14,3.5339862614547874e-08,1.1657926400382429e-26,6.5800317088563086e-14,2.3347855032561993e-18,9.6300684403024007e-17,2.5277257749472294e-24,1.5292100996953101e-33,7.3356749761809061e-14,4.6275631904832171e-22,0.0011779526869928698,0.00039969138400498247,3.6026259306619068e-10,2.1278895491494017e-11,3.5776674026212763e-08,1.9314534207537345e-16,9.9100565034429631e-11
4.499530508210166e-09,0.09977366400000001,0.80000000000000004,0.0,0.28772950786625145,0.09879598466283282,0.099794948868597994,4.1392672904667066e-41,1.7104185772829066e-13,5.387416326709813e-13,4.2033523018844663e-25,1.5548656074160899e-16,7.4631328539920316e-14,3.6971268852310439e-08,1.3995464056340245e-26,6.9459930294745648e-14,2.6164434471991836e-18,1.0704930481232266e-16,2.8976031566664681e-24,1.8776289310015286e-33,7.8653263603519119e-14,5.3110647919058919e-22,0.0012039778925714505,0.00041010202981905545,3.6825576327233256e-10,2.2668386812270659e-11,3.7420433781131662e-08,2.0620658115644132e-16,1.0499606346730236e-10
4.614468806525532e-09,0.09977366400000001,0.80000000000000004,0.0,0.28769329420024053,0.098770178479284043,0.099789745124460899,4.970829672174156e-41,1.8796175390761261e-13,6.0179253373020701e-13,4.6055664253362167e-25,1.6983024440877194e-16,7.983702437319834e-14,3.8638092487270587e-08,1.6730726972485175e-26,7.3257908433403343e-14,2.9243791953733195e-18,1.1874358607663685e-16,3.3112194615494398e-24,2.294564630520487e-33,8.4196874243399149e-14,6.0759875741152816e-22,0.0012297823952240041,0.0004205095044570187,3.7624405045567429e-10,2.4118794523696629e-11,3.909971547744064e-08,2.1989715415079282e-16,1.1107511490547729e-10
4.729407104840897e-09,0.09977366400000001,0.80000000000000004,0.0,0.28765730249242888,0.098744591099631629,0.099784542957249728,5.9443460743028313e-41,2.0625484239441031e-13,6.7055404599309927e-13,5.0356532939384828e-25,1.8522887676257772e-16,8.5274412507516011e-14,4.0340298144060874e-08,1.9919969818835139e-26,7.7197125690926495e-14,3.260366468825144e-18,1.3144529628552125e-16,3.7725840451021998e-24,2.7914685879854166e-33,8.9993303873171439e-14,6.9298361140750005e-22,0.0012553680584187969,0.00043091382481120496,3.8422751948879146e-10,2.5631471518515962e-11,4.0814481949301689e-08,2.3423735840515771e-16,1.1733810488489445e-10
4.844345403156263e-09,0.09977366400000001,0.80000000000000004,0.0,0.28762153087840164,0.09871922067620699,0.099779342358589707,7.0800165830580902e-41,2.2601126526284785e-13,7.4540041260349125e-13,5.4948604650902363e-25,2.0174167159724362e-16,9.0948338395518667e-14,4.2077850793136055e-08,2.3625887950206005e-26,8.1280448914246449e-14,3.6262554159585477e-18,1.4521886341132949e-16,4.285972858067402e-24,3.381389332795763e-33,9.6048288133182627e-14,7.8806160219416107e-22,0.0012807367298591046,0.00044131500762887378,3.922062341464463e-10,2.7207772044172006e-11,4.2564696297022658e-08,2.4924756084376385e-16,1.2378538133011277e-10
4.959283701471628e-09,0.09977366400000001,0.80000000000000004,0.0,0.28758597750951653,0.098694065376970758,0.099774143320178074,8.4003721253394503e-41,2.4732579851977389e-13,8.2672150883396996e-13,5.984463644659858e-25,2.1943013269104473e-16,9.6863641939675331e-14,4.3850715742540003e-08,2.7918167615681729e-26,8.5510737648536377e-14,4.0239741364596938e-18,1.6013143336546649e-16,4.8559394974167124e-24,4.0791462769922369e-33,1.0236757612379343e-13,8.9368547845425689e-22,0.0013058902416185317,0.00045171306951352456,4.001802570700548e-10,2.8849043844198822e-11,4.4350321888653833e-08,2.6494912271253358e-16,1.3041725749496276e-10
5.062728169955457e-09,0.09977366400000001,0.80000000000000004,0.0,0.28755416456181859,0.098671608037148223,0.099769465512815181,9.7672615778061372e-41,2.6792326431433e-13,9.0578145341502711e-13,6.4521722775843757e-25,2.3640765596197614e-16,1.0239778877025744e-13,4.547645780690895e-08,3.2346257440880218e-26,8.9446010580240983e-14,4.4107930289603388e-18,1.745843220714473e-16,5.421279818664183e-24,4.8131537825797422e-33,1.0828567748915933e-13,9.9851225234542505e-22,0.0013283459423939876,0.00046106867041993048,4.0735291716965536e-10,3.0382854807834004e-11,4.5987631462072943e-08,2.7968936933864764e-16,1.365440116751217e-10
5.166172638439285e-09,0.09977366400000001,0.80000000000000004,0.0,0.2875225255822389,0.098649322162707137,0.099764788956633182,1.1324200674263973e-40,2.8993943579787374e-13,9.9072148197212957e-13,6.9465279243210464e-25,2.5443733226102478e-16,1.0813488793364475e-13,4.7130750171317258e-08,3.7373801858209369e-26,9.35047103191485e-14,4.8265386711751745e-18,1.9006932450005033e-16,6.0401052103172709e-24,5.661808570585443e-33,1.1442674262710829e-13,1.1133155951900584e-21,0.001350630149091268,0.00047042176860805524,4.1452187097226431e-10,3.1971367038018127e-11,4.7653568328360249e-08,2.950231933944577e-16,1.4282070330893477e-10
